Purchase Requisition Number,Grant Number,Institution,NASA Center,Proposal Title,Program Title,Principal Investigator Name,Technical Officer,Award Date,Performance Start Date,Performance End Date,Status,Description of Action
4200528888,NNX13AI75G S02,University of New Hampshire,HQ,CORONA-SOLAR WIND ENERGETIC PARTICLE ACCELERATION (C-SWEPA) MODULES,LIVING WITH A STAR TARGETED RESEARCH AND TECHNOLOGY NASA/NSF PARTNERSHIP FOR COLLABORATIVE SPACE WEATHER MODELING,NATHAN SCHWADRON,MADHULIKA GUHATHAKURTA,9/19/2014,3/26/2013,3/25/2018,Work In Progress,Receiving
4200534594,NNX13AI75G S03,University of New Hampshire,HQ,CORONA-SOLAR WIND ENERGETIC PARTICLE ACCELERATION (C-SWEPA) MODULES,LIVING WITH A STAR TARGETED RESEARCH AND TECHNOLOGY NASA/NSF PARTNERSHIP FOR COLLABORATIVE SPACE WEATHER MODELING,NATHAN SCHWADRON,MADHULIKA GUHATHAKURTA,11/24/2014,3/26/2013,3/25/2018,Work In Progress,Distribution
4200532431,NNX13AI75G S04,University of New Hampshire,HQ,CORONA-SOLAR WIND ENERGETIC PARTICLE ACCELERATION (C-SWEPA) MODULES,LIVING WITH A STAR TARGETED RESEARCH AND TECHNOLOGY NASA/NSF PARTNERSHIP FOR COLLABORATIVE SPACE WEATHER MODELING,NATHAN SCHWADRON,MADHULIKA GUHATHAKURTA,11/28/2014,3/26/2013,3/25/2018,Work In Progress,Receiving
4200500107,NNX13AI76G S02,SAN DIEGO STATE UNIVERSITY,HQ,DISCOVERY AND CHARACTERIZATION OF KEPLER CIRCUMBINARY PLANETS,ORIGINS OF SOLAR SYSTEMS,WILLIAM WELSH,LARRY D PETRO,1/9/2014,3/27/2013,3/26/2016,Work In Progress,Receiving
4200534653,NNX13AI76G S03,SAN DIEGO STATE UNIVERSITY,HQ,DISCOVERY AND CHARACTERIZATION OF KEPLER CIRCUMBINARY PLANETS,ORIGINS OF SOLAR SYSTEMS,WILLIAM WELSH,LARRY D PETRO,11/24/2014,3/27/2013,3/26/2016,Work In Progress,Package Processing
4200517142,NNX13AI79G S01,University of Pennsylvania,HQ,A BALLOON-BORNE DOPPLER SPECTROMETER FOR DISCOVERING EARTH-LIKE PLANETS ORBITING LOW-MASS STARS,NANCY GRACE ROMAN TECHNOLOGY FELLOWSHIPS IN ASTROPHYSICS,CULLEN BLAKE,LINDA S SPARKE,7/10/2014,5/1/2013,4/30/2018,Work In Progress,Funding |
4200511473,NNX13AI80G S02,Pennsylvania State University,HQ,CARBON BIOSIGNATURES OF EARLY ECOSYSTEMS: PICOMOLAR SCALE COMPOUND-SPECIFIC ISOTOPE ANALYSES (PICO-CSIA),ASTROBIOLOGY: EXOBIOLOGY AND EVOLUTIONARY BIOLOGY,KATHERINE FREEMAN,MICHAEL H NEW,4/25/2014,3/8/2013,3/7/2016,Work In Progress,Receiving
4200526084,NNX13AI80G S03,Pennsylvania State University,HQ,CARBON BIOSIGNATURES OF EARLY ECOSYSTEMS: PICOMOLAR SCALE COMPOUND-SPECIFIC ISOTOPE ANALYSES (PICO-CSIA),ASTROBIOLOGY: EXOBIOLOGY AND EVOLUTIONARY BIOLOGY,KATHERINE FREEMAN,MICHAEL H NEW,8/21/2014,3/8/2013,3/7/2016,Work In Progress,Receiving
(N/A),NNX13AI84A S03,University of California - Irvine,HQ,ICE VELOCITY MAPPING OF THE ANTARCTIC ICE SHEET,MAKING EARTH SYSTEM DATA RECORDS FOR USE IN RESEARCH ENVIRONMENTS,ERIC J RIGNOT,HENRY M GOODMAN,2/27/2014,3/28/2013,3/27/2018,Work In Progress,Receiving
4200512386,NNX13AI84A S04,University of California - Irvine,HQ,ICE VELOCITY MAPPING OF THE ANTARCTIC ICE SHEET,MAKING EARTH SYSTEM DATA RECORDS FOR USE IN RESEARCH ENVIRONMENTS,ERIC J RIGNOT,HENRY M GOODMAN,5/6/2014,3/28/2013,3/27/2018,Work In Progress,Receiving
4200513717,NNX13AI84A S05,University of California - Irvine,HQ,ICE VELOCITY MAPPING OF THE ANTARCTIC ICE SHEET,MAKING EARTH SYSTEM DATA RECORDS FOR USE IN RESEARCH ENVIRONMENTS,ERIC J RIGNOT,HENRY M GOODMAN,5/19/2014,3/28/2013,3/27/2018,Work In Progress,Distribution
(N/A),NNX13AI84A S06,University of California - Irvine,HQ,ICE VELOCITY MAPPING OF THE ANTARCTIC ICE SHEET,MAKING EARTH SYSTEM DATA RECORDS FOR USE IN RESEARCH ENVIRONMENTS,ERIC J RIGNOT,LUCIA S TSAOUSSI,6/2/2014,3/28/2013,3/27/2018,Work In Progress,Receiving
(N/A),NNX13AI87A S03,UNIVERSITIES SPACE RESEARCH ASSOCIATION (USRA),HQ,ASSOCIATE PROGRAM MANAGER FOR ECOLOGICAL FORECASTING FOR THE NASA APPLIED SCIENCES PROGRAM,UNSOLICITED,MAURY ESTES,WILLIAM W TURNER,8/11/2014,4/3/2013,9/30/2014,Awarded,Distribution
(N/A),NNX13AI88A S03,Universities Space Research Association-USRA,HQ,"ASSOCIATE PROGRAM MANAGER, APPLIED SCIENCES PROGRAM - HEALTH & AIR QUALITY",UNSOLICITED,SUE M ESTES,JOHN A HAYNES,8/14/2014,4/1/2013,12/31/2014,Work In Progress,Package Processing
4200526046,NNX13AI90G S01,JOHNS HOPKINS UNIVERSITY,HQ,DATA SERVICES CONTINUATION: RESIDENT ARCHIVE FOR IMAGE HIGH ENERGY NEUTRAL ATOMS (HENA) IMAGER INSTRUMENT,HELIOPHYSICS DATA ENVIRONMENT ENHANCEMENTS,SYAU-YUN HSIEH,JEFFREY J HAYES,8/27/2014,5/1/2013,4/30/2015,Work In Progress,Receiving
(N/A),NNX13AI91G S01,SOUTHWEST RESEARCH INSTITUTE,HQ,DATA SERVICES UPGRADE FOR CALIBRATED HELIOSPHERIC IMAGERY AND INTEGRATED DATA FROM STEREO-B/SECCHI,HELIOPHYSICS DATA ENVIRONMENT ENHANCEMENTS,CRAIG DEFOREST,JEFFREY J HAYES,1/15/2014,3/29/2013,3/28/2015,Awarded,Distribution
(N/A),NNX13AI92G S01,UNIVERSITY OF IOWA,HQ,DATA SERVICES UPGRADE: CALIBRATED CDF ARCHIVE OF WAVE DATA FROM ISEE-1 AND DE-1,HELIOPHYSICS DATA ENVIRONMENT ENHANCEMENTS,JOLENE PICKETT,JEFFREY J HAYES,2/24/2014,3/29/2013,10/31/2014,Awarded,Distribution
4200514103/ 4200514551,NNX13AI96G S01,George Mason University,HQ,INTEGRATED REAL-TIME MODELING SYSTEM FOR HELIOSPHERIC SPACE WEATHER FORECASTING,LIVING WITH A STAR TARGETED RESEARCH AND TECHNOLOGY NASA/NSF PARTNERSHIP FOR COLLABORATIVE SPACE WEATHER MODELING,DUSAN ODSTRCIL,MADHULIKA GUHATHAKURTA,5/27/2014,3/26/2013,3/25/2018,Work In Progress,Receiving
4200532433,NNX13AI96G S02,George Mason University,HQ,INTEGRATED REAL-TIME MODELING SYSTEM FOR HELIOSPHERIC SPACE WEATHER FORECASTING,LIVING WITH A STAR TARGETED RESEARCH AND TECHNOLOGY NASA/NSF PARTNERSHIP FOR COLLABORATIVE SPACE WEATHER MODELING,DUSAN ODSTRCIL,MADHULIKA GUHATHAKURTA,10/30/2014,3/26/2013,3/25/2018,Work In Progress,Receiving
4200532434,NNX13AI96G S03,George Mason University,HQ,INTEGRATED REAL-TIME MODELING SYSTEM FOR HELIOSPHERIC SPACE WEATHER FORECASTING,LIVING WITH A STAR TARGETED RESEARCH AND TECHNOLOGY NASA/NSF PARTNERSHIP FOR COLLABORATIVE SPACE WEATHER MODELING,DUSAN ODSTRCIL,MADHULIKA GUHATHAKURTA,11/28/2014,3/26/2013,3/25/2018,Work In Progress,Receiving
4200510637,NNX13AI98G S01,LOUISIANA STATE UNIVERSITY,HQ,CHEMICALLY STRIKING REGIONS ON MARS,MARS DATA ANALYSIS,SUNITI KARUNATILLAKE,MITCHELL D SCHULTE,6/9/2014,5/15/2013,5/14/2016,Work In Progress,Receiving
(N/A),NNX13AJ02G S02,UNIVERSITY CORPORATION FOR ATMOSPHERIC RESEARCH (UCAR),HQ,SUPPORT OF NORTHERN EURASIAN EARTH SCIENCE PARTNERSHIP INITIATIVE (NEESPI) PROJECT SCIENTIST,UNSOLICITED,PASHA GROISMAN,GEORGE G GUTMAN,3/3/2014,4/1/2013,10/31/2014,Awarded,Distribution
(N/A),NNX13AJ02G S03,UNIVERSITY CORPORATION FOR ATMOSPHERIC RESEARCH (UCAR),HQ,SUPPORT OF NORTHERN EURASIAN EARTH SCIENCE PARTNERSHIP INITIATIVE (NEESPI) PROJECT SCIENTIST,UNSOLICITED,KARYN SAWYER,GEORGE G GUTMAN,3/14/2014,4/1/2013,10/31/2014,Awarded,Distribution
(N/A),NNX13AJ03G S01,"INSTITUTE OF ELECTRICAL AND ELECTRONICS ENGINEERS, INC. (IEEE)",HQ,NASA APPLIED EARTH SCIENCES OUTREACH THROUGH EARTHZINE,UNSOLICITED,JAY PEARLMAN,LAWRENCE A FRIEDL,2/19/2014,3/15/2013,9/30/2014,Awarded,Distribution
4200509411,NNX13AJ05G S01,PLANETARY SCIENCE INSTITUTE,HQ,THE UV-VIS CHARACTERISTICS OF THE ICY SATURNIAN SATELLITES,CASSINI DATA ANALYSIS AND PARTICIPATING SCIENTISTS,AMANDA R HENDRIX,MAX P BERNSTEIN,4/4/2014,6/1/2013,5/31/2015,Work In Progress,Receiving
4200516959,NNX13AJ07G S02,PENNSYLVANIA STATE UNIVERSITY,HQ,PRUNING THE TREE OF LIFE: EVOLUTION AND ECOLOGY IN RESPONSE TO THE LATE ORDOVICIAN MASS EXTINCTION,ASTROBIOLOGY: EXOBIOLOGY AND EVOLUTIONARY BIOLOGY,ANDREW KRUG,MICHAEL H NEW,6/17/2014,4/5/2013,4/4/2016,Work In Progress,Distribution
4200525817,NNX13AJ07G S03,PENNSYLVANIA STATE UNIVERSITY,HQ,PRUNING THE TREE OF LIFE: EVOLUTION AND ECOLOGY IN RESPONSE TO THE LATE ORDOVICIAN MASS EXTINCTION,ASTROBIOLOGY: EXOBIOLOGY AND EVOLUTIONARY BIOLOGY,ANDREW KRUG,MICHAEL H NEW,8/22/2014,4/5/2013,4/4/2016,Work In Progress,Resolve/FPDS-NG
4200522882,NNX13AJ08G S01,SETI INSTITUTE,HQ,THE FORMATION AND DETECTION OF BIOGENIC AROMATICS IN DENSE MOLECULAR CLOUDS AROUND EMBEDDED PROTOSTARS,ASTROBIOLOGY: EXOBIOLOGY AND EVOLUTIONARY BIOLOGY,ALESSANDRA RICCA,MICHAEL H NEW,8/4/2014,4/5/2013,4/4/2016,Work In Progress,Package Processing
4200522883,NNX13AJ09G S01,"UNIVERSITY OF CALIFORNIA, SAN DIEGO",HQ,IN VITRO EVOLUTION AND ENGINEERING OF NUCLEOSIDE TRIPHOSPHATASE RIBOZYMES FOR AN RNA WORLD ORGANISM,ASTROBIOLOGY: EXOBIOLOGY AND EVOLUTIONARY BIOLOGY,ULRICH MULLER,MICHAEL H NEW,8/1/2014,4/5/2013,4/4/2016,Work In Progress,Distribution
4200526085,NNX13AJ09G S02,"UNIVERSITY OF CALIFORNIA, SAN DIEGO",HQ,IN VITRO EVOLUTION AND ENGINEERING OF NUCLEOSIDE TRIPHOSPHATASE RIBOZYMES FOR AN RNA WORLD ORGANISM,ASTROBIOLOGY: EXOBIOLOGY AND EVOLUTIONARY BIOLOGY,ULRICH MULLER,MICHAEL H NEW,8/22/2014,4/5/2013,4/4/2016,Work In Progress,Receiving
4200509575,NNX13AJ13G S01,University of Maryland-Baltimore County,HQ,THE WHITE DWARF MASS IN INTERACTING BINARIES,ASTROPHYSICS DATA ANALYSIS,KOJI MUKAI,DOUGLAS M HUDGINS,4/8/2014,4/8/2013,4/7/2015,Work In Progress,Receiving
4200500108,NNX13AJ15G S02,Princeton University,HQ,"OPERATING AN IMPROVED HAT NETWORK TO DISCOVER AND CHARACTERIZE MANY PLANETS, FROM SUPER-EARTHS TO SUPER-JUPITERS, TRANSITING BRIGHT STARS",ORIGINS OF SOLAR SYSTEMS,GASPAR BAKOS,LARRY D PETRO,1/9/2014,4/9/2013,4/8/2016,Work In Progress,Distribution
4200515677,NNX13AJ15G S03,Princeton University,HQ,"OPERATING AN IMPROVED HAT NETWORK TO DISCOVER AND CHARACTERIZE MANY PLANETS, FROM SUPER-EARTHS TO SUPER-JUPITERS, TRANSITING BRIGHT STARS",ORIGINS OF SOLAR SYSTEMS,GASPAR BAKOS,LARRY D PETRO,6/3/2014,4/9/2013,4/8/2016,Work In Progress,Package Processing
4200527186,NNX13AJ15G S04,Princeton University,HQ,"OPERATING AN IMPROVED HAT NETWORK TO DISCOVER AND CHARACTERIZE MANY PLANETS, FROM SUPER-EARTHS TO SUPER-JUPITERS, TRANSITING BRIGHT STARS",ORIGINS OF SOLAR SYSTEMS,GASPAR BAKOS,LARRY D PETRO,9/3/2014,4/9/2013,4/8/2016,Work In Progress,Receiving
4200515678,NNX13AJ16G S03,UNIVERSITY OF CHICAGO,HQ,EXPLORING THE DIVERSITY OF EXOPLANET ATMOSPHERES USING GROUND-BASED TRANSIT SPECTROSCOPY,ORIGINS OF SOLAR SYSTEMS,JACOB BEAN,LARRY D PETRO,6/9/2014,4/9/2013,4/8/2016,Work In Progress,Package Prep
4200500109,NNX13AJ17G S02,UNIVERSITY OF ARIZONA,HQ,LEECH: LBTI EXOZODI EXOPLANET COMMON HUNT,ORIGINS OF SOLAR SYSTEMS,ANDREW SKEMER,LARRY D PETRO,1/8/2014,4/9/2013,4/8/2016,Work In Progress,Receiving
4200515679,NNX13AJ17G S03,UNIVERSITY OF ARIZONA,HQ,LEECH: LBTI EXOZODI EXOPLANET COMMON HUNT,ORIGINS OF SOLAR SYSTEMS,ANDREW SKEMER,LARRY D PETRO,6/9/2014,4/9/2013,4/8/2016,Work In Progress,Receiving
4200516846,NNX13AJ18G S01,SETI INSTITUTE,HQ,UNDERSTANDING LASER-INDUCED BREAKDOWN SPECTROSCOPY (LIBS) ON MARS NEW APPROACHES FOR QUANTITATIVE ELEMENTAL ANALYSIS AND MINERAL CLASSIFICATION,MARS FUNDAMENTAL RESEARCH,PABLO SOBRON,MITCHELL D SCHULTE,6/16/2014,4/9/2013,4/8/2016,Work In Progress,Receiving
4200511376,NNX13AJ19G S01,Carnegie Institution of Washington,HQ,"ABIOTIC ORGANIC MATTER ITS NATURE, PROVENANCE AND SYNTHESIS ON MARS",MARS FUNDAMENTAL RESEARCH,ANDREW STEELE,MITCHELL D SCHULTE,4/25/2014,4/9/2013,4/8/2016,Work In Progress,Receiving
(N/A),NNX13AJ24A S02,SOUTH DAKOTA STATE UNIVERSITY,HQ,GLOBAL LONG-TERM MULTI-SENSOR WEB-ENABLED LANDSAT DATA RECORD,MAKING EARTH SYSTEM DATA RECORDS FOR USE IN RESEARCH ENVIRONMENTS,DAVID ROY,HENRY M GOODMAN,2/27/2014,5/22/2013,5/21/2018,Work In Progress,Receiving
4200512385,NNX13AJ24A S03,SOUTH DAKOTA STATE UNIVERSITY,HQ,GLOBAL LONG-TERM MULTI-SENSOR WEB-ENABLED LANDSAT DATA RECORD,MAKING EARTH SYSTEM DATA RECORDS FOR USE IN RESEARCH ENVIRONMENTS,DAVID ROY,LUCIA S TSAOUSSI,5/8/2014,5/22/2013,5/21/2018,Work In Progress,Receiving
4200521898,NNX13AJ24A S04,SOUTH DAKOTA STATE UNIVERSITY,HQ,GLOBAL LONG-TERM MULTI-SENSOR WEB-ENABLED LANDSAT DATA RECORD,MAKING EARTH SYSTEM DATA RECORDS FOR USE IN RESEARCH ENVIRONMENTS,DAVID ROY,LUCIA S TSAOUSSI,8/8/2014,5/22/2013,5/21/2018,Work In Progress,Receiving
4200532928,NNX13AJ24A S05,SOUTH DAKOTA STATE UNIVERSITY,HQ,GLOBAL LONG-TERM MULTI-SENSOR WEB-ENABLED LANDSAT DATA RECORD,MAKING EARTH SYSTEM DATA RECORDS FOR USE IN RESEARCH ENVIRONMENTS,DAVID ROY,LUCIA S TSAOUSSI,11/4/2014,5/22/2013,5/21/2018,Work In Progress,Distribution
4200505449,NNX13AJ27G S02,University of California - Merced,HQ,EVALUATION OF IMPACTS OF CLIMATE VARIABILITY AND CHANGE AT NASA AMES RESEARCH CENTER IN SILICON VALLEY CALIFORNIA,IMPACTS OF CLIMATE VARIABILITY AND CHANGE ON NASA CENTERS AND FACILITIES,NORMAN L MILLER,THOMAS P WAGNER,3/7/2014,4/5/2013,4/4/2016,Work In Progress,Receiving
4200516960,NNX13AJ31G S01,AUBURN UNIVERSITY,HQ,ELUCIDATING THE EARLY EVOLUTION OF METAZOANS,ASTROBIOLOGY: EXOBIOLOGY AND EVOLUTIONARY BIOLOGY,KEN HALANYCH,MICHAEL H NEW,6/12/2014,4/18/2013,4/17/2017,Work In Progress,Receiving
4200526089,NNX13AJ31G S02,AUBURN UNIVERSITY,HQ,ELUCIDATING THE EARLY EVOLUTION OF METAZOANS,ASTROBIOLOGY: EXOBIOLOGY AND EVOLUTIONARY BIOLOGY,KEN HALANYCH,MICHAEL H NEW,8/22/2014,4/18/2013,4/17/2017,Work In Progress,Receiving
4200522887,NNX13AJ32G S01,UNIVERSITY OF COLORADO - BOULDER,HQ,ELEMENTAL SULFUR DEPOSITS AS ASTROBIOLOGICAL TARGETS: FORMATION AND PRESERVATION OF S IN LOW-TEMPERATURE SULFIDE SPRINGS RELEVANT TO MARS AND EUROPA,ASTROBIOLOGY: EXOBIOLOGY AND EVOLUTIONARY BIOLOGY,ALEXIS TEMPLETON,MICHAEL H NEW,7/31/2014,6/1/2013,5/31/2016,Work In Progress,Distribution
4200526188-4200526252,NNX13AJ33G S01,Universities Space Research Association-USRA,HQ,"OUTCROPS ON LUNAR CRATER WALLS: EXPOSING EJECTA THICKNESSES, TARGET DEFORMATION, AND VOLCANIC STRATIGRAPHY",LUNAR ADVANCED SCIENCE AND EXPLORATION RESEARCH,VIRGIL SHARPTON,ROBERT A FOGEL,8/26/2014,4/18/2013,4/17/2016,Work In Progress,Receiving
(N/A),NNX13AJ34G S01,UNIVERSITY OF HAWAII,HQ,GLOBAL REMOTE SENSING OF PRIMITIVE MAGMATIC PRODUCTS IN THE LUNAR CRUST: NEW INSIGHTS INTO LUNAR THERMAL AND CHEMICAL EVOLUTION,LUNAR ADVANCED SCIENCE AND EXPLORATION RESEARCH,PETER ISAACSON,ROBERT A FOGEL,3/20/2014,7/1/2013,6/30/2015,Awarded,Distribution
(N/A),NNX13AJ35A S01,"UNIVERSITY OF MARYLAND, COLLEGE PARK",HQ,VEGETATION CONTINUOUS FIELDS ESDR FOR THE AVHRR AND MODIS RECORDS: 1981 - PRESENT,MAKING EARTH SYSTEM DATA RECORDS FOR USE IN RESEARCH ENVIRONMENTS,MATTHEW C HANSEN,HENRY M GOODMAN,2/27/2014,4/18/2013,4/17/2018,Work In Progress,Distribution
4200512153,NNX13AJ35A S02,"UNIVERSITY OF MARYLAND, COLLEGE PARK",HQ,VEGETATION CONTINUOUS FIELDS ESDR FOR THE AVHRR AND MODIS RECORDS: 1981 - PRESENT,MAKING EARTH SYSTEM DATA RECORDS FOR USE IN RESEARCH ENVIRONMENTS,MATTHEW C HANSEN,HENRY M GOODMAN,5/6/2014,4/18/2013,4/17/2018,Work In Progress,Receiving
(N/A),NNX13AJ35A S03,"UNIVERSITY OF MARYLAND, COLLEGE PARK",HQ,VEGETATION CONTINUOUS FIELDS ESDR FOR THE AVHRR AND MODIS RECORDS: 1981 - PRESENT,MAKING EARTH SYSTEM DATA RECORDS FOR USE IN RESEARCH ENVIRONMENTS,MATTHEW C HANSEN,LUCIA S TSAOUSSI,5/30/2014,4/18/2013,4/17/2018,Work In Progress,Package Processing
4200522885,NNX13AJ36G S02,YALE UNIVERSITY,HQ,OXYGEN ISOTOPE INVESTIGATIONS OF PHOSPHITE OXIDATION: ALTERNATIVE SOURCES OF P FOR THE ORIGIN AND EVOLUTION OF LIFE,ASTROBIOLOGY: EXOBIOLOGY AND EVOLUTIONARY BIOLOGY,RUTH BLAKE,MICHAEL H NEW,8/4/2014,4/18/2013,4/17/2016,Work In Progress,Receiving
4200526088,NNX13AJ36G S03,YALE UNIVERSITY,HQ,OXYGEN ISOTOPE INVESTIGATIONS OF PHOSPHITE OXIDATION: ALTERNATIVE SOURCES OF P FOR THE ORIGIN AND EVOLUTION OF LIFE,ASTROBIOLOGY: EXOBIOLOGY AND EVOLUTIONARY BIOLOGY,RUTH BLAKE,MICHAEL H NEW,8/22/2014,4/18/2013,4/17/2016,Work In Progress,Receiving
4200513524,NNX13AJ42A S02,Universities Space Research Association-USRA,HQ,NASA INTERNSHIPS,NASA INTERNSHIPS,STEPHANIE SHIPP,ROBERT P MUSGROVE,5/9/2014,5/13/2013,5/12/2018,Work In Progress,Funding |
(N/A),NNX13AJ42A S03,Universities Space Research Association-USRA,HQ,NASA INTERNSHIPS,NASA INTERNSHIPS,STEPHANIE SHIPP,ROBERT P MUSGROVE,5/28/2014,5/13/2013,5/12/2018,Work In Progress,Administrative |
4200516704,NNX13AJ42A S04,Universities Space Research Association-USRA,HQ,NASA INTERNSHIPS,NASA INTERNSHIPS,STEPHANIE SHIPP,ROBERT P MUSGROVE,6/11/2014,5/13/2013,5/12/2018,Work In Progress,Funding |
(N/A),NNX13AJ42A S05,Universities Space Research Association-USRA,HQ,NASA INTERNSHIPS,NASA INTERNSHIPS,STEPHANIE SHIPP,ROBERT P MUSGROVE,7/25/2014,5/13/2013,5/12/2018,Work In Progress,Funding |
4200522470,NNX13AJ42A S06,Universities Space Research Association-USRA,HQ,NASA INTERNSHIPS,NASA INTERNSHIPS,STEPHANIE SHIPP,ROBERT P MUSGROVE,7/25/2014,5/13/2013,5/12/2018,Work In Progress,Funding |
(N/A),NNX13AJ42A S07,Universities Space Research Association-USRA,HQ,NASA INTERNSHIPS,NASA INTERNSHIPS,STEPHANIE SHIPP,FRANK E PROCHASKA,10/16/2014,5/13/2013,5/12/2018,Work In Progress,Administrative |
(N/A),NNX13AJ43A S02,Universities Space Research Association-USRA,HQ,NASA INTERNSHIPS,NASA INTERNSHIPS,STEPHANIE SHIPP,ROBERT P MUSGROVE,5/28/2014,5/13/2013,5/12/2018,Work In Progress,Receiving
(N/A),NNX13AJ43A S03,Universities Space Research Association-USRA,HQ,NASA INTERNSHIPS,NASA INTERNSHIPS,STEPHANIE SHIPP,FRANK E PROCHASKA,10/16/2014,5/13/2013,5/12/2018,Work In Progress,Receiving
4200522884,NNX13AJ49G S01,"UNIVERSITY OF MARYLAND, COLLEGE PARK",HQ,A COLLABORATIVE EXPERIMENTAL-THEORETICAL INVESTIGATION OF KEY PATHWAYS IN ATMOSPHERIC PHOTOCHEMISTRY RELATED TO THE THE ORIGIN OF SULFUR MASS-INDEPENDENT FRACTIONATION,Research Opportunities in Space and Earth Sciences-2011 (ROSES-2011),MILLARD ALEXANDER,MICHAEL H NEW,8/4/2014,4/18/2013,4/17/2016,Work In Progress,Receiving
4200526087,NNX13AJ49G S02,"UNIVERSITY OF MARYLAND, COLLEGE PARK",HQ,A COLLABORATIVE EXPERIMENTAL-THEORETICAL INVESTIGATION OF KEY PATHWAYS IN ATMOSPHERIC PHOTOCHEMISTRY RELATED TO THE THE ORIGIN OF SULFUR MASS-INDEPENDENT FRACTIONATION,Research Opportunities in Space and Earth Sciences-2011 (ROSES-2011),MILLARD ALEXANDER,MICHAEL H NEW,8/25/2014,4/18/2013,4/17/2016,Work In Progress,Receiving
(N/A),NNX13AJ50G S01,UNIVERSITY OF CALIFORNIA - DAVIS,HQ,TESTING CARBON MONOXIDE SELF-SHIELDING MODEL WITH LABORATORY EXPERIMENT AND ITS IMPLICATIONS FOR THE EARLY SOLAR SYSTEM'S OXYGEN ISOTOPE EVOLUTION (FONT 12 RESUBMISSION),ORIGINS OF SOLAR SYSTEMS,QING-ZHU YIN,CHRISTINA RICHEY,2/26/2014,4/19/2013,4/18/2016,Work In Progress,Receiving
4200525067,NNX13AJ51G S01,UNIVERSITY OF CALIFORNIA-SANTA CRUZ,HQ,SESQUINARY CRATERS ON THE MOON,LUNAR ADVANCED SCIENCE AND EXPLORATION RESEARCH,MIKHAIL KRESLAVSKY,ROBERT A FOGEL,8/19/2014,6/1/2013,5/31/2016,Work In Progress,Receiving
4200525097,NNX13AJ51G S02,UNIVERSITY OF CALIFORNIA-SANTA CRUZ,HQ,SESQUINARY CRATERS ON THE MOON,LUNAR ADVANCED SCIENCE AND EXPLORATION RESEARCH,MIKHAIL KRESLAVSKY,ROBERT A FOGEL,9/10/2014,6/1/2013,5/31/2016,Work In Progress,Receiving
(N/A),NNX13AJ56G S02,CALIFORNIA INSTITUTE OF TECHNOLOGY,HQ,SIMPLE SELF-REPLICATING NANOSTRUCTURES,ASTROBIOLOGY: EXOBIOLOGY AND EVOLUTIONARY BIOLOGY,DAMIEN WOODS,MICHAEL H NEW,5/16/2014,6/1/2013,11/30/2014,Awarded,Distribution
4200527193,NNX13AJ57G S01,Planetary Science Institute,HQ,GEOLOGIC INVESTIGATION OF LUNAR DARK MANTLE DEPOSITS,LUNAR ADVANCED SCIENCE AND EXPLORATION RESEARCH,CATHERINE M WEITZ,ROBERT A FOGEL,9/3/2014,4/22/2013,4/21/2016,Work In Progress,Distribution
4200514186,NNX13AJ58G S01,University of New Mexico,HQ,EXPLORING VOLATILE RESERVOIRS ON THE MOON AND THEIR INFLUENCE ON SHAPING THE LUNAR CRUST,LUNAR ADVANCED SCIENCE AND EXPLORATION RESEARCH,CHARLES SHEARER,ROBERT A FOGEL,5/22/2014,4/22/2013,4/21/2017,Work In Progress,Distribution
4200515617,NNX13AJ58G S02,University of New Mexico,HQ,EXPLORING VOLATILE RESERVOIRS ON THE MOON AND THEIR INFLUENCE ON SHAPING THE LUNAR CRUST,LUNAR ADVANCED SCIENCE AND EXPLORATION RESEARCH,CHARLES SHEARER,ROBERT A FOGEL,6/9/2014,4/22/2013,4/22/2017,Work In Progress,Distribution
4200500110/ 4200500111,NNX13AJ59G S02,UNIVERSITY OF CALIFORNIA - BERKLEY,HQ,DETECTING EXOPLANETS OF NEAR EARTH-MASS AROUND THE NEAREST STARS,ORIGINS OF SOLAR SYSTEMS,GEOFFREY MARCY,LARRY D PETRO,1/9/2014,4/23/2013,4/22/2016,Work In Progress,Receiving
4200515681,NNX13AJ59G S03,UNIVERSITY OF CALIFORNIA - BERKLEY,HQ,DETECTING EXOPLANETS OF NEAR EARTH-MASS AROUND THE NEAREST STARS,ORIGINS OF SOLAR SYSTEMS,GEOFFREY MARCY,LARRY D PETRO,6/6/2014,4/23/2013,4/22/2016,Work In Progress,Receiving
4200534655,NNX13AJ59G S04,UNIVERSITY OF CALIFORNIA - BERKLEY,HQ,DETECTING EXOPLANETS OF NEAR EARTH-MASS AROUND THE NEAREST STARS,ORIGINS OF SOLAR SYSTEMS,GEOFFREY MARCY,LARRY D PETRO,11/24/2014,4/23/2013,4/22/2016,Work In Progress,Distribution
4200526684,NNX13AJ60G S01,Universities Space Research Association-USRA,HQ,VOLCANIC AND THERMAL EVOLUTION OF THE MOON: CONSTRAINTS FROM ADVANCED NUMERICAL MODELING AND INTEGRATED ANALYSIS OF REMOTELY SENSED DATASETS,LUNAR ADVANCED SCIENCE AND EXPLORATION RESEARCH,PATRICK J MCGOVERN,ROBERT A FOGEL,9/3/2014,4/23/2013,4/22/2016,Work In Progress,Receiving
