Purchase Requisition Number,Grant Number,Institution,NASA Center,Proposal Title,Program Title,Principal Investigator Name,Technical Officer,Award Date,Performance Start Date,Performance End Date,Status,Description of Action
"(N/A)","NNX14AT49G S02","Leland Stanford Junior University","HQ","SPACECRAFT/ROVER HYBRIDS FOR THE EXPLORATION OF SMALL SOLAR SYSTEM BODIES","NASA INNOVATIVE ADVANCED CONCEPTS (NIAC) PHASE II","MARCO PAVONE","JASON E DERLETH","2016-09-12","2014-09-19","2017-09-18","Work In Progress","Distribution"
"(N/A)","NNX14AT50G S02","Planetary Science Institute","HQ","DEEP MAPPING OF SMALL SOLAR SYSTEM BODIES WITH GALACTIC COSMIC RAY SECONDARY PARTICLE SHOWERS","NASA INNOVATIVE ADVANCED CONCEPTS (NIAC) PHASE II","THOMAS PRETTYMAN","JASON E DERLETH","2016-07-15","2014-09-19","2017-09-18","Work In Progress","Receiving"
"(N/A)","NNX14AT51G S02","University of California - Davis","HQ","LOW-MASS PLANAR PHOTONIC IMAGING SENSOR","NASA INNOVATIVE ADVANCED CONCEPTS (NIAC) PHASE II","BEN YOO","JASON E DERLETH","2016-05-01","2014-09-19","2017-03-18","Work In Progress","Distribution"
"(N/A)","NNX14AT76A S05","Institute of Global Environment Strategies","HQ","EARTH SCIENCE EDUCATION AND PUBLIC OUTREACH FORUM: BUILDING A COHESIVE AND EFFECTIVE COMMUNITY","SCIENCE EDUCATION AND PUBLIC OUTREACH FORUMS","Theresa Schwerin","Kristen Erickson","2016-02-01","2014-10-01","2016-03-31","Work In Progress","Distribution"
"(N/A)","NNX15AB03G S03","Franklin Institute","HQ","LENSES ON THE SKY","2013 COMPETITIVE PROGRAM FOR SCIENCE MUSEUMS, PLANETARIUMS AND NASA VISITOR CENTERS PLUS OTHER OPPORTUNITIES (CP4SMP+)","Erin Graham","Kristen J Erickson","2016-07-14","2015-01-01","2017-12-31","Work In Progress","Distribution"
"4200574910","NNX15AB06G S03","Rice University (William Marsh Rice University)","HQ","THE SIGNATURE OF PLANETARY SYSTEMS IN CIRCUMSTELLAR DISKS","ORIGINS OF SOLAR SYSTEMS","Andrea Isella","MARIO R PEREZ","2016-01-12","2014-10-15","2017-10-14","Work In Progress","Package Prep"
"4200586379","NNX15AB06G S04","Rice University (William Marsh Rice University)","HQ","THE SIGNATURE OF PLANETARY SYSTEMS IN CIRCUMSTELLAR DISKS","ORIGINS OF SOLAR SYSTEMS","Andrea Isella","MARTIN D. STILL","2016-05-11","2014-10-15","2017-10-14","Work In Progress","Package Processing"
"4200608553","NNX15AB06G S05","Rice University (William Marsh Rice University)","HQ","THE SIGNATURE OF PLANETARY SYSTEMS IN CIRCUMSTELLAR DISKS","ORIGINS OF SOLAR SYSTEMS","Andrea Isella","MARTIN D. STILL","2016-11-18","2014-10-15","2017-10-14","Approved/ Awarded","Distribution"
"4200597879","NNX15AB08G S02","UNIVERSITIES SPACE RESEARCH ASSOCIATION","HQ","CONVECTIVE TRANSPORT OF CHEMICAL COMPOUNDS FROM THE SURFACE TO THE UPPER TROPOSPHERE AND LOWER STRATOSPHERE: TIMESCALE, EFFICIENCY, AND CLIMATE IMPACT","ATMOSPHERIC COMPOSITION CAMPAIGN DATA ANALYSIS AND MODELING","QING LIANG","KENNETH W JUCKS","2016-08-08","2014-10-06","2017-10-05","Work In Progress","Receiving"
"4200597558","NNX15AB09G S02","Harvard College, President and Fellows of (Harvard University)","HQ","MANAGEMENT OF THE GEOS-CHEM CHEMICAL TRANSPORT MODEL AND APPLICATION TO IMPROVE UNDERSTANDING OF TROPOSPHERIC OZONE","ATMOSPHERIC COMPOSITION: MODELING AND ANALYSIS","DANIEL JACOB","RICHARD S ECKMAN","2016-08-01","2015-05-03","2018-05-02","Work In Progress","Package Processing"
"4200606467","NNX15AB09G S03","Harvard College, President and Fellows of (Harvard University)","HQ","MANAGEMENT OF THE GEOS-CHEM CHEMICAL TRANSPORT MODEL AND APPLICATION TO IMPROVE UNDERSTANDING OF TROPOSPHERIC OZONE","ATMOSPHERIC COMPOSITION: MODELING AND ANALYSIS","DANIEL JACOB","RICHARD S ECKMAN","2016-10-26","2015-05-03","2018-05-02","Approved/ Awarded","Distribution"
"4200594763","NNX15AB10G S02","University of Maryland-College Park","HQ","GLOBAL TOTAL OZONE AND VOLCANIC SULFUR DIOXIDE PRODUCTS FROM EPIC ON DSCOVR","DISCOVER EARTH SCIENCE ALGORITHMS","Kai Yang","RICHARD S ECKMAN","2016-07-17","2014-10-09","2017-10-08","Work In Progress","Funding |"
"(N/A)","NNX15AB10G S03","University of Maryland-College Park","HQ","GLOBAL TOTAL OZONE AND VOLCANIC SULFUR DIOXIDE PRODUCTS FROM EPIC ON DSCOVR","DISCOVER EARTH SCIENCE ALGORITHMS","Kai Yang","RICHARD S ECKMAN","2016-08-25","2014-10-09","2017-10-08","Work In Progress","Administrative |"
"4200594764","NNX15AB11G S03","Boston University Medical Center","HQ","EARTH SYSTEM DATA RECORDS OF GLOBAL VEGETATION INDEX, FRACTION OF ABSORBED PAR, LEAF AREA AND ITS SUNLIT FRACTION FROM DSCOVR DATA","DSCOVR EARTH SCIENCE ALGORITHMS","YURI KNYAZIKHIN","RICHARD S ECKMAN","2016-07-16","2014-11-10","2017-11-09","Work In Progress","Package Prep"
"(N/A)","NNX15AB11G S04","Boston University Medical Center","HQ","EARTH SYSTEM DATA RECORDS OF GLOBAL VEGETATION INDEX, FRACTION OF ABSORBED PAR, LEAF AREA AND ITS SUNLIT FRACTION FROM DSCOVR DATA","DSCOVR EARTH SCIENCE ALGORITHMS","YURI KNYAZIKHIN","RICHARD S ECKMAN","2016-07-26","2014-11-10","2017-11-09","Work In Progress","Receiving"
"4200610824","NNX15AB13A S02","University of South Florida","HQ","REFINE AND IMPROVE SUOMI NPP CHLOROPHYLL A AND OTHER OCEAN COLOR DATA PRODUCTS USING A NOVEL ALGORITHM CONCEPT","SUOMI NATIONAL POLAR-ORBITING PARTNERSHIP (NPP) SCIENCE TEAM AND SCIENCE INVESTIGATOR-LED PROCESSING SYSTEMS FOR EARTH SYSTEM DATA RECORDS FROM SUOMI NPP","CHUANMIN HU","PAULA S BONTEMPI","2016-12-23","2014-10-09","2017-10-08","Approved/ Awarded","Distribution"
"(N/A)","NNX15AB16G S03","University of California-Berkeley","HQ","TYPE IA SUPERNOVAE FROM DOUBLE WHITE DWARF BINARIES","ASTROPHYSICS THEORY","KEN SHEN","KEITH B. MacGREGOR","2016-09-02","2014-10-14","2017-10-13","Work In Progress","Receiving"
"4200568911","NNX15AB17G S02","UNIVERSITY OF WASHINGTON","HQ","THE GALAXIES HUBBLE SEQUENCE THROUGH COSMIC TIMES: APPLYING PARAMETER OPTIMIZATION AND CONSTRAINTS FROM THE ABUNDANCE MATCHING TECHNIQUE TO THE 'NEXT GENERATION' OF LARGE COSMOLOGICAL SIMULATIONS","ASTROPHYSICS THEORY","Fabio Governato","Keith MacGregor","2016-04-23","2014-10-14","2017-10-13","Work In Progress","Receiving"
"4200586666","NNX15AB17G S03","UNIVERSITY OF WASHINGTON","HQ","THE GALAXIES HUBBLE SEQUENCE THROUGH COSMIC TIMES: APPLYING PARAMETER OPTIMIZATION AND CONSTRAINTS FROM THE ABUNDANCE MATCHING TECHNIQUE TO THE 'NEXT GENERATION' OF LARGE COSMOLOGICAL SIMULATIONS","ASTROPHYSICS THEORY","Fabio Governato","Keith MacGregor","2016-04-28","2014-10-14","2017-10-13","Work In Progress","Distribution"
"4200608983","NNX15AB18G S02","Johns Hopkins University","HQ","INFLATION FOSSILS IN COSMIC STRUCTURE","ASTROPHYSICS THEORY","MARC KAMIONKOWSKI","Keith MacGregor","2016-11-29","2018-07-15","2017-10-13","Approved/ Awarded","Distribution"
"4200590702","NNX15AB19G S01","Columbia University","HQ","SELF-CONSISTENT MODELS FOR PRIMORDIAL STAR-FORMATION AND REIONIZATION","ASTROPHYSICS THEORY","Zoltan Haiman","Keith MacGregor","2016-06-17","2015-06-01","2018-05-30","Work In Progress","Funding |"
"4200611436","NNX15AB21G S02","University of Kentucky - Lexington","HQ","MEETING THE CHALLENGE OF WEBB - SPECTROSCOPIC SIMULATIONS OF STAR-FORMING REGIONS AND ACTIVE GALACTIC NUCLEI","ASTROPHYSICS THEORY","GARY FERLAND","Keith MacGregor","2016-12-23","2014-11-01","2017-10-31","Approved/ Awarded","Distribution"
"4200610956","NNX15AB22G S02","University of Virginia","HQ","THE PHYSICAL NATURE OF THE CIRCUM-GALACTIC MEDIUM","ASTROPHYSICS THEORY","CLAUDE-ANDRE FAUCHER-GIGUERE","Keith MacGregor","2016-12-21","2014-10-14","2017-10-13","Approved/ Awarded","Distribution"
"4200608216","NNX15AB24G S02","Space Science Institute","HQ","ACCESSING THE FULL POTENTIAL OF ASTEROSEISMOLOGY WITH KEPLER USING REALISTIC 3D SIMULATIONS OF STELLAR CONVECTION","ASTROPHYSICS THEORY","REGNER TRAMPEDACH","KEITH B MACGREGOR","2016-11-15","2014-10-14","2017-10-13","Approved/ Awarded","Distribution"
"4200590616","NNX15AB30G S01","Columbia University","HQ","DEVELOPMENT OF A NEURAL NETWORK SCHEME FOR SMAP RETRIEVAL OF SOIL MOISTURE AT THE GLOBAL SCALE AND ASSIMILATION INTO NWP CENTERS","TERRESTRIAL HYDROLOGY","PIERRE GENTINE","JARED K ENTIN","2016-06-20","2015-01-01","2017-12-31","Work In Progress","Receiving"
"4200582777","NNX15AB51G S03","UNIVERSITIES SPACE RESEARCH ASSOCIATION","HQ","EPIC CLOUD ALGORITHMS","DSCOVR EARTH SCIENCE ALGORITHMS","Yuekui Yang","RICHARD S ECKMAN","2016-04-01","2015-01-01","2017-12-31","Work In Progress","Funding |"
"4200590340","NNX15AB54A S01","ECONOMIC DEVELOPMENT COMMISSION OF FLORI","HQ","TECHNOLOGY INNOVATION INFUSION FOR FLORIDA?S SPACE COAST REGION","NON-COMPETITIVE","LYNDA WEATHERMAN","DIANA P HOYT","2016-06-20","2014-11-03","2018-11-02","Work In Progress","Funding |"
"4200584031","NNX15AB57G S03","SciGlob Instruments and Scientific Services, LLC","HQ","ENHANCEMENTS AND MAINTENANCE OF EPIC LEVEL 1 CALIBRATION","DSCOVR EARTH SCIENCE ALGORITHMS","ALEXANDER CEDE","RICHARD S ECKMAN","2016-05-24","2014-12-15","2017-12-14","Work In Progress","Distribution"
"4200590543","NNX15AB59G S01","University of Montana","HQ","QUANTIFYING CLIMATE AND WATER SUPPLY IMPACTS TO VEGETATION GROWTH OVER NORTH AMERICA USING NEW REMOTE SENSING DATA RECORDS FOR ROOT ZONE SOIL MOISTURE AND FREEZE-THAW DYNAMICS","TERRESTRIAL HYDROLOGY","JOHN KIMBALL","JARED K ENTIN","2016-06-15","2014-10-28","2017-10-27","Work In Progress","Receiving"
"4200630145","NNX15AB62G S01","University of California - Irvine","HQ","QUANTIFYING RECENT DROUGHT AND TERRESTRIAL WATER STORAGE CHANGES ON BOREAL/ARCTIC VEGETATION AND PRODUCTIVITY USING INTEGRATED SATELLITE OBSERVATIONS FROM MODIS, AMSR-E AND GRACE","TERRESTRIAL HYDROLOGY","ISABELLA VELICOGNA","JARED K ENTIN","2016-06-10","2014-10-29","2017-10-28","Work In Progress","Receiving"
"4200610928","NNX15AB63G S02","University Corporation For Atmospheric Research - UCAR/NCAR","HQ","IMPROVING OPERATIONAL FLOOD FORECASTS IN THE US NORTHERN PLAINS REGION THROUGH ASSIMILATION OF PONDED WATER RETRIEVALS","TERRESTRIAL HYDROLOGY","ANDREW WOOD","JARED  ENTIN","2016-12-21","2014-10-29","2017-10-28","Approved/ Awarded","Distribution"
"4200583785","NNX15AB65G S04","PREDICTIVE SCIENCE","HQ","ADVANCED MHD MODELS AND ANALYSIS FOR SOLAR PROBE PLUS AND SOLAR ORBITER","HELIOPHYSICS LIVING WITH A STAR SCIENCE","Zoran Mikic","ELSAYED TALAAT","2016-04-07","2014-10-31","2017-10-30","Work In Progress","Package Processing"
"4200611629","NNX15AB65G S05","PREDICTIVE SCIENCE","HQ","ADVANCED MHD MODELS AND ANALYSIS FOR SOLAR PROBE PLUS AND SOLAR ORBITER","HELIOPHYSICS LIVING WITH A STAR SCIENCE","Zoran Mikic","ELSAYED TALAAT","2016-12-23","2014-10-31","2017-10-30","Approved/ Awarded","Distribution"
"4200583775","NNX15AB69G S02","University of California-Berkeley","HQ","THE TRANSPORT OF ELECTROMAGNETIC ENERGY FROM THE UPPER CONVECTION-ZONE TO OUTER CORONA","HELIOPHYSICS LIVING WITH A STAR SCIENCE","WILLIAM ABBETT","ELSAYED TALAAT","2016-04-05","2015-01-01","2017-12-31","Work In Progress","Receiving"
"4200586711","NNX15AB70G S01","Catholic University of America","HQ","UNDERSTANDING THE LONGITUDINAL EXTENT AND TIMING OF THE SEP ONSET","HELIOPHYSICS LIVING WITH A STAR SCIENCE","Hong Xie","Elsayed Talaat","2016-05-11","2014-10-30","2018-10-29","Work In Progress","Funding |"
"4200577967","NNX15AB71G S02","Columbia University","HQ","ANALYSIS OF PLUMES TO PREDICT THEIR SIGNATURES IN THE INNER HELIOSPHERE AND SOLAR WIND: LAYING THE GROUNDWORK FOR SOLAR ORBITER AND SOLAR PROBE PLUS","HELIOPHYSICS LIVING WITH A STAR SCIENCE","DANIEL SAVIN","Jeff Morrill","2016-02-08","2014-12-01","2017-11-30","Work In Progress","Distribution"
"4200583773","NNX15AB71G S03","Columbia University","HQ","ANALYSIS OF PLUMES TO PREDICT THEIR SIGNATURES IN THE INNER HELIOSPHERE AND SOLAR WIND: LAYING THE GROUNDWORK FOR SOLAR ORBITER AND SOLAR PROBE PLUS","HELIOPHYSICS LIVING WITH A STAR SCIENCE","DANIEL SAVIN","Jeff Morrill","2016-04-01","2014-12-01","2017-11-30","Work In Progress","Receiving"
"4200611625","NNX15AB71G S04","Columbia University","HQ","ANALYSIS OF PLUMES TO PREDICT THEIR SIGNATURES IN THE INNER HELIOSPHERE AND SOLAR WIND: LAYING THE GROUNDWORK FOR SOLAR ORBITER AND SOLAR PROBE PLUS","HELIOPHYSICS LIVING WITH A STAR SCIENCE","DANIEL SAVIN","ELSAYED R. TALAAT","2016-12-29","2014-12-01","2017-11-30","Approved/ Awarded","Distribution"
"4200583779","NNX15AB72G S03","Southwest Research Institute","HQ","PREPARING FOR SOLAR PROBE PLUS: PROBING THE SOLAR WIND ACCELERATION REGION WITH REMOTE SENSING OF MHD WAVES","HELIOPHYSICS LIVING WITH A STAR SCIENCE","CRAIG DEFOREST","ELSAYED TALAAT","2016-04-06","2014-10-30","2017-10-29","Work In Progress","Receiving"
"4200583780","NNX15AB73G S02","University of Michigan, Regents of the","HQ","SOLAR WIND INVESTIGATION IN PREPARATION FOR SOLAR ORBITER AND SOLAR PROBE PLUS","HELIOPHYSICS LIVING WITH A STAR SCIENCE","ENRICO LANDI","ELSAYED TALAAT","2016-04-08","2014-12-01","2017-11-30","Work In Progress","Package Processing"
"(N/A)","NNX15AB74G S02","University of New Hampshire","HQ","CONNECTING THEORY AND SIMULATIONS OF TURBULENCE IN THE INNER HELIOSPHERE WITH SINGLE-POINT MEASUREMENTS BY SOLAR PROBE PLUS AND SOLAR ORBITER","HELIOPHYSICS LIVING WITH A STAR SCIENCE","JEAN PEREZ","MADHULIKA GUHATHAKURTA","2016-05-03","2015-01-01","2016-04-08","Work In Progress","Receiving"
"4200581612","NNX15AB75G S02","Southwest Research Institute","HQ","UNDERSTANDING WAVE-PARTICLE INTERACTIONS BETWEEN SOLAR WIND PLASMA WAVES AND HEAVY IONS","HELIOPHYSICS LIVING WITH A STAR SCIENCE","THOMAS BROILES","Elsayed R. Talaat","2016-03-16","2015-01-01","2018-12-31","Work In Progress","Package Processing"
"4200583781","NNX15AB76G S02","FLORIDA INSTITUTE OF TECHNOLOGY","HQ","AN INVESTIGATION OF SOLAR ENERGETIC PARTICLES FROM POORLY CONNECTED SOLAR EVENTS BY PROPAGATION THROUGH 3-DIMENSIONAL INTERPLANETARY AND CORONAL MAGNETIC FIELDS","HELIOPHYSICS LIVING WITH A STAR SCIENCE","MING ZHANG","Elsayed Talaat","2016-04-05","2015-01-01","2018-12-31","Work In Progress","Funding |"
"4200591781","NNX15AB77G S02","CATHOLIC UNIVERSITY OF AMERICA","HQ","A COMPARATIVE STUDY OF THE TIMING AND THE RADIAL AND LATERAL EXTENT OF CME-DRIVEN SHOCKS ASSOCIATED WITH METRIC TYPE II RADIO BURSTS RELATIVE TO THE ONSET TIME AND OTHER PROPERTIES OF SEP EVENTS IN INTERPLANETARY SPACE","HELIOPHYSICS LIVING WITH A STAR SCIENCE","Pertti Makela","Jeff Morrill","2016-07-06","2014-10-30","2017-10-29","Work In Progress","Funding |"
"4200608239","NNX15AB78G S02","Boise State University","HQ","FOSSIL CORES IN THE KEPLER DATA","ASTROPHYSICS DATA ANALYSIS","BRIAN JACKSON","DOUGLAS M HUDGINS","2016-11-14","2014-10-30","2017-10-29","Approved/ Awarded","Distribution"
"4200581601","NNX15AB80G S02","CATHOLIC UNIVERSITY","HQ","OBSERVER GLOBAL SHOCK CONNECTIVITIES INFERRED FROM ENLIL RUNS AND SEP MEASUREMENTS","HELIOPHYSICS LIVING WITH A STAR SCIENCE","MONA L MAYS","Elsayed Talaat","2016-04-08","2014-10-29","2018-10-28","Work In Progress","Funding |"
"4200611623","NNX15AB80G S03","CATHOLIC UNIVERSITY","HQ","OBSERVER GLOBAL SHOCK CONNECTIVITIES INFERRED FROM ENLIL RUNS AND SEP MEASUREMENTS","HELIOPHYSICS LIVING WITH A STAR SCIENCE","MONA L MAYS","Elsayed Talaat","2016-12-29","2015-07-30","2018-10-28","Approved/ Awarded","Distribution"
"(N/A)","NNX15AB81G S02","University of California-Berkeley","HQ","BLACK HOLE TRANSIENTS IN THE HARD STATE: CONSTRAINING THE SYSTEM GEOMETRY WITH NUSTAR AND SWIFT","SWIFT GUEST INVESTIGATOR ? CYCLE 10","JOHN TOMSICK","FRANCIS E MARSHALL","2016-09-23","2014-10-31","2017-10-30","Approved/ Awarded","Distribution"
"4200574419","NNX15AB83G S02","Johns Hopkins University","HQ","THE TOPSIDE IONOSPHERE AND THERMOSPHERE: DYNAMICS AND COUPLING DURING GEOMAGNETIC STORMS","HELIOPHYSICS LIVING WITH A STAR SCIENCE","YONGLIANG ZHANG","GUHATHAKURTA MADHULIKA","2016-01-06","2015-01-01","2018-12-31","Work In Progress","Funding |"
"4200583772","NNX15AB83G S03","Johns Hopkins University","HQ","THE TOPSIDE IONOSPHERE AND THERMOSPHERE: DYNAMICS AND COUPLING DURING GEOMAGNETIC STORMS","HELIOPHYSICS LIVING WITH A STAR SCIENCE","YONGLIANG ZHANG","Elsayed Talaat","2016-04-04","2015-01-01","2018-12-31","Work In Progress","Funding |"
"(N/A)","NNX15AB84G S04","City College of New York (CCNY)","HQ","DEPUTY PROGRAM APPLICATIONS LEAD FOR GEOCAPE-GEOSTATIONARY FOR COASTAL & AIR POLLUTION EVENTS MISSION","NON-COMPETITIVE","Maria Tzortziou","JOHN A HAYNES","2016-10-04","2014-10-27","2016-12-31","Approved/ Awarded","Distribution"
"4200610675","NNX15AB84G S05","City College of New York (CCNY)","HQ","DEPUTY PROGRAM APPLICATIONS LEAD FOR GEOCAPE-GEOSTATIONARY FOR COASTAL & AIR POLLUTION EVENTS MISSION","NON-COMPETITIVE","Maria Tzortziou","JOHN A HAYNES","2016-12-14","2014-10-27","2017-10-26","Approved/ Awarded","Distribution"
"4200583774","NNX15AB87G S03","University of New Hampshire","HQ","EVOLUTION OF THE MAGNETIC FIELD IN SOLAR TRANSIENTS BETWEEN THE UPPER CORONA AND 1 AU","HELIOPHYSICS LIVING WITH A STAR SCIENCE","NOE LUGAZ","Jeff Morrill","2016-04-07","2014-12-01","2018-11-30","Work In Progress","Funding |"
"4200583784","NNX15AB88G S02","University of Delaware","HQ","TRAPPING, TRANSPORT AND DYNAMIC BEHAVIOR OF MAGNETIC CONNECTIVITY AND ENERGETIC PARTICLES IN THE INNER HELIOSPHERE: IMPLICATIONS FOR SOLAR PROBE, SOLAR ORBITER AND HELIOSPHERIC PREDICTION","HELIOPHYSICS LIVING WITH A STAR SCIENCE","WILLIAM MATTHAEUS","ELSAYED R TALAAT","2016-04-04","2014-11-01","2017-10-31","Work In Progress","Distribution"
"4200583787","NNX15AB89G S03","ADVANCED HELIOPHYSICS","HQ","SOLAR WIND FROM PSEUDOSTREAMERS AND THEIR IMMEDIATE ENVIRONMENT: OBSERVATIONS AND MODELING","HELIOPHYSICS LIVING WITH A STAR SCIENCE","Olga Panasenco","Elsayed R. Talaat","2016-04-05","2014-10-31","2017-10-30","Work In Progress","Receiving"
"4200583786","NNX15AB91G S04","UNIVERSITY OF COLORADO - BOULDER","HQ","WHAT IS THE ORIGIN AND LIFE-CYCLE OF TRANSIENT AND LONG-LIVED OPEN SOLAR MAGNETIC FIELDS?","HELIOPHYSICS LIVING WITH A STAR SCIENCE","Larisza Krista","MADHULIKA GUHATHAKURTA","2016-04-07","2014-10-31","2017-12-31","Work In Progress","Funding |"
"4200606436","NNX15AB94G S02","University of Maryland-Baltimore County","HQ","WATER CLOUD DEPOLARIZATION ? MULTIPLE SCATTERING RELATION: A NOVEL TECHNIQUE FOR SPACEBORNE LIDAR RETRIEVALS OF ABOVE-CLOUD AEROSOL OPTICAL DEPTH (ACAOD)","ATMOSPHERIC COMPOSITION CAMPAIGN DATA ANALYSIS AND MODELING","PENGWANG ZHAI","HAL B MARING","2016-10-28","2014-11-04","2017-11-03","Approved/ Awarded","Distribution"
"4200600919","NNX15AB95A S02","University of Wisconsin - Madison","HQ","CONTINUATION OF EOS CLEAR SKY INFRARED TOTAL PRECIPITABLE WATER VAPOR PRODUCT USING A COMBINATION OF VIIRS AND CRIMSS MEASUREMENTS","SUOMI NATIONAL POLAR-ORBITING PARTNERSHIP (NPP) SCIENCE TEAM AND SCIENCE INVESTIGATOR-LED PROCESSING SYSTEMS FOR EARTH SYSTEM DATA RECORDS FROM SUOMI NPP","EVA BORBAS","RAMESH K KAKAR","2016-08-31","2014-11-05","2017-11-04","Work In Progress","Receiving"
"4200592845","NNX15AB96A S02","SOUTH DAKOTA STATE UNIVERSITY","HQ","DEVELOPMENT AND VALIDATION OF A GLOBAL LAND SURFACE PHENOLOGY PRODUCT FROM NPP VIIRS FOR EOS-MODIS CONTINUITY","SUOMI NATIONAL POLAR-ORBITING PARTNERSHIP (NPP) SCIENCE TEAM AND SCIENCE INVESTIGATOR-LED PROCESSING SYSTEMS FOR EARTH SYSTEM DATA RECORDS FROM SUOMI NPP","XIAOYANG ZHANG","GEORGE G GUTMAN","2016-07-07","2014-11-14","2017-11-13","Work In Progress","Receiving"
"4200606990","NNX15AB96A S03","SOUTH DAKOTA STATE UNIVERSITY","HQ","DEVELOPMENT AND VALIDATION OF A GLOBAL LAND SURFACE PHENOLOGY PRODUCT FROM NPP VIIRS FOR EOS-MODIS CONTINUITY","SUOMI NATIONAL POLAR-ORBITING PARTNERSHIP (NPP) SCIENCE TEAM AND SCIENCE INVESTIGATOR-LED PROCESSING SYSTEMS FOR EARTH SYSTEM DATA RECORDS FROM SUOMI NPP","XIAOYANG ZHANG","GEORGE G GUTMAN","2016-10-28","2014-11-14","2017-11-13","Approved/ Awarded","Distribution"
"(N/A)","NNX15AB98G S03","UNIVERSITY OF ARIZONA","HQ","BROADBAND SPATIAL HETERODYNE SPECTROSCOPY: HIGH RESOLVING POWER INTERFERENCE SPECTROSCOPY OF EXTENDED SOURCES IN THE VISIBLE AND ULTRAVIOLET","PLANETARY INSTRUMENT DEFINITION AND DEVELOPMENT","WALTER HARRIS","JANICE L BUCKNER","2016-10-28","2015-09-10","2017-12-09","Approved/ Awarded","Distribution"
"4200611905","NNX15AC08G S02","University of Maine","HQ","A GLOBAL DATABASE OF HIGH HORIZONTAL RESOLUTION IOPS FOR VALIDATION OF REMOTELY SENSED OCEAN COLOR","PACE SCIENCE TEAM","EMMANUEL BOSS","PAULA S BONTEMPI","2016-12-21","2014-11-12","2017-11-11","Approved/ Awarded","Distribution"
"4200598729","NNX15AC09G S01","University of Alaska Fairbanks","HQ","USING GROUND-BASED MEASUREMENTS AND AIRBORNE LIDAR TO EXPLORE THE STRENGTHS AND LIMITATIONS OF KU- AND X-BAND SWE RETRIEVALS","TERRESTRIAL HYDROLOGY","MATTHEW STURM","JARED K ENTIN","2016-08-12","2014-11-12","2017-11-11","Work In Progress","Receiving"
"4200597565","NNX15AC10G S03","ADNET Systems, Inc","HQ","FULLY AUTOMATIC SERVICE OF EARTH'S ORIENTATION PARAMETER PREDICTION BASED ON NUMERICAL WEATHER MODELS FOR REAL-TIME APPLICATIONS","EARTH SURFACE AND INTERIOR","LEONID PETROV","BENJAMIN R. PHILLIPS","2016-08-09","2014-11-12","2017-11-11","Work In Progress","Receiving"
"4200608880","NNX15AC25G S02","University of Michigan, Regents of the","HQ","UNDERSTANDING THE LONGWAVE SPECTRAL VARIABILITY: AN INTEGRATED APPROACH UTILIZING 11 YEARS OF AIRS OBSERVATIONS AND STATE-OFTHE- ART GCM SIMULATIONS AND REANALYSES DATA SETS","ATMOSPHERIC COMPOSITION: SPECTRAL CLIMATE SIGNAL","XIANGLEI HUANG","HAL B MARING","2016-11-23","2014-11-18","2017-11-17","Approved/ Awarded","Distribution"
"4200577995","NNX15AC27G S03","University of California - Irvine","HQ","ADVANCING DROUGHT ONSET DETECTION AND SEASONAL PREDICTION USING A COMPOSITE OF NASA MODEL AND SATELLITE DATA","EARTH SCIENCE APPLICATIONS: WATER RESOURCES","Amir AghaKouchak","BRADLEY D DOORN","2016-02-22","2014-11-17","2018-11-16","Work In Progress","Funding |"
"4200579529","NNX15AC28A S01","University of Nebraska - Lincoln","HQ","EVALUATE AND ENHANCE SUOMI NPP PRODUCTS FOR AIR QUALITY AND PUBLIC HEALTH APPLICATIONS","SUOMI NATIONAL POLAR-ORBITING PARTNERSHIP (NPP) SCIENCE TEAM AND SCIENCE INVESTIGATOR-LED PROCESSING SYSTEMS FOR EARTH SYSTEM DATA RECORDS FROM SUOMI NPP","JUN WANG","JOHN A HAYNES","2016-02-25","2014-11-18","2017-11-17","Work In Progress","Distribution"
"(N/A)","NNX15AC28A S02","University of Nebraska - Lincoln","HQ","EVALUATE AND ENHANCE SUOMI NPP PRODUCTS FOR AIR QUALITY AND PUBLIC HEALTH APPLICATIONS","SUOMI NATIONAL POLAR-ORBITING PARTNERSHIP (NPP) SCIENCE TEAM AND SCIENCE INVESTIGATOR-LED PROCESSING SYSTEMS FOR EARTH SYSTEM DATA RECORDS FROM SUOMI NPP","JUN WANG","JOHN A HAYNES","2016-12-13","2014-11-18","2017-11-17","Approved/ Awarded","Distribution"
"4200608874","NNX15AC29G S02","Harvard College, President and Fellows of (Harvard University)","HQ","RADIATIVE FORCING OF CLIMATE USING A-TRAIN DATA AND INFRARED SPECTRAL FINGERPRINTING","RADIATIVE FORCING OF CLIMATE USING A-TRAIN DATA AND INFRARED SPECTRAL FINGERPRINTING","STEPHEN LEROY","HAL B MARING","2016-11-25","2015-08-19","2017-11-17","Approved/ Awarded","Distribution"
"4200610845","NNX15AC31G S02","Scripps Institution of Oceanography (legal bs name:  U of California, San Diego)","HQ","BAYESIAN METHODOLOGY FOR ATMOSPHERIC CORRECTION OF PACE OCEAN-COLOR IMAGERY","PACE SCIENCE TEAM","ROBERT FROUIN","PAULA S BONTEMPI","2016-12-23","2014-11-18","2017-11-17","Approved/ Awarded","Distribution"
