Purchase Requisition Number,Grant Number,Institution,NASA Center,Proposal Title,Program Title,Principal Investigator Name,Technical Officer,Award Date,Performance Start Date,Performance End Date,Status,Description of Action
(N/A),NNX10AP38H S04,ARIZONA STATE UNIVERSITY,HQ,ONBOARD EVENT AND FEATURE DETECTION TO ENHANCE SCIENCE FOR A POTENTIAL EUROPA FLAGSHIP MISSION,NASA EARTH AND SPACE SCIENCE FELLOWSHIP PROGRAM,JAMES BELL,CURT S NIEBUR,7/30/2013,9/1/2010,8/31/2014,Work In Progress,Distribution
(N/A),NNX10AP45H S03,UNIVERSITY OF NORTH DAKOTA,HQ,CRITICAL EVALUATION OF SATELLITE AEROSOL PRODUCTS AND THEIR EFFECTS ON CLIMATE FORCING STUDIES,NASA EARTH AND SPACE SCIENCE FELLOWSHIP PROGRAM,ZHANG JINGXIONG,MING-YING WEI,8/2/2013,9/1/2010,2/28/2014,Awarded,Distribution
(N/A),NNX10AP46H S03,BOISE STATE UNIVERSITY,HQ,CHARACTERIZING SNOW MICROSTRUCTURE WITH X-RAY TOMOGRAPHY AND A SNOW MICROPENETROMETER: UNDERSTANDING IMPORTANT EFFECTS OF MICROSTRUCTURE ON REMOTE SENSING,NASA EARTH AND SPACE SCIENCE FELLOWSHIP PROGRAM,HANS-PETER MARSHALL,MING-YING WEI,9/30/2013,9/1/2011,8/31/2014,Awarded,Distribution
(N/A),NNX10AP47G S05,UNIVERSITY OF MARYLAND - BALTIMORE,HQ,COLD ADAPTATION IN THE EXTREMELY HALOPHILIC ARCHAEON HALORUBRUM LACUSPROPUNDI: A TERRISTRIAL MODEL FOR EXTRATERRESTRIAL LIFE,ASTROBIOLOGY: EXOBIOLOGY AND EVOLUTIONARY BIOLOGY PROGRAM,SHILADITYA DASSARMA,MICHAEL H NEW,5/29/2013,8/25/2010,8/24/2014,Awarded,Distribution
(N/A),NNX10AP49H S03,COLUMBIA UNIVERSITY,HQ,GROWING UP FRAGMENTED: USING HYPERSPECTRAL IMAGERY TO IMPROVE ESTIMATES OF ECOSYSTEM SERVICES FROM TROPICAL REFORESTATION,NASA EARTH AND SPACE SCIENCE FELLOWSHIP PROGRAM,RUTH DEFRIES,MING-YING WEI,3/8/2013,9/1/2010,9/1/2014,Awarded,Distribution
(N/A),NNX10AP58G S03,UNIVERSITY OF NEVADA-LAS VEGAS,HQ,AN INVESTIGATION INTO PHOSPHATE  MOBILITY ON MARS,MARS FUNDAMENTAL RESEARCH (MFRP),ELISABETH M HAUSRATH,MITCHELL D SCHULTE,5/20/2013,7/27/2010,7/26/2014,Awarded,Distribution
(N/A),NNX10AP60G S04,CORNELL UNIVERSITY,HQ,DEVELOPMENT OF COARSE-GRAINED RIPPLES AND THEIR SEDIMENTARY STRUCTURES ON EARTH AND MARS,MARS FUNDAMENTAL RESEARCH PROGRAM (MFRP),ROBERT SULLIVAN,MITCHELL D SCHULTE,7/31/2013,8/17/2010,8/16/2014,Work In Progress,Package Processing
(N/A),NNX10AP75G S03,LOWELL OBSERVATORY,HQ,STUDY OF SUNGRAZING COMETS OBSERVED BY SOHO AND STEREO,PLANETARY MISSION DATA ANALYSIS,MATTHEW KNIGHT,MICHAEL S KELLEY,7/18/2013,7/23/2010,7/22/2014,Awarded,Distribution
(N/A),NNX10AP76H S03,UNIVERSITY OF COLORADO - BOULDER,HQ,LABORATORY STUDIES OF TITAN THOLINS,NASA EARTH AND SPACE SCIENCE FELLOWSHIP/10,MARGARET TOLBERT,MAX P BERNSTEIN,8/16/2013,9/1/2010,12/31/2013,Awarded,Distribution
(N/A),NNX10AP77G S03,Planetary Science Institute,HQ,WHAT SHAPES A SPECTRUM? LOOKING BEYOND THE MINERALOGY,PLANETARY MISSIONS DATA ANALYSIS PROGRAM,DEBORAH DOMINGUE LORIN,MICHAEL S. KELLEY,6/17/2013,7/23/2010,7/22/2014,Work In Progress,Receiving
(N/A),NNX10AP78G S05,PLANETARY SCIENCE INSTITUTE,HQ,DERIVATION OF OPTICAL CONSTANTS OF MARS ANALOG ALTERATION PRODUCTS: MG- AND FE- SULFATES,MARS FUNDAMENTAL RESEARCH PROGRAM (MFRP),KARLY PITMAN,MITCHELL D SCHULTE,6/18/2013,7/29/2010,7/28/2014,Awarded,Distribution
4200471576,NNX10AP79G S02,OREGON STATE UNIVERSITY,HQ,CONSTRAINING AEOLIAN PROCESSES ON MARS THROUGH ANALOG STUDIES OF GRAVEL MEGARIPPLES IN THE ANDEAN PUNA REGION OF EARTH,MARS FUNDAMENTAL RESEARCH PROGRAM (MFRP),SHANAKA DE SILVA,MITCHELL D SCHULTE,4/11/2013,8/17/2010,8/16/2013,Awarded,Distribution
4200481112,NNX10AP79G S03,OREGON STATE UNIVERSITY,HQ,CONSTRAINING AEOLIAN PROCESSES ON MARS THROUGH ANALOG STUDIES OF GRAVEL MEGARIPPLES IN THE ANDEAN PUNA REGION OF EARTH,MARS FUNDAMENTAL RESEARCH PROGRAM (MFRP),SHANAKA DE SILVA,MITCHELL D SCHULTE,7/8/2013,8/17/2010,8/16/2013,Awarded,Distribution
(N/A),NNX10AP79G S04,OREGON STATE UNIVERSITY,HQ,CONSTRAINING AEOLIAN PROCESSES ON MARS THROUGH ANALOG STUDIES OF GRAVEL MEGARIPPLES IN THE ANDEAN PUNA REGION OF EARTH,MARS FUNDAMENTAL RESEARCH PROGRAM (MFRP),SHANAKA DE SILVA,MITCHELL D SCHULTE,7/26/2013,8/17/2010,8/16/2014,Awarded,Distribution
4200483957,NNX10AP80G S03,California Institute of Tech (Caltech),HQ,CHEMICAL COMPOSITION & EVOLUTION OF VENUS: IMPACT OF VENUS EXPRESS ESA EXTENDED MISSION,UNSOLICITED,YUK L YUNG,ADRIANA C OCAMPO,7/26/2013,8/1/2010,7/31/2014,Work In Progress,Receiving
(N/A),NNX10AP87G S01,CORNELL UNIVERSITY,HQ,ARECIBO PLANETARY RADAR OBSERVATIONS OF NEAR-EARTH ASTEROIDS,NEAR EARTH OBJECT OBSERVATION (NEOO) PROGRAM,MIKE NOLAN,LINDLEY N JOHNSON,7/31/2013,9/1/2010,8/31/2013,Work In Progress,Distribution
(N/A),NNX10AP87G S02,CORNELL UNIVERSITY,HQ,ARECIBO PLANETARY RADAR OBSERVATIONS OF NEAR-EARTH ASTEROIDS,NEAR EARTH OBJECT OBSERVATION (NEOO) PROGRAM,DONALD B CAMPBELL,LINDLEY N JOHNSON,8/14/2013,9/1/2010,8/31/2015,Work In Progress,Receiving
4200498394,NNX10AP87G S03,CORNELL UNIVERSITY,HQ,ARECIBO PLANETARY RADAR OBSERVATIONS OF NEAR-EARTH ASTEROIDS,NEAR EARTH OBJECT OBSERVATION (NEOO) PROGRAM,DONALD B CAMPBELL,LINDLEY N JOHNSON,12/16/2013,9/1/2010,8/31/2015,Work In Progress,Receiving
4200477837,NNX10AP90G S05,UNIVERSITY OF WASHINGTON,HQ,PREDICTING THE EFFECT OF MOUNTAIN GLACIER RECESSION ON WATER RESOURCES,INTERDISCIPLINARY RESEARCH IN EARTH SCIENCE,DENNIS LETTENMAIER,THOMAS P WAGNER,6/5/2013,9/1/2010,8/31/2013,Awarded,Distribution
(N/A),NNX10AP90G S06,UNIVERSITY OF WASHINGTON,HQ,PREDICTING THE EFFECT OF MOUNTAIN GLACIER RECESSION ON WATER RESOURCES,INTERDISCIPLINARY RESEARCH IN EARTH SCIENCE,DENNIS LETTENMAIER,THOMAS P WAGNER,6/14/2013,9/1/2010,8/31/2014,Awarded,Distribution
(N/A),NNX10AP93G S03,SPACE SCIENCE INSTITUTE,HQ,POLARIMETRIC AND PHOTOMETRIC PHASE EFFECTS OF ASTEROIDS AND TRANSNEPTUNIAN OBJECTS,OUTER PLANETS RESEARCH (OPR) PROGRAM,GORDEN VIDEEN,TERRY A HURFORD,9/12/2013,11/1/2010,10/31/2014,Awarded,Distribution
(N/A),NNX10AP94G S03,CORNELL UNIVERSITY,HQ,MOONS AND RINGS AND IN-BEWTEEN IN THE SATURN SYSTEM,OUTER PLANETS RESEARCH (OPR) PROGRAM,MATTHEW TISCARENO,TERRY A HURFORD,9/6/2013,11/1/2010,10/31/2014,Awarded,Distribution
4200468096,NNX10AP95G S04,PLANETARY SCIENCE INSTITUTE,HQ,ACCURATE INTERPRETATIONS OF NUCLEAR LIGHTCURVES AND IMPLICATIONS FOR THE INTERIOR STRUCTURES OF COMETS,OUTER PLANETS RESEARCH (OPR) PROGRAM,BEATRICE MUELLER,TERRY A HURFORD,3/13/2013,11/1/2010,3/14/2014,Awarded,Distribution
(N/A),NNX10AP97G S03,PENNSYLVANIA STATE UNIVERSITY,HQ,NEAR-FIELD AND SUB-SURFACE MODELING OF CONDENSATE-VENT PLUME FLOWS ON ENCELADUS,OUTER PLANETS RESEARCH (OPR) PROGRAM,DEBORAH LEVIN,TERRY A HURFORD,8/19/2013,9/1/2010,5/31/2014,Awarded,Distribution
(N/A),NNX10AP98G S05,UNIVERSITY OF TEXAS - AUSTIN,HQ,TITAN'S ATMOSPHERIC COMPOSITION AND STRUCTURE,OUTER PLANETS RESEARCH (OPR) PROGRAM,LAURENCE TRAFTON,TERRY HURFORD,6/28/2013,8/5/2010,8/4/2014,Awarded,Distribution
4200484802,NNX10AP98G S06,UNIVERSITY OF TEXAS - AUSTIN,HQ,TITAN'S ATMOSPHERIC COMPOSITION AND STRUCTURE,OUTER PLANETS RESEARCH (OPR) PROGRAM,LAURENCE TRAFTON,TERRY HURFORD,7/30/2013,8/5/2010,8/4/2014,Awarded,Distribution
4200486806,NNX10AP99G S04,Southwest Research Institute,HQ,DEEP CONVECTION ON TITAN: ENVIRONMENTAL CONTROL AND CLOUD ENERGETICS,OUTER PLANETS RESEARCH (OPR) PROGRAM,SCOT RAFKIN,TERRY HURFORD,8/14/2013,8/4/2010,2/28/2014,Work In Progress,Receiving
(N/A),NNX10AP99G S05,Southwest Research Institute,HQ,DEEP CONVECTION ON TITAN: ENVIRONMENTAL CONTROL AND CLOUD ENERGETICS,OUTER PLANETS RESEARCH (OPR) PROGRAM,SCOT RAFKIN,TERRY HURFORD,12/17/2013,8/4/2010,2/28/2015,Work In Progress,Receiving
4200469644,NNX10AQ02G S02,SETI INSTITUTE,HQ,THE CARBON DIOXIDE INFRARED ABSORPTION BANDS; PROBES OF THE CHEMISTRY ON THE SURFACE OF PLANETARY BODIES,OUTER PLANETS RESEARCH (OPR) PROGRAM,ALESSANDRA RICCA,CURT S NIEBUR,4/18/2013,11/1/2010,10/31/2013,Awarded,Distribution
(N/A),NNX10AQ02G S03,SETI INSTITUTE,HQ,THE CARBON DIOXIDE INFRARED ABSORPTION BANDS; PROBES OF THE CHEMISTRY ON THE SURFACE OF PLANETARY BODIES,OUTER PLANETS RESEARCH (OPR) PROGRAM,ALESSANDRA RICCA,TERRY A HURFORD,11/8/2013,11/1/2010,10/31/2014,Awarded,Distribution
(N/A),NNX10AQ03G S04,PLANETARY SCIENCE INSTITUTE,HQ,DYNAMICAL AND COLLISIONAL EVOLUTION OF SMALL BODIES IN THE SOLAR SYSTEM,OUTER PLANETS RESEARCH (OPR) PROGRAM,DAVID O'BRIEN,TERRY A HURFORD,10/17/2013,11/1/2010,10/31/2014,Awarded,Distribution
(N/A),NNX10AQ04G S03,COLLEGE OF WILLIAM AND MARY,HQ,HIGH RESOLUTION LABORATORY SPECTROSCOPY OF 12C2H6 (FAR INFRARED) AND PH3 (INFRARED) FOR OUTER PLANET INVESTIGATIONS,OUTER PLANETS RESEARCH (OPR) PROGRAM,MALATHY D VENKATARAMAN,TERRY A HURFORD,8/28/2013,11/1/2010,10/31/2014,Awarded,Distribution
(N/A),NNX10AQ05G S05,CALIFORNIA INSTITUTE OF TECHNOLOGY,HQ,"FORMATION OF JETS, WAVES, AND VORTICES IN GIANT PLANET ATMOSPHERE",OUTER PLANETS RESEARCH (OPR) PROGRAM,TOPIA SCHNEIDER,TERRY A HURFORD,10/24/2013,11/1/2010,4/30/2014,Awarded,Distribution
(N/A),NNX10AQ06G S03,Colorado School of Mines,HQ,"THE HYDROLOGY OF TITAN: AN INTEGRATED TOPOGRAPHIC, GEOMORPHIC, AND MODELING APPROACH",OUTER PLANETS RESEARCH (OPR) PROGRAM,JEFF ANDREWS-HANNA,TERRY HURFORD,12/12/2013,1/1/2011,12/31/2014,Work In Progress,Receiving
4200469645,NNX10AQ07G S03,ARIZONA STATE UNIVERSITY,HQ,AQUEOUS CHEMICAL PROCESSES IN ENCELADUS HISTORY,OUTER PLANETS RESEARCH (OPR) PROGRAM,MIKHAIL YU ZOLOTOV,TERRY A HURFORD,3/22/2013,11/1/2010,10/31/2014,Awarded,Distribution
(N/A),NNX10AQ08G S03,UNIVERSITY OF ARIZONA,HQ,"Thermal State of Volatiles and Initiation ofShallow Melting and Cryovolcanism InvolvingHydrocarbons, Organics, and Ices in the OuterSolar System",OUTER PLANETS RESEARCH (OPR) PROGRAM,JEFFREY S KARGEL,TERRY HURFORD,9/27/2013,10/1/2010,9/30/2014,Awarded,Distribution
4200469647,NNX10AQ09G S03,SETI INSTITUTE,HQ,CRATER RELAXATION AND STEREO IMAGING OF THE ICY SATELLITES OF JUPITER AND SATURN,OUTER PLANETS RESEARCH (OPR) PROGRAM,CYNTHIA PHILLIPS,TERRY A HURFORD,3/25/2013,11/1/2010,10/31/2015,Work In Progress,Receiving
(N/A),NNX10AQ09G S04,SETI INSTITUTE,HQ,CRATER RELAXATION AND STEREO IMAGING OF THE ICY SATELLITES OF JUPITER AND SATURN,OUTER PLANETS RESEARCH (OPR) PROGRAM,CYNTHIA PHILLIPS,TERRY A HURFORD,4/10/2013,11/1/2010,10/31/2015,Work In Progress,Receiving
(N/A),NNX10AQ10G S03,UNIVERSITY OF IDAHO,HQ,PATTERNS OF TECTONISM ON TITAN,OUTER PLANETS RESEARCH (OPR) PROGRAM,JASON W BARNES,TERRY A HURFORD,5/16/2013,9/1/2010,8/31/2014,Awarded,Distribution
(N/A),NNX10AQ18G S03,Wright State University,HQ,THE HYDROCARBON ION LAYER IN THE LOW ALTITUDE IONOSPHERE OF SATURN,OUTER PLANETS RESEARCH (OPR) PROGRAM,JANE L FOX,TERRY HURFORD,8/20/2013,11/1/2010,10/31/2014,Work In Progress,Distribution
(N/A),NNX10AQ19G S03,UNIVERSITY OF CALIFORNIA - LOS ANGELES,HQ,UNDERSTANDING UNEXPECTED SPIN PERIODIC PHENOMENA IN RAPIDLY ROTATING MAGNETOSPHERES,OUTER PLANETS RESEARCH (OPR) PROGRAM,KRISHAN KHURANA,TERRY HURFORD,10/18/2013,11/1/2010,10/31/2014,Awarded,Distribution
4200473389,NNX10AQ20G S02,ARIZONA STATE UNIVERSITY,HQ,MODELING THERMOCHEMICAL CONVECTION OF EUROPA'S ICY SHELL,OUTER PLANETS RESEARCH (OPR) PROGRAM,ALLEN MCNAMARA,CURT S NIEBUR,4/26/2013,11/1/2010,10/31/2014,Work In Progress,Receiving
(N/A),NNX10AQ22G S04,UNIVERSITY OF ARIZONA,HQ,ANALYSIS OF CARBON DIOXIDE DATA FROM THE PHOENIX TEGA INSTRUMENT,MARS DATA ANALYSIS PROGRAM (MDAP),WILLIAM BOYNTON,MITCHELL D SCHULTE,4/29/2013,8/15/2010,3/14/2014,Awarded,Distribution
4200472028,NNX10AQ25G S03,OHIO STATE UNIVERSITY RESEARCH FOUNDATION,HQ,INTEGRATION OF ORBITAL AND GROUND DATA FOR TOPOGRAPHIC MAPPING AND GENERATION OF CRATER MODELS AT GUSEV CRATER AND MERIDIANI PLANUM,MARS DATA ANALYSIS PROGRAM (MDAP),RONGXING LI,MITCHELL D SCHULTE,4/17/2013,10/1/2010,9/30/2014,Awarded,Distribution
(N/A),NNX10AQ32G S03,Southwest Research Institute,HQ,3-D SUBSURFACE IMAGING AND ANAYSIS OF PLANUM BOREUM WITH SHARAD DATA,MARS DATA ANALYSIS PROGRAM (MDAP),NATHANIEL PUTZIG,MITCHELL D SCHULTE,6/11/2013,9/1/2010,8/31/2014,Work In Progress,Receiving
(N/A),NNX10AQ33G S03,UNIVERSITY OF WASHINGTON,HQ,INTEGRATED ANALYSIS OF MARTIAN SURFACE COMPOSITIONS USING NEAR-INFRARED THROUGH THERMAL INFRARED SPECTROSCOPIA DATA,MARS DATA ANALYSIS PROGRAM (MDAP),JOSHUA BANDFIELD,MITCHELL D SCHULTE,5/24/2013,8/4/2010,8/3/2014,Awarded,Distribution
(N/A),NNX10AQ33G S04,UNIVERSITY OF WASHINGTON,HQ,INTEGRATED ANALYSIS OF MARTIAN SURFACE COMPOSITIONS USING NEAR-INFRARED THROUGH THERMAL INFRARED SPECTROSCOPIA DATA,MARS DATA ANALYSIS PROGRAM (MDAP),STEPHEN E WOOD,MITCHELL D SCHULTE,8/26/2013,8/4/2010,8/3/2014,Awarded,Distribution
(N/A),NNX10AQ34G S03,UNIVERSITY OF MICHIGAN,HQ,COUPLING BETWEEN THE EVOLUTION OF THE LARGE-SCALE MAGNETOSPHERIC CONFIGURATION AND RING CURRENT DEVELOPMENT: EFFECTS OF HIGH DYNAMIC PRESSURE AND INTERVALS OF NORTHWARD IMF,HELIOPHYSICS GUEST INVESTIGATORS PROGRAM,JANET KOZYRA,THERESE A KUCERA,6/27/2013,8/4/2010,2/3/2013,Awarded,Distribution
(N/A),NNX10AQ35G S04,PLANETARY SCIENCE INSTITUTE,HQ,"WIND REGIME, SEDIMENT TRANSPORT AND THE AGE OF DUNEFIELDS IN THE NORTH POLAR AND SEAS ON MARS",MARS DATA ANALYSIS PROGRAM (MDAP),MARY BOURKE,MITCHELL D SCHULTE,9/7/2013,10/1/2010,3/31/2014,Awarded,Distribution
(N/A),NNX10AQ36G S04,UNIVERSITY OF HAWAII,HQ,"FORMATION, EVOLUTION, AND DETECTION OF OCEAN-BEARING PLANETS CLOSE TO COOL STARS",ASTROBIOLOGY: EXOBIOLOGY AND EVOLUTIONARY BIOLOGY PROGRAM  (EXOB),ERIC GAIDOS,MICHAEL NEW,4/12/2013,8/3/2010,8/2/2014,Work In Progress,Distribution
(N/A),NNX10AQ39A S01,UNIVERSITY OF PUERTO RICO,HQ,PR NASA EPSCOR: NANOSTRUCTURED III-N SOLAR CELLS FOR SPACE APPLICATIONS,EXPERIMENTAL PROGRAM TO STIMULATE COMPETITIVE RESEARCH (EPSCoR),GERARDO MORELL,LENELL ALLEN,7/9/2013,10/1/2010,9/30/2014,Work In Progress,Receiving
(N/A),NNX10AQ39A S02,UNIVERSITY OF PUERTO RICO,HQ,PR NASA EPSCOR: NANOSTRUCTURED III-N SOLAR CELLS FOR SPACE APPLICATIONS,EXPERIMENTAL PROGRAM TO STIMULATE COMPETITIVE RESEARCH (EPSCoR),GERARDO MORELL,JEPPIE R COMPTON,11/26/2013,10/1/2010,9/30/2014,Work In Progress,Receiving
(N/A),NNX10AQ40A S03,UNIVERSITY SYSTEM OF NEW HAMPSHIRE,HQ,SITE ASSESSMENTS IN COLD AND ALPINE ENVIRONMENTS FOR WIND POWER GENERATION,EXPERIMENTAL PROGRAM TO STIMULATE COMPETITIVE RESEARCH (EPSCoR),DAVID BARTLETT,DIANE D DETROYE,7/24/2013,10/1/2010,9/30/2014,Awarded,Distribution
(N/A),NNX10AQ40A S04,UNIVERSITY SYSTEM OF NEW HAMPSHIRE,HQ,SITE ASSESSMENTS IN COLD AND ALPINE ENVIRONMENTS FOR WIND POWER GENERATION,EXPERIMENTAL PROGRAM TO STIMULATE COMPETITIVE RESEARCH (EPSCoR),ANTOINETTE GALVIN,JEPPIE R COMPTON,11/22/2013,10/1/2010,9/30/2014,Awarded,Distribution
(N/A),NNX10AQ41G S03,THE AEROSPACE CORPORATION,HQ,STORMTIME RING CURRENT AND INNER PLASMA SHEET MAGNETIC FIELD AND ION FLUXES: COMPARISON OF SELF-CONSISTENT SIMULATIONS WITH OBSERVATIONS,HELIOPHYSICS GUEST INVESTIGATORS PROGRAM,MARGARET CHEN,THERESE A KUCERA,6/7/2013,8/4/2010,8/3/2014,Awarded,Distribution
(N/A),NNX10AQ42G S03,UNIVERSITY OF NEW HAMPSHIRE,HQ,A STUDY OF HYDROGEN VERSUS OXYGEN DOMINATED RECONNECTION EVENTS IN THE MAGNETOTAIL COMPARING OBSERVATIONS WITH KINETIC SIMULATIONS,HELIOPHYSICS GUEST INVESTIGATORS PROGRAM,LYNN KISTLER,THERESE A KUCERA,6/27/2013,9/1/2010,8/31/2014,Awarded,Distribution
(N/A),NNX10AQ43G S03,WILLIAM MARSH RICE UNIVERSITY,HQ,INVESTIGATION OF THE INNER MAGNETOSPHERIC AND IONOSPHERIC EFFECTS OF SUBSTORM ASSOCIATED BUBBLES USING THEMIS DATA AND THE RCM-E,HELIOPHYSICS GUEST INVESTIGATORS PROGRAM,FRANK TOFFOLETTO,THERESE KUCERA,8/30/2013,9/1/2010,8/31/2014,Awarded,Distribution
(N/A),NNX10AQ44G S07,UNIVERSITY OF CINCINNATI,HQ,EPICONTINENTAL SEAS VERSUS SHALLOW OCEAN-FACING SETTINGs: MASS EXTINCTION AND DIVERSIFICATION IN TWO DIFFERENT WORLDS,ASTROBIOLOGY: EXOBIOLOGY AND EVOLUTIONARY BIOLOGY PROGRAM (EXOB),ARNOLD MILLER,MICHAEL H NEW,4/17/2013,8/4/2010,8/3/2014,Work In Progress,Receiving
(N/A),NNX10AQ45G S03,UNIVERSITY OF COLORADO - BOULDER,HQ,FTE GENERATION AT THE MAGNETOPAUSE: THEMIS OBSERVATIONS AND MHD ANALYSES,HELIOPHYSICS GUEST INVESTIGATORS PROGRAM,STEFAN ERIKSSON,THERESE A KUCERA,7/15/2013,8/3/2010,8/2/2014,Work In Progress,Receiving
(N/A),NNX10AQ47G S04,UNIVERSITY OF CALIFORNIA - LOS ANGELES,HQ,FLOW REVERSALS AND VORTICES IN THE PLASMA SHEET: THEMIS OBSERVATIONS AND GLOBAL MHD SIMULATIONS,HELIOPHYSICS GUEST INVESTIGATORS PROGRAM,MOSTAFA EL ALAOUI,THERESE A KUCERA,7/15/2013,8/3/2010,8/2/2014,Awarded,Distribution
(N/A),NNX10AQ48G S04,UNIVERSITY OF COLORADO - BOULDER,HQ,STUDY OF PC4 AND PC5 ULF PULSATIONS IN THE INNER MAGNETOSPHERE: THEMIS OBSERVATION,HELIOPHYSICS GUEST INVESTIGATORS PROGRAM,XINLIN LI,THERESE A KUCERA,7/18/2013,8/3/2010,8/2/2014,Work In Progress,Receiving
(N/A),NNX10AQ49G S03,University Corporation For Atmospheric Research - UCAR/NCAR,HQ,THE SOLAR MINIMUM WINTER ANOMALY: IS IT CONSISTENT WITH THE NEUTRAL COMPOSITION?,HELIOPHYSICS GUEST INVESTIGATORS PROGRAM,ALAN BURNS,THERESE KUCERA,6/7/2013,8/3/2010,8/2/2014,Work In Progress,Receiving
(N/A),NNX10AQ50G S03,UNIVERSITY OF COLORADO - BOULDER,HQ,"INVESTIGATIONS OF THE ONSET, SPATIAL, AND SPECTRAL CHARACTERISTICS OF MAGNETOSPHERIC EMIC WAVE ACTIVITY",HELIOPHYSICS GUEST INVESTIGATORS PROGRAM,SCOT ELKINGTON,THERESE A. KUCERA,7/17/2013,8/4/2010,8/3/2014,Work In Progress,Receiving
(N/A),NNX10AQ51G S03,THE AEROSPACE CORPORATION,HQ,BREAKING ALL THE INVARIANTS: PITCH ANGLE DIFFUSION ON SPLIT MAGNETIC DRIFT SHELLS IN THE OUTER ZONE,HELIOPHYSICS GUEST INVESTIGATORS,THOMAS OBRIEN,THERESE A KUCERA,5/9/2013,8/4/2010,8/2/2014,Awarded,Distribution
4200487198,NNX10AQ52G S06,UNIVERSITY OF COLORADO,HQ,INVESTIGATION OF ION-NEUTRAL COUPLING PROCESSES IN THE EQUATORIAL F-REGION,LIVING WITH A STAR TARGETED RESEARCH AND TECHNOLOGY (TR&T) PROGRAM,JEFFREY THAYER,CHARLES C GOODRICH,8/16/2013,8/4/2010,8/3/2014,Work In Progress,Package Processing
4200483890/ 4200483978,NNX10AQ53G S06,UNIVERSITY OF MICHIGAN,HQ,A 3D CLIMATE AND WEATHER GLOBAL TOPSIDE IONOSPHERE AND PLASMASPHERE MODEL,LIVING WITH A STAR TARGETED RESEARCH AND TECHNOLOGY (TR&T) PROGRAM,MARK MOLDWIN,THERESE A KUCERA,8/1/2013,8/5/2010,8/4/2014,Awarded,Distribution
4200487202,NNX10AQ53G S07,UNIVERSITY OF MICHIGAN,HQ,A 3D CLIMATE AND WEATHER GLOBAL TOPSIDE IONOSPHERE AND PLASMASPHERE MODEL,LIVING WITH A STAR TARGETED RESEARCH AND TECHNOLOGY (TR&T) PROGRAM,MARK MOLDWIN,THERESE A KUCERA,8/20/2013,8/5/2010,8/4/2014,Awarded,Distribution
4200486804,NNX10AQ54G S08,UNIVERSITY OF COLORADO,HQ,ATMOSPHERIC COUPLING VIA ENERGETIC PARTICLE PRECIPITATION,RESEARCH AND TECHNOLOGY,CORA RANDALL,THERESE A KUCERA,8/16/2013,9/13/2010,9/12/2013,Awarded,Distribution
(N/A),NNX10AQ54G S09,UNIVERSITY OF COLORADO,HQ,ATMOSPHERIC COUPLING VIA ENERGETIC PARTICLE PRECIPITATION,RESEARCH AND TECHNOLOGY,CORA RANDALL,MADHULIKA GUHATHAKURTA,8/27/2013,9/13/2010,9/12/2014,Awarded,Distribution
(N/A),NNX10AQ55G S03,UNIVERSITY CORPORATION FOR ATMOSPHERIC RESEARCH,HQ,"THERMAL AND MAGNETIC MODELS FOR ION-NEUTRAL CHROMOSPHERIC STUDIES BASED UPON HINODE, TRACE, SDO AND GROUND-BASED DATA",LIVING WITH A STAR TARGETED RESEARCH AND TECHNOLOGY (TR&T) PROGRAM,PHILIP JUDGE,MADHULIKA GUHATHAKURTA,6/18/2013,8/4/2010,8/3/2014,Awarded,Distribution
4200476306,NNX10AQ56G S03,JOHNS HOPKINS UNIVERSITY,HQ,LWS TR&T: THE ROLE OF CURRENTS AND CONDUCTANCE IN CONTROLLING PLASMASPHERE DYNAMICS,LIVING WITH A STAR TARGETED RESEARCH AND TECHNOLOGY (TR&T) PROGRAM,PONTUS BRANDT,MADHULIKA GUHATHAKURTA,5/31/2013,8/4/2010,8/3/2014,Work In Progress,Receiving
4200487199,NNX10AQ58G S05,SMITHSONIAN ASTROPHYSICAL OBSERVATORY,HQ,CHARACTERIZING THE ORIGIN AND NATURE OF SLOW WIND SOURCES DURING SOLAR CYCLE 23 AND 24,LIVING WITH A STAR TARGETED RESEARCH AND TECHNOLOGY (TR&T) PROGRAM,MARI PAZ MIRALLES,MADHULIKA GUHATHAKURTA,8/27/2013,10/1/2010,9/30/2014,Work In Progress,Receiving
4200479500,NNX10AQ59G S03,University Corporation For Atmospheric Research - UCAR/NCAR,HQ,GLOBAL IONOSPHERIC ELECTRIC FIELD VARIATIONS IN RESPONSE TO CHANGES IN GEOPHYSICAL CONDITIONS,LIVING WITH A STAR TARGETED RESEARCH AND TECHNOLOGY (TR&T) PROGRAM,WENBIN WANG,MADHULIKA GUHATHAKURTA,6/27/2013,9/1/2010,8/31/2014,Work In Progress,Distribution
4200485636,NNX10AQ60G S04,Dartmouth College,HQ,MHD MODELING OF THE PLASMASPHERE,LIVING WITH A STAR TARGETED RESEARCH AND TECHNOLOGY (TR&T) PROGRAM,JOHN LYON,MADHULIKA GUHATHAKURTA,8/6/2013,8/5/2010,8/4/2014,Work In Progress,Package Prep
4200477786/ 4200479498,NNX10AQ61G S04,"University of Michigan, Regents of the",HQ,THE WIND FROM THE OPEN-CLOSED FIELD INTERACTION REGION,LIVING WITH A STAR TARGETED RESEARCH AND TECHNOLOGY (TR&T),THOMAS ZURBUCHEN,MADHULIKA GUHATHAKURTA,7/23/2013,8/5/2010,8/4/2014,Work In Progress,Receiving
