Purchase Requisition Number,Grant Number,Institution,NASA Center,Proposal Title,Program Title,Principal Investigator Name,Technical Officer,Award Date,Performance Start Date,Performance End Date,Status,Description of Action
4200419385,NNX09AC49G S03,DUKE UNIVERSITY,GSFC,A MENTORING PROGRAM FOR JUNIOR WOMEN IN PHYSICAL OCEANOGRAPHY: LINK TO NASA LABS,UNSOLICITED,SUSAN LOZIER,SIRPA M HAKKINEN,12/22/2011,1/1/2009,12/31/2012,Awarded,Distribution
4200374607,NNX09AC51G S02,HARVARD UNIVERSITY,HQ,A MODEL ANALYSIS OF NOX SOURCES AND TROPOSPHERIC OZONE IN THE NORTHERN EXTRATROPICS CONSTRAINED BY AURA AND IN-SITU DATA,ATMOSPHERIC COMPOSITION: AURA SCIENCE TEAM (AURA),JENNIFER LOGAN,RICHARD S ECKMAN,2/25/2011,12/1/2008,11/30/2011,Awarded,Distribution
(N/A),NNX09AC51G S03,HARVARD UNIVERSITY,HQ,A MODEL ANALYSIS OF NOX SOURCES AND TROPOSPHERIC OZONE IN THE NORTHERN EXTRATROPICS CONSTRAINED BY AURA AND IN-SITU DATA,ATMOSPHERIC COMPOSITION: AURA SCIENCE TEAM (AURA),JENNIFER LOGAN,RICHARD S ECKMAN,10/24/2011,12/1/2008,11/30/2012,Awarded,Distribution
(N/A),NNX09AC54G S02,PLANETARY SCIENCE INSTITUTE,HQ,DETERMINING THE MARS POLAR ENERGY BALANCE BY COMBINING NUCLEAR SPECTROSCOPY WITH THERMAL OBSERVATIONS,MARS DATA ANALYSIS PROGRAM (MDAP),THOMAS PRETTYMAN,MITCHELL SCHULTE,9/28/2011,11/24/2008,11/23/2012,Awarded,Distribution
4200377537,NNX09AC57G S02,WASHINGTON UNIVERSITY,HQ,ANALYSIS AND INTERPRETATION OF GENESIS MISSION NOBLE GASES,SAMPLE RETURN LABORATORY INSTRUMENTS AND DATA ANALYSIS PROGRAM,ALEXANDER MESHIK,JEFFREY GROSSMAN,3/22/2011,3/1/2009,2/28/2013,Awarded,Distribution
4200383502,NNX09AC57G S03,WASHINGTON UNIVERSITY,HQ,ANALYSIS AND INTERPRETATION OF GENESIS MISSION NOBLE GASES,SAMPLE RETURN LABORATORY INSTRUMENTS AND DATA ANALYSIS PROGRAM,ALEXANDER MESHIK,JEFFREY GROSSMAN,4/21/2011,3/1/2009,2/28/2013,Awarded,Distribution
4200392640,NNX09AC57G S04,WASHINGTON UNIVERSITY,HQ,ANALYSIS AND INTERPRETATION OF GENESIS MISSION NOBLE GASES,SAMPLE RETURN LABORATORY INSTRUMENTS AND DATA ANALYSIS PROGRAM,ALEXANDER MESHIK,JEFFREY GROSSMAN,6/24/2011,3/1/2009,2/28/2013,Awarded,Distribution
4200372435,NNX09AC59G S01,UNIVERSITY OF CALIFORNIA - BERKELEY,HQ,RADIONUCLIDES FROM THE SUN: MEASUREMENT OF RADIONUCLIDES FROM THE SUN IMPLANTED ON GENESIS MO-PT FOILS,SAMPLE RETURN LABORATORY INSTRUMENTS AND DATA ANALYSIS PROGRAM,KUNIHIKO NISHIIZUMI,JEFFREY GROSSMAN,2/8/2011,2/1/2009,1/31/2012,Awarded,Distribution
4200392660,NNX09AC59G S02,UNIVERSITY OF CALIFORNIA - BERKELEY,HQ,RADIONUCLIDES FROM THE SUN: MEASUREMENT OF RADIONUCLIDES FROM THE SUN IMPLANTED ON GENESIS MO-PT FOILS,SAMPLE RETURN LABORATORY INSTRUMENTS AND DATA ANALYSIS PROGRAM,KUNIHIKO NISHIIZUMI,JEFFREY GROSSMAN,6/22/2011,2/1/2009,1/31/2012,Awarded,Distribution
4200372434,NNX09AC60G S02,UNIVERSITY OF ARIZONA,HQ,A COMPREHENSIVE SURVEY OF SULFIDES IN STARDUST: UNRAVELING NEBULAR AND PARENT BODY PROCESSES RECORDED IN COMETARY MINERALS,SAMPLE RETURN LABORATORY INSTRUMENTS AND DATA ANALYSIS PROGRAM,DANTE LAURETTA,JEFFREY GROSSMAN,2/2/2011,1/1/2009,12/31/2011,Awarded,Distribution
4200392652,NNX09AC60G S03,UNIVERSITY OF ARIZONA,HQ,A COMPREHENSIVE SURVEY OF SULFIDES IN STARDUST: UNRAVELING NEBULAR AND PARENT BODY PROCESSES RECORDED IN COMETARY MINERALS,SAMPLE RETURN LABORATORY INSTRUMENTS AND DATA ANALYSIS PROGRAM,DANTE LAURETTA,JEFFREY GROSSMAN,6/24/2011,1/1/2009,12/31/2011,Awarded,Distribution
4200375213,NNX09AC62G S02,FLORIDA STATE UNIVERSITY,HQ,ELEMENTAL ABUNDANCES IN THE SOLAR WIND,SAMPLE RETURN LABORATORY INSTRUMENTS AND DATA ANALYSIS PROGRAM,MUNIR HUMAYUN,JEFF GROSSMAN,3/3/2011,2/15/2009,2/14/2012,Awarded,Distribution
4200392665,NNX09AC62G S03,FLORIDA STATE UNIVERSITY,HQ,ELEMENTAL ABUNDANCES IN THE SOLAR WIND,SAMPLE RETURN LABORATORY INSTRUMENTS AND DATA ANALYSIS PROGRAM,MUNIR HUMAYUN,JEFF GROSSMAN,6/16/2011,2/15/2009,2/14/2012,Awarded,Distribution
(N/A),NNX09AC62G S04,FLORIDA STATE UNIVERSITY,HQ,ELEMENTAL ABUNDANCES IN THE SOLAR WIND,SAMPLE RETURN LABORATORY INSTRUMENTS AND DATA ANALYSIS PROGRAM,MUNIR HUMAYUN,JEFF N GROSSMAN,12/21/2011,2/15/2009,2/14/2013,Awarded,Distribution
4200383503,NNX09AC63G S02,WASHINGTON UNIVERSITY,HQ,SEARCH FOR IMPACT CRATERS ON THE STARDUST INTERSTELLAR COLLECTOR TRAY,SAMPLE RETURN LABORATORY INSTRUMENTS AND DATA ANALYSIS PROGRAM,CHRISTINE FLOSS,JEFFREY GROSSMAN,4/21/2011,4/1/2009,3/31/2012,Awarded,Distribution
4200392656,NNX09AC63G S03,WASHINGTON UNIVERSITY,HQ,SEARCH FOR IMPACT CRATERS ON THE STARDUST INTERSTELLAR COLLECTOR TRAY,SAMPLE RETURN LABORATORY INSTRUMENTS AND DATA ANALYSIS PROGRAM,CHRISTINE FLOSS,JEFFREY GROSSMAN,8/10/2011,4/1/2009,3/31/2012,Awarded,Distribution
(N/A),NNX09AC66G S03,UNIVERSITY AT ALBANY/SUNY,HQ,CONVECTIVE BURSTS DURING TROPICAL CYCLONE FORMATION AND INTENSIFICATION,HURRICANE SCIENCE RESEARCH PROGRAM (HSRP),JOHN MOLINARI,RAMESH KAKAR,11/8/2011,12/1/2008,11/30/2012,Awarded,Distribution
4200409468,NNX09AC67A S02,UNIVERSITY OF ARIZONA - COLLEGE OF OPTICAL SCIENCES,GSFC,DESIGN AND ANALYSIS OF OPTICAL TESTING SYSTEMS TO SUPPORT THE JAMES WEBB SPACE TELESCOPE PROJECT,UNSOLICITED,JAMES BURGE,RITVA A KESKI-KUHA,9/15/2011,12/4/2008,12/3/2011,Awarded,Distribution
(N/A),NNX09AC69G S03,SMITHSONIAN INSTITUTION,HQ,EARTH - BASED RADAR MAPPING AND TOPOGRAPHY STUDIES OF THE MOON,PLANETARY ASTRONOMY (PAST) PROGRAM,THOMAS R WATTERS,KELLY FAST,9/22/2011,1/1/2009,12/31/2011,Awarded,Distribution
(N/A),NNX09AC69G S04,SMITHSONIAN INSTITUTION,HQ,EARTH - BASED RADAR MAPPING AND TOPOGRAPHY STUDIES OF THE MOON,PLANETARY ASTRONOMY (PAST) PROGRAM,THOMAS R WATTERS,KELLY FAST,9/27/2011,1/1/2009,12/31/2012,Awarded,Distribution
4200395717,NNX09AC71G S05,SMITHSONIAN ASTROPHYSICAL OBSERVATORY,HQ,"ATOMDB: TOWARDS AN ACCESSIBLE, ACCURATE AND COMPLETE ATOMIC DATABASE FOR X-RAY ASTRONOMY",ASTROPHYSICS DATA ANALYSIS PROGRAM,RANDALL SMITH,DOUGLAS M HUDGINS,7/5/2011,1/1/2009,12/31/2011,Awarded,Distribution
(N/A),NNX09AC71G S06,SMITHSONIAN ASTROPHYSICAL OBSERVATORY,HQ,"ATOMDB: TOWARDS AN ACCESSIBLE, ACCURATE AND COMPLETE ATOMIC DATABASE FOR X-RAY ASTRONOMY",ASTROPHYSICS DATA ANALYSIS PROGRAM,RANDALL SMITH,DOUGLAS M HUDGINS,10/31/2011,1/1/2009,12/31/2012,Awarded,Distribution
4200395719,NNX09AC73G S03,UNIVERSITY OF CINCINNATI,HQ,STRUCTURE AND CHEMISTRY OF PLANET-BUILDING DISKS: A SYNOPTIC STUDY,ASTROPHYSICS DATA ANALYSIS PROGRAM,MICHAEL SITKO,DOUGLAS M HUDGINS,7/7/2011,1/1/2009,12/31/2012,Work In Progress,Distribution
4200419712,NNX09AC73G S04,UNIVERSITY OF CINCINNATI,HQ,STRUCTURE AND CHEMISTRY OF PLANET-BUILDING DISKS: A SYNOPTIC STUDY,ASTROPHYSICS DATA ANALYSIS PROGRAM,MICHAEL SITKO,DOUGLAS M HUDGINS,12/29/2011,1/1/2009,12/31/2012,Work In Progress,Receiving
4200395721,NNX09AC74G S03,PENNSYLVANIA STATE UNIVERSITY,HQ,THE ECOLOGY AND DEMOGRAPHICS OF MASSIVE STAR-FORMING REGIONS,ASTROPHYSICS DATA ANALYSIS PROGRAM,ERIC FEIGELSON,DOUGLAS M HUDGINS,7/7/2011,1/1/2009,12/31/2012,Awarded,Distribution
4200395742,NNX09AC75G S03,UNIVERSITY OF PENNSYLVANIA,HQ,MULTI-WAVELENGTH PROPERTIES OF TYPE IA SUPERNOVA HOST GALAXIES,ASTROPHYSICS DATA ANALYSIS PROGRAM,MASAO SAKO,DOUGLAS M HUDGINS,7/5/2011,12/8/2008,12/7/2011,Awarded,Distribution
4200395743,NNX09AC76G S03,UNIVERSITY OF MARYLAND - COLLEGE PARK,HQ,GALAXY EVOLUTION IN CLUSTERS THROUGH ARCHIVAL XMM OPTICAL MONITOR DATA,ASTROPHYSICS DATA ANALYSIS PROGRAM,NEAL A MILLER,DOUGLAS M HUDGINS,7/7/2011,12/8/2008,12/7/2011,Awarded,Distribution
(N/A),NNX09AC76G S04,UNIVERSITY OF MARYLAND - COLLEGE PARK,HQ,GALAXY EVOLUTION IN CLUSTERS THROUGH ARCHIVAL XMM OPTICAL MONITOR DATA,ASTROPHYSICS DATA ANALYSIS PROGRAM,NEAL A MILLER,DOUGLAS M HUDGINS,10/24/2011,12/8/2008,12/3/2012,Awarded,Distribution
4200388464,NNX09AC77G S03,UNIVERSITY OF WASHINGTON,HQ,TIME DOMAIN STUDIES OF THE 2MASS CALIBRATION POINT SOURCE WORKING DATABASE,ASTROPHYSICS DATA ANALYSIS PROGRAM,ANDREW BECKER,DOUGLAS M HUDGINS,5/20/2011,7/1/2009,6/30/2012,Awarded,Distribution
4200413014,NNX09AC77G S04,UNIVERSITY OF WASHINGTON,HQ,TIME DOMAIN STUDIES OF THE 2MASS CALIBRATION POINT SOURCE WORKING DATABASE,ASTROPHYSICS DATA ANALYSIS PROGRAM,ANDREW BECKER,DOUGLAS M HUDGINS,10/21/2011,7/1/2009,6/30/2012,Awarded,Distribution
4200383546,NNX09AC78G S03,SETI INSTITUTE,HQ,MULTIWAVELENGTH STUDIES OF GASEOUS PROTOPLANETARY DISKS,ASTROPHYSICS DATA ANALYSIS PROGRAM,UMA GORTI,DOUGLAS M HUDGINS,4/20/2011,6/1/2009,5/31/2012,Awarded,Distribution
4200395744,NNX09AC78G S04,SETI INSTITUTE,HQ,MULTIWAVELENGTH STUDIES OF GASEOUS PROTOPLANETARY DISKS,ASTROPHYSICS DATA ANALYSIS PROGRAM,UMA GORTI,DOUGLAS M HUDGINS,7/5/2011,6/1/2009,5/31/2012,Awarded,Distribution
4200413015,NNX09AC78G S05,SETI INSTITUTE,HQ,MULTIWAVELENGTH STUDIES OF GASEOUS PROTOPLANETARY DISKS,ASTROPHYSICS DATA ANALYSIS PROGRAM,UMA GORTI,DOUGLAS M HUDGINS,10/19/2011,6/1/2009,5/31/2012,Awarded,Distribution
4200389522,NNX09AC80G S04,CLEMSON UNIVERSITY,HQ,A MULTI-INSTRUMENT STUDY OF ELECTRON-POSITRON ANNIHILATION IN THE MILKY WAY,ASTROPHYSICS DATA ANALYSIS PROGRAM,MARK LEISING,DOUGLAS M HUDGINS,5/26/2011,7/1/2009,6/30/2012,Awarded,Distribution
4200392712,NNX09AC80G S05,CLEMSON UNIVERSITY,HQ,A MULTI-INSTRUMENT STUDY OF ELECTRON-POSITRON ANNIHILATION IN THE MILKY WAY,ASTROPHYSICS DATA ANALYSIS PROGRAM,MARK LEISING,DOUGLAS M HUDGINS,6/27/2011,7/1/2009,6/30/2012,Awarded,Distribution
4200395746,NNX09AC81G S03,UNIVERSITY OF FLORIDA,HQ,MULTIWAVELENGTH STUDY OF UNIDENTIFIED EXTENDED TEV SOURCES,ASTROPHYSICS DATA ANALYSIS PROGRAM,OLEG KARGALTSEV,DOUGLAS M HUDGINS,7/1/2011,1/1/2009,12/31/2011,Awarded,Distribution
(N/A),NNX09AC81G S04,UNIVERSITY OF FLORIDA,HQ,MULTIWAVELENGTH STUDY OF UNIDENTIFIED EXTENDED TEV SOURCES,ASTROPHYSICS DATA ANALYSIS PROGRAM,OLEG KARGALTSEV,DOUGLAS M HUDGINS,12/2/2011,1/1/2009,12/31/2012,Awarded,Distribution
4200371196,NNX09AC82G S01,BOSTON UNIVERSITY,HQ,ASSESSING THE USE OF INFRARED STAR COUNTS AS A METHOD OF DISTANCE MEASUREMENT TOWARD GALACTIC MOLECULAR CLOUDS USING THE TWO MICRON ALL SKY SURVEY (2MASS),ASTROPHYSICS DATA ANALYSIS PROGRAM,JAMES JACKSON,DOUGLAS M HUDGINS,1/24/2011,1/1/2009,12/31/2011,Awarded,Distribution
4200395747,NNX09AC82G S03,BOSTON UNIVERSITY,HQ,ASSESSING THE USE OF INFRARED STAR COUNTS AS A METHOD OF DISTANCE MEASUREMENT TOWARD GALACTIC MOLECULAR CLOUDS USING THE TWO MICRON ALL SKY SURVEY (2MASS),ASTROPHYSICS DATA ANALYSIS PROGRAM,JAMES JACKSON,DOUGLAS M HUDGINS,7/6/2011,1/1/2009,12/31/2011,Awarded,Distribution
(N/A),NNX09AC82G S04,TRUSTEES OF BOSTON UNIVERSITY,HQ,ASSESSING THE USE OF INFRARED STAR COUNTS AS A METHOD OF DISTANCE MEASUREMENT TOWARD GALACTIC MOLECULAR CLOUDS USING THE TWO MICRON ALL SKY SURVEY (2MASS),ASTROPHYSICS DATA ANALYSIS (ADP) PROGRAM,JAMES JACKSON,DOUGLAS M HUDGINS,11/25/2011,1/1/2009,12/31/2012,Awarded,Distribution
4200395748,NNX09AC84G S03,PENNSYLVANIA STATE UNIVERSITY,HQ,ARCHIVAL STUDY OF ISOLATED PULSARS AND THEIR WINDS,ASTROPHYSICS DATA ANALYSIS PROGRAM,GEORGE PAVLOV,DOUGLAS M HUDGINS,7/5/2011,1/1/2009,12/31/2011,Awarded,Distribution
(N/A),NNX09AC84G S04,PENNSYLVANIA STATE UNIVERSITY,HQ,ARCHIVAL STUDY OF ISOLATED PULSARS AND THEIR WINDS,ASTROPHYSICS DATA ANALYSIS PROGRAM,GEORGE PAVLOV,DOUGLAS M HUDGINS,11/3/2011,1/1/2009,12/31/2012,Awarded,Distribution
(N/A),NNX09AC85G S03,NEW YORK UNIVERSITY,HQ,A NASA-SLOAN ATLAS OF THE NEARBY GALAXIES,ASTROPHYSICS DATA ANALYSIS PROGRAM,MICHAEL BLANTON,DOUGLAS M HUDGINS,4/25/2011,7/1/2009,8/27/2012,Awarded,Distribution
(N/A),NNX09AC85G S04,NEW YORK UNIVERSITY,HQ,A NASA-SLOAN ATLAS OF THE NEARBY GALAXIES,ASTROPHYSICS DATA ANALYSIS PROGRAM,MICHAEL BLANTON,DOUGLAS M HUDGINS,7/14/2011,7/1/2009,8/31/2011,Awarded,Distribution
4200371197,NNX09AC86G S02,UNIVERSITY OF CALIFORNIA - SANTA CRUZ,HQ,UNIFICATION OF STATE-TRANSITION BEHAVIORS IN BLACK-HOLE CANDIDATES,ASTROPHYSICS DATA ANALYSIS PROGRAM,DAVID SMITH,DOUGLAS M HUDGINS,2/9/2011,1/1/2009,12/31/2011,Awarded,Distribution
4200395750,NNX09AC86G S03,UNIVERSITY OF CALIFORNIA - SANTA CRUZ,HQ,UNIFICATION OF STATE-TRANSITION BEHAVIORS IN BLACK-HOLE CANDIDATES,ASTROPHYSICS DATA ANALYSIS PROGRAM,DAVID SMITH,DOUGLAS M HUDGINS,7/5/2011,1/1/2009,12/31/2011,Awarded,Distribution
(N/A),NNX09AC86G S04,UNIVERSITY OF CALIFORNIA - SANTA CRUZ,HQ,UNIFICATION OF STATE-TRANSITION BEHAVIORS IN BLACK-HOLE CANDIDATES,ASTROPHYSICS DATA ANALYSIS PROGRAM,DAVID SMITH,DOUGLAS M HUDGINS,12/30/2011,1/1/2009,12/31/2012,Awarded,Distribution
4200395752,NNX09AC89G S03,UNIVERSITY OF MICHIGAN,HQ,(N/A),ASTROPHYSICS DATA ANALYSIS PROGRAM,DRAGAN HUTERER,DOUGLAS M HUDGINS,7/7/2011,12/8/2008,12/7/2011,Awarded,Distribution
(N/A),NNX09AC89G S04,UNIVERSITY OF MICHIGAN,HQ,LARGE-SCALE STRUCTURE MEETS WMAP: TESTS OF ISOTROPY OF THE UNIVERSE,ASTROPHYSICS DATA ANALYSIS PROGRAM,DRAGAN HUTERER,DOUGLAS M HUDGINS,12/12/2011,12/8/2008,8/31/2012,Awarded,Distribution
4200396006,NNX09AC92G S02,HARVARD COLLEGE OBSERVATORY,HQ,ASTRO-COMB OPTICAL WAVELENGTH CALIBRATOR FOR EXOPLANET RESEARCH,ORIGINS OF SOLAR SYSTEMS PROGRAM,RONALD WALSWORTH,DAVID J LINDSTROM,7/11/2011,1/1/2009,12/31/2012,Awarded,Distribution
4200395996,NNX09AC93G S04,University of California - Davis,HQ,ISOTOPIC INVESTIGATIONS RELEVANT TO ORIGINS OF SOLAR SYSTEMS,ORIGINS OF SOLAR SYSTEMS,QUING-ZHU YIN,MAX BERNSTEIN,8/1/2011,1/1/2009,12/31/2012,Work In Progress,Distribution
(N/A),NNX09AC93G S05,University of California - Davis,HQ,ISOTOPIC INVESTIGATIONS RELEVANT TO ORIGINS OF SOLAR SYSTEMS,ORIGINS OF SOLAR SYSTEMS,QUING-ZHU YIN,MAX BERNSTEIN,8/26/2011,1/1/2009,12/31/2012,Work In Progress,Distribution
(N/A),NNX09AC95G S03,UNIVERSITY OF CALIFORNIA - SAN DIEGO,HQ,"TRACKING GALAXY GROWTH: GALEX, SPITZER AND 135,000 SPECTROSCOPIC REDSHIFTS",ASTROPHYSICS DATA ANALYSIS PROGRAM,ALISON COIL,DOUGLAS M HUDGINS,3/31/2011,7/1/2009,6/30/2012,Awarded,Distribution
4200368384,NNX09AC96G S04,ROCHESTER INSTITUTE OF TECHNOLOGY,HQ,RIGHT UNDER OUR NOSES: AN X-RAY/IR ARCHIVAL SEARCH FOR YOUNG STARS NEAR EARTH,ASTROPHYSICS DATA ANALYSIS PROGRAM,JOEL KASTNER,DOUGLAS M HUDGINS,1/19/2011,2/1/2009,1/31/2012,Awarded,Distribution
4200395718,NNX09AC97G S03,SMITHSONIAN ASTROPHYSICAL OBSERVATORY,HQ,"PAN-CHROMATIC VIEW OF ELLIPTICAL GALAXIES: NOT OLD, NOT DEAD, NOT RED?",ASTROPHYSICS DATA ANALYSIS PROGRAM,MICHAEL PAHRE,DOUGLAS M HUDGINS,7/5/2011,2/1/2009,1/31/2012,Awarded,Distribution
4200369979,NNX09AC98A S09,Johns Hopkins University,GSFC,PHASE II OF AN ASTROPHYSICS COOPERATIVE AGREEMENT BETWEEN THE JOHNS HOPKINS UNIVERSITY (JHU) AND THE NASA GODDARD SPACE FLIGHT CENTER (GSFC),UNSOLICITED,CHARLES BENNETT,DAVID T CHUSS,1/7/2011,1/1/2009,12/31/2013,Work In Progress,Receiving
4200373017,NNX09AC98A S10,Johns Hopkins University,GSFC,PHASE II OF AN ASTROPHYSICS COOPERATIVE AGREEMENT BETWEEN THE JOHNS HOPKINS UNIVERSITY (JHU) AND THE NASA GODDARD SPACE FLIGHT CENTER (GSFC),UNSOLICITED,CHARLES BENNETT,DAVID T CHUSS,2/11/2011,1/1/2009,12/31/2013,Work In Progress,Receiving
4200381831,NNX09AC98A S11,Johns Hopkins University,GSFC,PHASE II OF AN ASTROPHYSICS COOPERATIVE AGREEMENT BETWEEN THE JOHNS HOPKINS UNIVERSITY (JHU) AND THE NASA GODDARD SPACE FLIGHT CENTER (GSFC),UNSOLICITED,CHARLES BENNETT,DAVID T CHUSS,4/7/2011,1/1/2009,12/31/2013,Work In Progress,Receiving
4200390520/ 4200392436,NNX09AC98A S12,Johns Hopkins University,GSFC,PHASE II OF AN ASTROPHYSICS COOPERATIVE AGREEMENT BETWEEN THE JOHNS HOPKINS UNIVERSITY (JHU) AND THE NASA GODDARD SPACE FLIGHT CENTER (GSFC),UNSOLICITED,CHARLES BENNETT,DAVID T CHUSS,6/20/2011,1/1/2009,12/31/2013,Work In Progress,Receiving
4200395560,NNX09AC98A S13,Johns Hopkins University,GSFC,PHASE II OF AN ASTROPHYSICS COOPERATIVE AGREEMENT BETWEEN THE JOHNS HOPKINS UNIVERSITY (JHU) AND THE NASA GODDARD SPACE FLIGHT CENTER (GSFC),UNSOLICITED,CHARLES BENNETT,DAVID T CHUSS,7/13/2011,1/1/2009,12/31/2013,Work In Progress,Receiving
4200400224,NNX09AC98A S14,Johns Hopkins University,GSFC,PHASE II OF AN ASTROPHYSICS COOPERATIVE AGREEMENT BETWEEN THE JOHNS HOPKINS UNIVERSITY (JHU) AND THE NASA GODDARD SPACE FLIGHT CENTER (GSFC),UNSOLICITED,CHARLES BENNETT,DAVID T CHUSS,8/1/2011,1/1/2009,12/31/2013,Work In Progress,Receiving
4200413050,NNX09AC98A S15,Johns Hopkins University,GSFC,PHASE II OF AN ASTROPHYSICS COOPERATIVE AGREEMENT BETWEEN THE JOHNS HOPKINS UNIVERSITY (JHU) AND THE NASA GODDARD SPACE FLIGHT CENTER (GSFC),UNSOLICITED,CHARLES BENNETT,DAVID T CHUSS,10/20/2011,1/1/2009,12/31/2013,Work In Progress,Distribution
4200418964,NNX09AC98A S16,Johns Hopkins University,GSFC,PHASE II OF AN ASTROPHYSICS COOPERATIVE AGREEMENT BETWEEN THE JOHNS HOPKINS UNIVERSITY (JHU) AND THE NASA GODDARD SPACE FLIGHT CENTER (GSFC),UNSOLICITED,CHARLES BENNETT,DAVID T CHUSS,12/19/2011,1/1/2009,12/31/2013,Work In Progress,Distribution
4200371593,NNX09AC99G S02,UNIVERSITY OF VIRGINIA,HQ,KBOs AND JOVIAN SATELLITES AT TRUE OPPOSITION,PLANETARY ASTRONOMY (PAST) PROGRAM,ANNE VERBISCER,PHILIPPE CRANE,1/27/2011,3/1/2009,2/29/2012,Awarded,Distribution
4200395686,NNX09AD01G S03,JOHNS HOPKINS UNIVERSITY,HQ,FUNDING - INCREMENTAL,ASTROPHYSICS DATA ANALYSIS PROGRAM,TAHIR YAQOOB,DOUGLAS M HUDGINS,7/5/2011,1/1/2009,12/31/2011,Awarded,Distribution
(N/A),NNX09AD01G S04,JOHNS HOPKINS UNIVERSITY,HQ,A COMPREHENSIVE STUDY OF X-RAY REPROCESSING IN ACTIVE GALACTIC NUCLEI USING SUZAKU AND BEPPOSAX,ASTROPHYSICS DATA ANALYSIS PROGRAM,TAHIR YAQOOB,DOUGLAS M HUDGINS,9/27/2011,1/1/2009,12/31/2012,Awarded,Distribution
4200383545,NNX09AD02G S03,UNIVERSITY OF PENNSYLVANIA,HQ,2MASSDSX: A HOMOGENEOUS CATALOG OF GALAXIES FROM THE NIR TO THE NUV,ASTROPHYSICS DATA ANALYSIS PROGRAM,MARIANGELA BERNARDI,DOUGLAS M HUDGINS,4/21/2011,7/1/2009,6/30/2012,Awarded,Distribution
4200396002,NNX09AD02G S04,UNIVERSITY OF PENNSYLVANIA,HQ,2MASSDSX: A HOMOGENEOUS CATALOG OF GALAXIES FROM THE NIR TO THE NUV,ASTROPHYSICS DATA ANALYSIS PROGRAM,MARIANGELA BERNARDI,DOUGLAS M HUDGINS,7/7/2011,7/1/2009,6/30/2012,Awarded,Distribution
4200413012,NNX09AD02G S05,UNIVERSITY OF PENNSYLVANIA,HQ,2MASSDSX: A HOMOGENEOUS CATALOG OF GALAXIES FROM THE NIR TO THE NUV,ASTROPHYSICS DATA ANALYSIS PROGRAM,MARIANGELA BERNARDI,DOUGLAS M HUDGINS,10/24/2011,7/1/2009,6/30/2012,Awarded,Distribution
4200375191,NNX09AD03G S03,CORNELL UNIVERSITY,HQ,GAMMA RAY BURST POPULATION STUDIES WITH AN ENHANCED BATSE BURST CATALOG,ASTROPHYSICS DATA ANALYSIS PROGRAM,THOMAS J LOREDO,DOUGLAS M HUDGINS,2/28/2011,3/1/2009,2/29/2012,Awarded,Distribution
4200395687,NNX09AD03G S04,CORNELL UNIVERSITY,HQ,GAMMA RAY BURST POPULATION STUDIES WITH AN ENHANCED BATSE BURST CATALOG,ASTROPHYSICS DATA ANALYSIS PROGRAM,THOMAS J LOREDO,DOUGLAS M HUDGINS,7/1/2011,3/1/2009,2/29/2012,Awarded,Distribution
4200413013,NNX09AD03G S05,CORNELL UNIVERSITY,HQ,GAMMA RAY BURST POPULATION STUDIES WITH AN ENHANCED BATSE BURST CATALOG,ASTROPHYSICS DATA ANALYSIS PROGRAM,THOMAS J LOREDO,DOUGLAS M HUDGINS,10/21/2011,3/1/2009,2/29/2012,Awarded,Distribution
4200395716,NNX09AD04G S03,GEORGE MASON UNIVERSITY,HQ,USING THE CHIANTI ATOMIC DATABASE WITH PYTHON,ASTROPHYSICS DATA ANALYSIS PROGRAM,KENNETH DERE,DOUGLAS M HUDGINS,7/5/2011,2/1/2009,1/31/2012,Awarded,Distribution
(N/A),NNX09AD04G S04,GEORGE MASON UNIVERSITY,HQ,USING THE CHIANTI ATOMIC DATABASE WITH PYTHON,ASTROPHYSICS DATA ANALYSIS PROGRAM,KENNETH DERE,DOUGLAS M HUDGINS,10/17/2011,2/1/2009,1/31/2013,Awarded,Distribution
4200371596,NNX09AD06G S03,UNIVERSITY OF VIRGINIA,HQ,A NEAR - INFRARED SPECTROSCOPIC STUDY OF VOLATILES IN THE OUTER SOLAR SYSTEM,PLANETARY ASTRONOMY (PAST) PROGRAM,ANNE VERBISCER,PHILIPPE CRANE,1/31/2011,3/1/2009,2/28/2012,Awarded,Distribution
4200390947,NNX09AD07A S03,UNIVERSITY OF COLORADO,KSC,EROSION AND TRANSPORT OF LUNAR REGOLITH BY THE EXHAUST PLUMES OF LANDING SPACECRAFT,LUNAR ADVANCED SCIENCE AND EXPLORATION RESEARCH (LASER),CHRISTINE HRENYA,PHILIP T METZGER,6/27/2011,12/4/2008,12/3/2012,Awarded,Distribution
4200376274,NNX09AD08G S02,UNIVERSITY OF ALBANY - SUNY,HQ,(N/A),HURRICANE SCIENCE RESEARCH PROGRAM,CHRISTOPHER THORNCROFT,RAMESH K KAKAR,2/28/2011,1/1/2009,12/31/2011,Awarded,Distribution
(N/A),NNX09AD08G S03,UNIVERSITY OF ALBANY - SUNY,HQ,TROPICAL CYCLOGENESIS ASSOCIATED WITH AFRICAN EASTERLY WAVES,HURRICANE SCIENCE RESEARCH PROGRAM,CHRISTOPHER THORNCROFT,RAMESH K KAKAR,11/15/2011,1/1/2009,12/31/2012,Awarded,Distribution
