Purchase Requisition Number,Grant Number,Institution,NASA Center,Proposal Title,Program Title,Principal Investigator Name,Technical Officer,Award Date,Performance Start Date,Performance End Date,Status,Description of Action
4200158800,NNX06AC05G,UNIVERSITY OF COLORADO,HQ,IMPLICATIONS OF ENERGETIC PARTICLE PRECIPITATION FOR THE STRATOSPHERE,(N/A),CORA RANDALL,MADHULIKA GUHATHAKURTA,6/12/2006,7/1/2006,6/30/2009,Awarded,Distribution
4200158819,NNX06AC06G,University of Arizona,HQ,Solar Induced Variations of Stratospheric,(N/A),Lon Hood,Madhulika Guhathakurta,6/6/2006,5/25/2006,5/24/2009,Awarded,Distribution
4200159210,NNX06AC08G,University of Utah,GSFC,"Properties of convective clouds over the eastern atlantic, comparison, with the east pacific and how",(N/A),Edward Zipser,Richard Lawrence,6/8/2006,6/1/2006,5/31/2009,Awarded,Distribution
4200159251,NNX06AC09G,"SPEC, INC",GSFC,MICROPHYSICAL MEASUREMENTS USING THE DC-8 IN NAMMA-06 FIELD CAMPAIGN AND ANALYSIS OF DATA,(N/A),PAUL LAWSON,RICHARD LAWRENCE,7/17/2006,6/1/2006,5/31/2009,Awarded,Distribution
4200159069,NNX06AC10G,UNIVERSITY OF WASHINGTON,GSFC,"DYNAMICS OF GROUND ICE ON EARTH AND MARS: AN INVESTIGATION USING TERRESTRIAL MEASUREMENTS, MODELING",(N/A),DALE WINEBRENNER,STEVE SAUNDERS,8/3/2006,7/25/2006,7/24/2009,Awarded,Distribution
4200159069,NNX06AC10G S01,UNIVERSITY OF WASHINGTON,GSFC,ADMINISTRATIVE SUPPLEMENT 01,(N/A),DALE WINEBRENNER,STEPHEN SAUNDERS,8/22/2006,6/13/2006,6/12/2009,Awarded,Distribution
4200159327,NNX06AC11G,COLORADO STATE UNIVERSITY,GSFC,"RADAR-BASED STUDIES OF CONVECTION, EASTERLY WAVES AND DEVELOPING TROPICAL STORMS IN NAMMA",(N/A),ROBERT CIFELLI,RICHARD LAWRENCE,7/5/2006,6/1/2006,5/31/2009,Awarded,Distribution
4200166786,NNX06AC11G S01,COLORADO STATE UNIVERSITY,GSFC,AUGMENTATION TO YEAR ONE,(N/A),ROBERT CIFELLI,RICHARD LAWRENCE,8/24/2006,6/1/2006,5/31/2009,Awarded,Distribution
4200159062,NNX06AC12G,UNIVERSITY OF IDAHO,HQ,"RIDGES ON EUROPA: A VARIED HISTORY OF TENSILE, SHEAR, AND CONTRACTIONAL DEFORMATION",(N/A),SIMON KATTENHORN,STEVE SAUNDERS,7/13/2006,6/28/2006,6/27/2009,Awarded,Distribution
4200158997,NNX06AC13G,HARVARD UNIVERSITY,GSFC,EXPERIMENTAL INVESTIGATION OF PLANETARY IMPACT PROCESSES: POROSITY AND POST-SHOCK TEMPERATURES,(N/A),SARAH STEWART-MUKHOPADHYAY,STEVE SAUNDERS,7/20/2006,6/28/2006,6/27/2011,Awarded,Distribution
4200165595,NNX06AC14G,TENNESSEE STATE UNIVERSITY,GSFC,SUN-CLIMATE & EXTRA-SOLAR PLANETS RESEARCH PROGRAM,(N/A),GREGORY W. HENRY,DANA BREWER,7/22/2006,7/11/2006,7/10/2007,Awarded,Distribution
4200166094,NNX06AC15G,THE TECHNOLOGICAL RESEARCH AND DEVELOPMENT AUTHORI,HQ,CONTINUATION OF THE SPACE ALLIANCE TECHNOLOGY OUTREACH PROGRAM (SATOP),(N/A),FRANK KINNEY,CARL RAY,9/17/2006,10/1/2006,9/30/2007,Awarded,Distribution
4200166094,NNX06AC15G S01,THE TECHNICAL RESEARCH AND DEVELOPMENT AUTHORITY,HQ,SUPPLEMENTAL ADMINISTRATIVE CHANGE FOR PI NAME CHANGE,(N/A),DAVE KERSHAW,Carl Ray,11/15/2006,10/1/2006,9/30/2007,Awarded,Distribution
4200156602,NNX06AC16G,JOHNS HOPKINS UNIVERSITY,GSFC,EFFECT OF RADIATION ON NON-LINEAR CRYSTALS,(N/A),DAVID ROTH,BRIAN OTTENS,6/27/2006,5/2/2006,10/1/2006,Awarded,Distribution
4200156602,NNX06AC16G S01,JOHNS HOPKINS UNIVERSITY,GSFC,SUPPLEMENT FOR 90-DAY NO COST EXTENSION,(N/A),DAVID ROTH,BRIAN OTTENS,10/19/2006,5/2/2006,12/30/2006,Awarded,Distribution
4200158882,NNX06AC17G,UNIVERSITY OF ARIZONA,GSFC,FPGA - IMPLEMENTATION OF LDPC DECODERS AND LDPC CODE DESIGN FOR LASER COMMUNICATION,(N/A),WILLIAM RYAN,WAI FONG,6/21/2006,7/1/2006,6/30/2007,Awarded,Distribution
4200159171,NNX06AC18G,University of Maryland,HQ,The Green Bank Solar Radio Burst Spectrometer:  A Resource for LWS Studies,(N/A),Stephen White,Madhulika Guhathakurta,6/5/2006,5/24/2006,6/23/2009,Awarded,Distribution
4200159217,NNX06AC19G,UNIVERSITY OF NEW HAMPSHIRE,HQ,HEATING THE CORONA AND THE SOLAR WIND....,(N/A),AMITAVA BHATTACHARJEE,MADHULIKA GUHATHAKURTA,6/23/2006,7/1/2006,6/30/2009,Awarded,Distribution
4200159325,NNX06AC21G,CALIFORNIA INSTITUTE OF TECHNOLOGY,HQ,MODELING AND OBSERVATIONS OF SOLAR ENERGETIC PARTICLE SPECTRAL BREAKS,(N/A),RICHARD MEWALDT,MADHULIKA GUHATHAKURTA,6/16/2006,5/24/2006,5/23/2009,Awarded,Distribution
4200148867,NNX06AC22G,PURDUE UNIVERSITY,GSFC,DESIGN AND ANALYSIS IN SUPPORT OF MISSION  ARCHITECTURES IN NASA'S VISION FOR SPACE EXPLORATION,(N/A),DR. KATHLEEN HOWELL,DAVID FOLTA,6/26/2006,5/24/2006,5/23/2007,Awarded,Distribution
4200158831,NNX06AC23G,Oregon State University,GSFC,Efficient High Speed Implementation of A 4D Trellis,(N/A),Wai Fong,ZHONGFENG WANG,6/14/2006,5/24/2006,5/23/2007,Awarded,Distribution
4200159324,NNX06AC24G,UNIVERSITY OF SOUTHERN CALIFORNIA,HQ,STUDY OF THE CHANGING SOLAR INTERIOR USING GLOBAL AND LOCAL HELIOSEISMOLOGY,(N/A),EDWARD RHODES,MADHULIKA GUHATHAKURTA,6/13/2006,5/24/2006,5/23/2009,Awarded,Distribution
4200159263,NNX06AC25G,TRUSTEES OF DARTMOUTH COLLEGE,HQ,PLASMA TRANSPORT FROM THE SOLAR WIND TO THE MAGNETOSPHERE,(N/A),JOHN LYON,MADHULIKA GUHATHAKURTA,7/6/2006,5/24/2006,5/23/2009,Awarded,Distribution
4200159239,NNX06AC26G,UNIVERSITY OF DELAWARE,HQ,"TURBULENT HEATING OF THE CORONA, ORIGIN OF SOLAR WIND FLUCTUATIONS, AND BOUNDARY CONDITIONS IN THE",(N/A),WILLIAM MATTHAEUS,MADHULIKA GUHATHAKURTA,6/30/2006,6/1/2006,5/31/2007,Awarded,Distribution
4200159237,NNX06AC27G,CALIFORNIA INSTITUTE OF TECHNOLOGY,HQ,UNDERSTANDING ENERGETIC PARTICLE RESPONSES TO LOCAL INTERPLANETARY SHOCKS THROUGH OBSERVATION,(N/A),CHRISTINA COHEN,MADHULIKA GUHATHAKURTA,6/29/2006,5/24/2006,5/23/2009,Awarded,Distribution
4200159235,NNX06AC28G,UNIVERSITY OF COLORADO,HQ,DATA ANALYSIS AND MODELING STUDY OF SECULAR CHANGE IN THERMOSPHERIC DENSITY,(N/A),RASHID AKMAEV,MADHULIKA GUHATHAKURTA,7/2/2006,6/1/2006,5/31/2009,Awarded,Distribution
4200159234,NNX06AC29G,JOHNS HOPKINS UNIVERSITY,HQ,STORM-TIME SUB-AURORAL ELECTRIC FIELDS: IONOSPHERIC AND MAGNETOSPHERIC CONTROL,(N/A),PONTUS BRANDT,MADHULIKA GUHATHAKURTA,7/3/2006,5/24/2006,5/23/2009,Awarded,Distribution
4200155792,NNX06AC30A,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,GSFC,THE NASA ENERGY AND WATER CYCLE STUDY SCIENCE INTEGRATION TEAM: MIT SUPPORTING ACTIVITIES AND RESEAR,(N/A),ADAM SCHLOSSER,MICHAEL JASINSKI,8/31/2006,9/1/2006,8/31/2011,Awarded,Distribution
4200159421,NNX06AC31H,University of Hartford,HQ,Space Grant Consortium,(N/A),THOMAS FILBURN,Diane Detroye,6/14/2006,5/25/2006,5/24/2011,Awarded,Distribution
4200159421,NNX06AC31H S01,UNIVERSITY OF HARTFORD,HQ,SUPPLEMENTAL ADMINISTRATIVE CHANGE FOR COST SHARING,(N/A),THOMAS FILBURN,DIANE DETROYE,7/20/2006,5/25/2006,5/24/2011,Awarded,Distribution
4200174685,NNX06AC31H S02,UNIVERSITY OF HARTFORD,HQ,AUGMENTATION TO CONNECTICUT SPACE GRANT CONSORTIUM,(N/A),THOMAS FILBURN,DIANE DETROYE,9/19/2006,5/25/2006,5/24/2011,Awarded,Distribution
4200159591,NNX06AC32G,University of Tennessee,HQ,Advanced Forecasting Methodologies for Solar Particle Event Radiation Exposures,(N/A),Lawrence Townsend,Madhulika Guhathakurta,6/7/2006,6/1/2006,5/31/2009,Awarded,Distribution
4200246024,NNX06AC32G S03,UNIVERSITY OF TENNESSEE - KNOXVILLE,HQ,ADMINISTRATIVE - NO COST EXTENSION,LIVING WITH A STAR TARGETED RESEARCH AND TECHNOLOGY PROGRAM,LAWRENCE TOWNSEND,RAMONA KESSEL,6/29/2006,6/1/2006,5/31/2010,Awarded,Distribution
4200159776,NNX06AC33G,UNIVERSITY OF NEW HAMPSHIRE,HQ,SUMMER SCHOOL IN HIGH-ENERGY SOLAR PHYSICS AT THE UNIVERSITY OF NEW HAMPSHIRE,(N/A),JAMES RYAN,MADHULIKA GUHATHAKURTA,6/22/2006,6/1/2006,5/31/2007,Awarded,Distribution
4200159643,NNX06AC34G,Cornell University,HQ,Development of a limb scanning occultation receiver forionospheric/atmosperic remote sensing using,(N/A),Mark Psiaki,Madhulika Guhathakurta,6/7/2006,5/25/2006,5/24/2009,Awarded,Distribution
4200159771,NNX06AC35G,UNIVERSITY OF MARYLAND,HQ,DYNAMICAL DATA-BASED MODELING OF THE MAGNETOSPHERIC MAGNETIC FIELD WITH ENHANCED SPATIAL RESOLUTION,(N/A),MIKHAIL SITNOV,MADHULIKA GUHATHAKURTA,7/5/2006,5/25/2006,5/24/2009,Awarded,Distribution
4200159645,NNX06AC36G,University of Michigan,HQ,Modeling the 3D Density structure and white light appearance of cme events,(N/A),Ward Manchester,Madhulika Guhathakurta,6/8/2006,6/1/2006,5/31/2009,Awarded,Distribution
4200159649,NNX06AC37G,Regents of The University of California,HQ,SELF CONSISTENT SOLAR ENERGETIC PARTICLE ACCELERATION AT EVOLVE SHOCKS ASSOCIATED W/MASS EJECTION,(N/A),Jakobus Le Roux,MADHULIKA GUHATHAKURTA,6/9/2006,5/26/2006,5/25/2009,Awarded,Distribution
4200159769,NNX06AC38G,THE AEROSPACE CORPORATION,HQ,RELATIVISTIC ELECTRON ACCELERATION AND TRANSPORT:  CRRES AND SCATHA OBSERVATIONS IN THE INNER MAGNETOS,(N/A),JIM ROEDER,MADHULIKA GUHATHAKURTA,6/20/2006,5/25/2006,5/24/2009,Awarded,Distribution
4200159648,NNX06AC39G,Aerospace corporation,HQ,SOLAR-WIND ION ENTRY INTO THE MAGNETOSPHERE THROUGH THE MAGNETOSHEATH,(N/A),Margaret Chen,Madhulika Guthathakurta,6/20/2006,6/1/2006,5/31/2007,Awarded,Distribution
4200159803,NNX06AC40G,JOHNS HOPKINS UNIVERSITY,HQ,SUB-AURORAL POLARIZATION STREAMS EFFECTS ON THE IONOSPHERE AND THERMOSPHERE,(N/A),ELSAYED TALAAT,MADHULIKA GUHATHAKURTA,7/6/2006,5/25/2006,5/24/2009,Awarded,Distribution
4200159063,NNX06AC41G,Planetary Science Institute,HQ,Numerical Modeling of Convection In Europa's Icy Shell with Salinity and its Impact on Surface Feat,(N/A),Lijie Han,Steve Saunders,6/14/2006,7/1/2006,6/30/2009,Awarded,Distribution
4200159597,NNX06AC42G,UNIVERSITY OF ARIZONA,GSFC,FUSE OBSERVATION OF HOT SUBDWARF B STARS,(N/A),ELIZABETH GREEN,GEORGE SONNEBORN,6/28/2006,8/1/2006,7/31/2007,Awarded,Distribution
4200159595,NNX06AC43G,JOHN HOPKINS UNIVERSITY,GSFC,FUSE OBSERVATIONS OF HOT SUBDWARF B STARS,(N/A),JEFFREY KRUK,GEORGE SONNEBORN,6/14/2006,7/1/2006,6/30/2007,Awarded,Distribution
4200159595,NNX06AC43G S01,JOHNS HOPKINS UNIVERSITY,GSFC,SUPPLEMENTAL ADMINISTRATIVE CHANGE TO CORRECT P.I. NAME,(N/A),JEFFREY KRUK,GEORGE SONNEBORN,6/28/2006,7/1/2006,6/30/2007,Awarded,Distribution
4200159647,NNX06AC44G,UTAH STATE UNIVERSITY,GSFC,STORM-TIME IONOSPHERIC ELECTRIC FIELDS,(N/A),BELA FEJER,MADHULIKA GUHATHAKURTA,7/12/2006,6/28/2006,6/27/2009,Awarded,Distribution
4200159540,NNX06AC45G,Villanova University,GSFC,FUSE Observations-Deep Quiescent Magnetic Activity State of Alpha Cen A,(N/A),LAURENCE DEWARF,George Sonneborn,6/20/2006,6/6/2006,6/5/2007,Awarded,Distribution
4200159011,NNX06AC46G,CORNELL UNIVERSITY,HQ,Cornell's Spacecraft Planetary Imaging Facility (SPIF),(N/A),JOSEPH VEVERKA,STEPHEN SAUNDERS,7/10/2006,6/22/2006,6/21/2011,Awarded,Distribution
4200159538,NNX06AC47G,JOHNS HOPKINS UNIVERSITY,GSFC,"HI, D I AND OTHER ABUNDANCES ALONG THREE EXTENDED SIGHTLINES",(N/A),CRISTINA OLIVEIRA,GEORGE SONNEBORN,6/14/2006,6/6/2006,6/5/2007,Awarded,Distribution
4200159592,NNX06AC48G,Harvard CFA - SAO,GSFC,A TEST OF WIND DYNAMIC IN ACCRETING YOUNG STARS,(N/A),ANDREA DUPREE,GEORGE SONNEBORN,7/11/2006,6/6/2006,6/5/2007,Awarded,Distribution
4200159629,NNX06AC49G,THE CATHOLIC UNIVERSITY OF AMERICA,GSFC,"DESIGN, FABRICATION AND CRYOGENIC TEMPERATURE TESTING OF LIGHT WEIGHT COMPOSITE MIRRORS",(N/A),PETER CHEN,JOHN BRASUNAS,7/11/2006,6/1/2006,2/28/2007,Awarded,Distribution
4200166479,NNX06AC49G S01,CATHOLIC UNIVERSITY OF AMERICA,GSFC,SUPPLEMENT 01,(N/A),PETER CHEN,JOHN C. BRASUNAS,8/9/2006,6/1/2006,2/28/2007,Awarded,Distribution
4200159066,NNX06AC50G,PLANETARY SCIENCE INSTITUTE,HQ,EXPLORING THE COLLISIONAL AND DYNAMICAL IMPLICATIONS OF CURRENT OUTER PLANET MIGRATION MODELS,(N/A),DAVID O'BRIEN,STEVE SAUNDERS,7/11/2006,6/28/2006,6/27/2009,Awarded,Distribution
4200158865,NNX06AC52H,PURDUE UNIVERSITY,SSC,ADVANCED PROPULSION SYSTEMS TESTING FOR OPTIMIZED DESIGNS,(N/A),WILLIAM ANDERSON,KATIE WALLACE,6/20/2006,8/1/2006,7/31/2009,Awarded,Distribution
4200158865,NNX06AC52H S01,PURDUE UNIVERSITY-MAIN CAMPUS,SSC,SUPPLEMENTAL ADMINISTRATIVE CHANGE TO CORRECT DATE,(N/A),WILLIAM ANDERSON,KATIE WALLACE,8/25/2006,8/1/2006,7/31/2009,Awarded,Distribution
4200158949,NNX06AC53G,UNIVERSITY OF LOUISVILLE,GSFC,PROBING THE EVOLUTION OF ACTIVITY IN HERBIG AE STARS WITH FUSE,(N/A),GERARD WILLIGER,GEORGE SONNEBORN,6/30/2006,6/6/2006,6/5/2007,Awarded,Distribution
4200158949,NNX06AC53G S01,UNIVERSITY OF LOUISVILLE,GSFC,SUPPLEMENT TO CORRECT THE TIN,(N/A),GERARD WILLIGER,GEORGE SONNEBORN,9/28/2006,6/6/2006,6/5/2007,Awarded,Distribution
4200158950,NNX06AC54G,UNIVERSITY OF LOUISVILLE,GSFC,GALAXIES AND QUASARS IN THE LARGEST STRUCTURES AT Z ~ 1,(N/A),GERARD WILLIGER,SUSAN NEFF,7/1/2006,6/6/2006,6/5/2007,Awarded,Distribution
4200160135,NNX06AC55G,MASSACHUSETTES INSTITUTE OF TECHNOLOGY,GSFC,CYCLONES FROM AFRICA: THE TRANSITION OF AFRICAN EASTERLY WAVES FROM CONTINENT TO OCEAN,(N/A),EMMANOUIL ANAGNOSTOU,RICHARD LAWRENCE,6/14/2006,6/6/2006,6/5/2007,Awarded,Distribution
4200160134,NNX06AC56G,"DROPLET MEASUREMENT TECHNOLOGIES, INC",GSFC,MICROPHYSICAL MEASUREMENTS AND ANALYSIS IN SUPPORT OF NASA AFRICAN MONSOON MULTIDISCIPLINARY ACTIVITIES,(N/A),BILL DAWSON,RICHARD LAWRENCE,7/17/2006,6/6/2006,6/5/2007,Awarded,Distribution
4200160293,NNX06AC57G,UNIVERSITY OF ALABAMA AT HUNTSVILLE,HQ,VALIDATION OF OMI-DERIVED TROPOSPHERIC OZONE USING THE SCAN ANGLE GEOMETRY METHOD,(N/A),MICHAEL NEWCHURCH,PHILIP DECOLA,6/21/2006,7/1/2006,6/30/2009,Awarded,Distribution
4200159972,NNX06AC58G,Capitol College,GSFC,Pre-College Minority Engineering Program,(N/A),Richard Beall,TERRI PATTERSON,6/5/2006,6/25/2006,8/4/2006,Awarded,Distribution
4200162888,NNX06AC59G,SOUTHWEST RESEARCH INSTITUTE,GSFC,IMPROVING SWIFT,(N/A),HAROLD LEVISON,NAND LAL,9/21/2006,9/11/2006,9/10/2007,Awarded,Distribution
4200160257,NNX06AC60G,RICE UNIVERSITY,GSFC,CLUSTER:  ANALYSIS OF 3-DIMENSIONAL RECONNECTION,(N/A),PATRICIA REIFF,MELVYN GOLDSTEIN,7/1/2006,6/9/2006,6/8/2009,Awarded,Distribution
4200165344,NNX06AC60G S01,WILLIAM MARSH RICE UNIVERSITY,GSFC,SUPPLEMENT TO ADD INCREMENTAL FUNDING,(N/A),PATRICIA REIFF,MELVYN GOLDSTEIN,9/15/2006,6/9/2006,6/8/2009,Awarded,Distribution
4200157262,NNX06AC61G,University of Hawaii,HQ,Geologic Mapping of the Martian Impact Crater Tooting,(N/A),Peter Mouginis-Mark,Steve Saunders,6/9/2006,5/31/2006,5/30/2009,Awarded,Distribution
4200160108,NNX06AC62G,PRAIRIE VIEW A&M RESEARCH FOUNDATION,GSFC,USING ST5 MAGNETIC FIELD DATA IN STUDYING THE COUPLING OF EARTH MAGNETOSPHERE AND IONOSPHERE,(N/A),TIAN-SEN HUANG,GUAN LE,7/11/2006,6/6/2006,6/5/2007,Awarded,Distribution
4200160292,NNX06AC63G,UNIVERSITY OF WISCONSIN-MADISON,HQ,INTERNATIONAL MODIS/AIRS PROCESSING PACKAGE (IMAPP) FOR EOS DIRECT DATA MAINTENANCE AND CONTINUATION,(N/A),ALLEN HUANG,GARIK GUTMAN,6/30/2006,6/6/2006,6/5/2007,Awarded,Distribution
4200156876,NNX06AC64G,Arizona State University,HQ,Studies of martian Aeolian Geology,(N/A),Ronald Greeley,Steve Saunders,6/5/2006,5/4/2006,5/3/2009,Awarded,Distribution
4200160213,NNX06AC65G,Oregon State University/College of Oceanic Atmosph,GSFC,Microphysical Measurements and Analysis in Support of the NASA African Monsoon Multidisciplinary Act,(N/A),CYNTHIA TWOHY,RICHARD LAWRENCE,6/23/2006,7/1/2006,6/30/2009,Awarded,Distribution
4200160249,NNX06AC66G,UNIVERSITY OF WYOMING,GSFC,DEVELOPING A LIDAR SIMULATION MODEL WITH THE GCE MODEL RESULTS AS INPUTS,(N/A),ZHIEN WANG,TAO WEI-KUO,7/2/2006,6/6/2006,6/5/2009,Awarded,Distribution
4200160362,NNX06AC67G,UNIVERSITY CORPORATION FOR ATMOSPHERIC RESEARCH,GSFC,MICROPHYSICAL MEASUREMENTS AND ANALYSIS IN SUPPORT OF THE NASA AFRICAN MONSOON MULTIDISCIPLINARY,(N/A),ANDREW HEYMSFIELD,RICHARD LAWRENCE,6/23/2006,6/6/2006,6/5/2009,Awarded,Distribution
4200164302,NNX06AC67G S01,UNIVERSITY CORPORATION FOR ATMOSPHERIC  RESEARCH,GSFC,AUGMENTATION SUPPLEMENT,(N/A),ANDREW HEYMSFIELD,RICHARD LAWRENCE,8/21/2006,6/6/2006,6/5/2009,Awarded,Distribution
4200160607,NNX06AC68G,UNIVERSITY OF COLORADO AT BOULDER,GSFC,MODELING THE IMPACT OF STORM-TIME ELECTRODYNAMICS ON THE MID AND LOW LATITUDE,(N/A),TIM FULLER-ROWELL,MADHULIKA GUHATHAKURTA,9/26/2006,9/21/2006,9/20/2009,Awarded,Distribution
4200179213,NNX06AC69G,UNIVERSITY OF NORTHERN IOWA,GSFC,"GEOINFORMATICS TRAINING, RESEARCH, EDUCATION AND EXTENSION CENTER (GeoTREE)",(N/A),RAMANATHAN SUGUMARAN,MING-YING WEI,9/28/2006,1/2/2007,12/31/2007,Awarded,Distribution
4200179213,NNX06AC69G S01,UNIVERSITY OF NORTHERN IOWA,GSFC,SUPPLEMENTAL ADMINISTRATIVE CHANGE FOR ADDITIONAL TERM CORRECTION,(N/A),RAMANATHAN SUGUMARAN,MING-YING WEI,11/21/2006,1/2/2007,12/31/2007,Awarded,Distribution
4200166078,NNX06AC70G,"BAST SERVICES, INC",GSFC,NORTH SHORE AEROSPACE INITIATIVE,(N/A),SANDRA BAST,DIANE POWELL,8/30/2006,9/1/2006,8/31/2007,Awarded,Distribution
4200160198,NNX06AC71G,UNIVERSITY OF WASHINGTON,GSFC,MODELING FIXED POINTS OBTAINED WITH TORSION BALANCE MEASUREMENTS,(N/A),JENS GUNDLACH,STEPHEN MERKOWITZ,8/14/2006,7/17/2006,7/16/2007,Awarded,Distribution
4200149854,NNX06AC72G,UNIVERSITY OF TENNESSEE,GSFC,CAREER OPPORTUNITIES FOR STUDENTS WITH DISABILITIES,(N/A),RUSS COUGHENOUR,Michael Hartman,6/21/2006,6/6/2006,6/5/2007,Awarded,Distribution
4200160969,NNX06AC73G,UNIVERSITY OF NORTH DAKOTA,GSFC,POLARMETRIC RADAR AND RAIN GAUGE MEASUREMENTS OF MESOSCALE CONVECTIVE SYSTEMS DURING NAMMA,(N/A),PAUL KUCERA,RICHARD LAWRENCE,7/19/2006,6/6/2006,6/5/2009,Awarded,Distribution
4200160365,NNX06AC74G,FOUNDATION FOR CALIFORNIA STATE UNIV - SAN DIEGO,GSFC,MULTI-WAVELENGTH APPROACH TO GAS DYNAMICS AND COMA CHEMISTRY IN COMETS,(N/A),LAURA WOODNEY,LINDLEY JOHNSON,8/13/2006,7/11/2006,7/10/2008,Awarded,Distribution
4200157366,NNX06AC75G,COLORADO STATE UNIVERSITY,GSFC,"ATMOSPHERIC MODELING, ASSIMILATION AND SOURCE-SINK ESTIMATION FOR THE CARBON CYCLE",(N/A),SCOTT DENNING,STEVE PAWSON,7/17/2006,6/23/2006,6/22/2011,Awarded,Distribution
4200174299,NNX06AC75G S01,COLORADO STATE UNIVERSITY,GSFC,SUPPLEMENT FOR INCREMENTAL FUNDING,(N/A),SCOTT DENNING,STEVEN PAWSON,9/17/2006,6/23/2006,6/22/2011,Awarded,Distribution
4200159186,NNX06AC76G,COLORADO STATE UNIVERSITY,GSFC,"ATMOSPHERIC MODELING, ASSIMILATION AND SOURCE-SINK ESTIMATION FOR THE CARBON CYCLE",(N/A),DENIS O'BRIEN,STEVEN PAWSON,7/12/2006,6/23/2006,6/22/2011,Awarded,Distribution
4200174300,NNX06AC76G S01,COLORADO STATE UNIVERSITY,GSFC,SUPPLEMENT FOR INCREMENTAL FUNDING,(N/A),DENIS O'BRIEN,STEVEN PAWSON,9/16/2006,6/23/2006,6/22/2011,Awarded,Distribution
4200173260,NNX06AC77G,CENTENARY COLLEGE OF LOUISIANA,GSFC,EQUIPPING SCIENCE EDUCATION FOR THE 21ST CENTURY,(N/A),PATTY ROBERTS,JOHN LEE,9/6/2006,8/22/2006,8/21/2007,Awarded,Distribution
4200161069,NNX06AC78G,HOWARD UNIVERSITY,GSFC,"Properties of Convective Clouds over the eastern atlantic, comparison with the east pacific, and how",(N/A),JOSEPH EVERETTE,RICHARD LAWRENCE,6/29/2006,7/1/2006,6/30/2009,Awarded,Distribution
4200166869,NNX06AC78G S01,Howard University,GSFC,AUGMENTATION - FUNDING FOR TRAVELl and,(N/A),Joseph Everette,RICHARD LAWRENCE,8/21/2006,7/1/2006,6/30/2009,Awarded,Distribution
4200161858,NNX06AC79G,UCAR,GSFC,WATER VAPOR VALIDATION ACTIVITIES WITHIN THE NDSC USING A SCANNING RAMAN LIDAR,(N/A),LARRY MILOSHEVICH,DAVID WHITEMAN,7/6/2006,6/1/2006,5/31/2008,Awarded,Distribution
4200158861,NNX06AC80G,CITY COLLEGE OF NY,GSFC,EARTH SYSTEM SCIENCE ENGINEERING: A SYNERGISTIC STEM PATHWAY,(N/A),JEFFREY STEINER,CARL PERSON,8/24/2006,7/20/2006,7/19/2007,Awarded,Distribution
4200161237,NNX06AC81G,SOUTHWEST RESEARCH INSTITUTE,GSFC,FLUXON MODELING OF THE SOLAR MAGNETIC CARPET,(N/A),CRAIG DEFOREST,BILL WAGNER,8/30/2006,7/26/2006,7/25/2009,Awarded,Distribution
4200161534,NNX06AC82G,UNIVERSITY OF VIRGINIA,GSFC,INVESTIGATING PRECIPITATION PROCESSES ALONG THE ATLANTIC COAST OF SENEGAL,(N/A),JOSE FUENTES,RICHARD LAWRENCE,7/18/2006,7/1/2006,6/30/2009,Awarded,Distribution
4200164253/ 4200154798,NNX06AC83A,THE HDF GROUP,GSFC,Proposal for a Cooperative Agreement between NASA and The HDF Group to Provide HDF Support for ...,(N/A),MICHAEL FOLK,DAN MARINELLI,7/22/2006,7/15/2006,7/14/2008,Awarded,Distribution
4200161482,NNX06AC85A,SETI INSTITUTE,GSFC,CIRS INVESTIGATIONS OF PLANETARY RINGS,(N/A),MARK SHOWALTER,MICHAEL FLASAR,7/24/2006,6/9/2006,6/8/2011,Awarded,Distribution
4200159115,NNX06AC86G,UNIVERSITY OF MARYLAND,GSFC,BIOMASS-BURNING AEROSOIS IN SOUTH EAST ASIA: SMOKE IMPACT ASSESSMENT (BASE-ASIA),(N/A),LACKSON MARUFU,SI-CHEE TSAY,6/27/2006,6/20/2006,6/19/2007,Awarded,Distribution
4200166077,NNX06AC86G S01,UNIVERSITY OF MARYLAND,GSFC,SUPPLEMENT FOR AUGMENTATION TO GRANT NUMBER NNX06AC86G,(N/A),LACKSON MARUFU,SI-CHEE TSAY,9/15/2006,6/20/2006,6/19/2007,Awarded,Distribution
4200178533,NNX06AC87G,UNIVERSITY OF NEW MEXICO,HQ,ASTROMATERIALS INSTITUTE AT THE UNIVERSITY OF NEW MEXICO,(N/A),CARL AGEE,DAVID LINDSTROM,9/26/2006,10/1/2006,9/30/2007,Awarded,Distribution
4200176082,NNX06AC88G,UNIVERSITY OF VERMONT,GSFC,VERMONT ADVANCED COMPUTING CENTER,(N/A),FRANCES CARR,TSENGDAR LEE,9/30/2006,9/1/2007,8/31/2008,Awarded,Distribution
4200176082,NNX06AC88G S01,UNIVERSITY OF VERMONT,GSFC,SUPPLEMENTAL CHANGE FOR A DECREASE IN FUNDING TO DE-OBLIGATE FUNDS,(N/A),FRANCES CARR,TSENGDAR LEE,10/26/2006,9/1/2007,8/31/2008,Awarded,Distribution
4200173164,NNX06AC89G,MONTANA STATE UNIVERSITY,HQ,AGCAM SCIENCE APPLICATIONS TEAM,(N/A),RICK L LAWRENCE,MING-YING WEI,9/22/2006,1/1/2007,12/31/2007,Awarded,Distribution
