Purchase Requisition Number,Grant Number,Institution,NASA Center,Proposal Title,Program Title,Principal Investigator Name,Technical Officer,Award Date,Performance Start Date,Performance End Date,Status,Description of Action
4200238923,NNX07AH91G S02,ARIZONA STATE UNIVERSITY,HQ,NO COST EXTENSION AND TECHNICAL OFFICER CHANGE,ANALYSIS OF LUNAR MERCURIAN REGOLITHS,MARK ROBINSON,MICHAEL S. KELLEY,11/5/2008,2/28/2007,8/27/2009,Awarded,Distribution
4200244612,NNX07AH92G S01,OREGON STATE UNIVERSITY,GSFC,YEAR 2 FUNDING - REVIEWED AND APPROVED FOR FUNDING,INTERDISCIPLINARY RESEARCH IN EARTH SCIENCE,JAMES COAKLEY,MARK SCHOEBERL,5/19/2008,4/2/2007,4/1/2010,Awarded,Distribution
4200239942,NNX07AH96G S03,CATHOLIC UNIVERSITY OF AMERICA,GSFC,YEAR 2 FUNDING - REVIEWED AND APPROVED FOR FUNDING,SOLAR TERRESTRIAL RELATIONS,MICHAEL REINER,MICHAEL KAISER,3/14/2008,3/5/2007,3/4/2010,Awarded,Distribution
4200245943,NNX07AH96G S04,CATHOLIC UNIVERSITY OF AMERICA,GSFC,YEAR 2 FUNDING - REVIEWED AND APPROVED FOR FUNDING,SOLAR TERRESTRIAL RELATIONS,MICHAEL REINER,MICHAEL KAISER,4/22/2008,3/5/2007,3/4/2010,Awarded,Distribution
4200191606,NNX07AH97G S01,UNIVERSITY OF MINNESOTA,HQ,ADMINISTRATIVE - NO COST EXTENSION,SOLAR AND HELIOSPHERIC PHYSICS,GEORGE WITHBROE,WILLIAM WAGNER,2/28/2008,4/2/2007,6/1/2008,Awarded,Distribution
4200248842,NNX07AH98G S01,UNIVERSITY OF CALIFORNIA - BERKELEY,HQ,YEAR 2 FUNDING/ CORRECT AWARD HISTORY TO READ SECOND YEAR- $76243 PER BUDGET & PROPOSAL STATUS SUMMARY,SOLAR AND HELIOSPHERIC PHYSICS,PETER BEIERSDORFER,ALEX PEVTSOV,5/21/2008,5/1/2007,4/30/2010,Awarded,Distribution
4200226249,NNX07AH99G S05,UNIVERSITY OF MARYLAND - COLLEGE PARK,GSFC,ADMINISTRATIVE - NO COST EXTENSION,UNSOLICITED,THEODORE ROSENBERG,DAVID SIBECK,3/21/2008,3/18/2007,9/17/2008,Awarded,Distribution
4200243051,NNX07AI01G S01,MONTANA STATE UNIVERSITY,HQ,YEAR 2 FUNDING - REVIEWED AND APPROVED FOR FUNDING,SOLAR AND HELIOSPHERIC PHYSICS,DANA LONGCOPE,ALEXEI PEVTSOV,4/18/2008,3/2/2007,3/1/2010,Awarded,Distribution
4200236998,NNX07AI02G S01,JOHNS HOPKINS UNIVERSITY,HQ,YEAR 2 FUNDING - REVIEWED AND APPROVED FOR FUNDING,SOLAR AND HELIOSPHERIC PHYSICS,GEORGE HO,WILLIAM WAGNER,2/28/2008,3/2/2007,3/1/2010,Awarded,Distribution
4200236271,NNX07AI03G S06,UNIVERSITY OF NEW HAMPSHIRE,GSFC,YEAR 2 INCREMENTAL FUNDING - REVIEWED AND APPROVED FOR FUNDING,CLUSTER ELECTRON DRIFT INSTRUMENT (EDI) INVESTIGATION,ROY TORBERT,MELVYN GOLDSTEIN,2/20/2008,5/1/2007,4/30/2010,Awarded,Distribution
4200249305,NNX07AI03G S07,UNIVERSITY OF NEW HAMPSHIRE,GSFC,YEAR 2 INCREMENTAL FUNDING/FULLY FUNDS YEAR 2,CLUSTER ELECTRON DRIFT INSTRUMENT (EDI) INVESTIGATION,ROY TORBERT,MELVYN GOLDSTEIN,5/13/2008,5/1/2007,4/30/2010,Awarded,Distribution
4200236622,NNX07AI04G S01,UNIVERSITY OF NEW HAMPSHIRE,HQ,YEAR 2 FUNDING - REVIEWED AND APPROVED FOR FUNDING,SOLAR AND HELIOSPHERIC PHYSICS,YURI LITVINENKO,WILLIAM WAGNER,3/27/2008,3/2/2007,3/1/2010,Awarded,Distribution
4200236981,NNX07AI05G S01,UNIVERSITY OF MINNESOTA,HQ,YEAR 2 FUNDING - REVIEWED AND APPROVED FOR FUNDING,SOLAR AND HELIOSPHERIC PHYSICS,CYNTHIA CATTELL,ALEXEI PEVTSOV,3/24/2008,3/2/2007,3/1/2010,Awarded,Distribution
4200191590,NNX07AI06G S01,UNIVERSITY CORPORATION FOR ATMOSPHERIC RESEARCH,GSFC,ADMINISTRATIVE - NO COST EXTENSION,UNSOLICITED,JOAN BURKEPILE,ORVILLE ST. CYR,5/28/2008,3/2/2007,4/1/2008,Awarded,Distribution
4200191590,NNX07AI06G S02,NATIONAL CENTER FOR ATMOSPHERIC RESEARCH,GSFC,REPLACE S01 & S01A,UNSOLICITED,JOAN BURKEPILE,ORVILLE C. ST.CYR,6/18/2008,3/2/2007,3/1/2009,Awarded,Distribution
4200191855,NNX07AI08G S01,MICHIGAN STATE UNIVERSITY,HQ,ADMINISTRATIVE - NO COST EXTENSION AND T.O. CHANGE,SOLAR AND HELIOSPHERIC PHYSICS,ROBERT STEIN,ALEX PEVTSOV,1/30/2008,3/5/2007,3/4/2009,Awarded,Distribution
4200243054,NNX07AI09G S01,CATHOLIC UNIVERSITY OF AMERICA,HQ,YEAR 2 FUNDING - REVIEWED AND APPROVED FOR FUNDING,SOLAR AND HELIOSPHERIC PHYSICS,JEFFREY BROSIUS,ALEXEI PEVTSOV,3/31/2008,3/5/2007,3/4/2010,Awarded,Distribution
4200276802,NNX07AI09G S02,CATHOLIC UNIVERSITY OF AMERICA,HQ,YEAR 3 FUNDING - REVIEWED AND APPROVED FOR FUNDING,SOLAR AND HELIOSPHERIC PHYSICS SR&T AND LCAS PROGRAM,258,TERRY KUCERA,12/18/2008,3/5/2007,3/4/2010,Awarded,Distribution
4200236995,NNX07AI10G S01,RICE UNIVERSITY,HQ,YEAR 2 FUNDING - REVIEWED AND APPROVED FOR FUNDING,SOLAR AND HELIOSPHERIC PHYSICS,HOLLY GILBERT,ALEXI PEVTSOV,3/4/2008,3/5/2007,3/4/2010,Awarded,Distribution
4200236995,NNX07AI10G S02,RICE UNIVERSITY,HQ,ADMINISTRATIVE - CHANGE IN PI,SOLAR AND HELIOSPHERIC PHYSICS,DAVID ALEXANDER,ALEXI PEVTSOV,6/18/2008,3/5/2007,3/4/2010,Awarded,Distribution
4200239062,NNX07AI11G S01,SMITHSONIAN INSTITUTE,HQ,YEAR 2 FUNDING - REVIEWED AND APPROVED FOR FUNDING,ASTRONOMY AND PHYSICS RESEARCH AND ANALYSIS,JAMES PHILLIPS,PAMELA MARCUM,3/12/2008,3/5/2007,3/4/2010,Awarded,Distribution
4200203947,NNX07AI12G S02,OLD DOMINION UNIVERSITY,GSFC,ADMINISTRATIVE - NO COST EXTENSION,UNSOLICITED,MARY SANDY,BERNICE MERRITT,5/16/2008,4/1/2007,3/31/2009,Awarded,Distribution
4200190844,NNX07AI13G S01,PURDUE UNIVERSITY,GSFC,ADMINISTRATIVE - NO COST EXTENSION,ROSSI X-RAY TIMING EXPLORER GUEST OBSERVER PROGRAM,WEI CUI,JEAN SWANK,3/14/2008,3/14/2007,3/13/2009,Awarded,Distribution
4200236625,NNX07AI14G S01,UNIVERSITY OF NEW HAMPSHIRE,HQ,YEAR 2 FUNDING - REVIEWED AND APPROVED FOR FUNDING,SOLAR AND HELIOSPHERIC PHYSICS,SERGEI MARKOVSKII,WILLIAM WAGNER,2/19/2008,3/8/2007,3/7/2010,Awarded,Distribution
4200236625,NNX07AI14G S02,UNIVERSITY OF NEW HAMPSHIRE,HQ,ADMINISTRATIVE - CHANGE IN  TO,SOLAR AND HELIOSPHERIC PHYSICS,SERGEI MARKOVSKII,ALEXEI  PEVTSOV,3/12/2008,3/8/2007,3/7/2010,Awarded,Distribution
4200190821,NNX07AI15G S01,UNIVERSITY OF IOWA,GSFC,ADMINISTRATIVE - NO COST EXTENSION,ROSSI X-RAY TIMING EXPLORER GUEST OBSERVER PROGRAM,PHILIP KAARET,JEAN SWANK,1/10/2008,3/8/2007,3/7/2009,Awarded,Distribution
4200192416,NNX07AI21G S01,UNIVERSITY OF CALIFORNIA - SAN DIEGO,GSFC,ADMINISTRATIVE - NO COST EXTENSION,INTEGRAL GUEST OBSERVER PROGRAM,RICHARD ROTHSCHILD,CORNELIS GEHRELS,2/27/2008,3/8/2007,3/7/2009,Awarded,Distribution
4200192463,NNX07AI22G S02,SMITHSONIAN INSTITUTION,GSFC,ADMINISTRATIVE - NO COST EXTENSION,XMM-NEWTON PROGRAM,GUIDO RISALITI,STEVEN SNOWDEN,4/18/2008,3/8/2007,3/7/2009,Awarded,Distribution
4200249606,NNX07AI23G S01,SMITHSONIAN ASTROPHYSICAL OBSERVATORY,HQ,YEAR 2 FUNDING/ CHANGE IN T.O.,ASTRONOMY AND PHYSICS RESEARCH AND ANALYSIS,NANCY BRICKHOUSE,DOUGLAS HUDGINS,5/16/2008,3/15/2007,3/14/2010,Awarded,Distribution
4200230185,NNX07AI24G S05,UNIVERSITY OF IOWA,GSFC,FUNDING - INCREMENTAL,SOLAR TERRESTRIAL SCIENCE PROGRAMME,JOLENE PICKET,MELVYN GOLDSTEIN,1/23/2008,5/1/2007,4/30/2010,Awarded,Distribution
4200236580,NNX07AI24G S06,UNIVERSITY OF IOWA,GSFC,YEAR 2 FUNDING - REVIEWED AND APPROVED FOR FUNDING,CLUSTER AND THE SOLAR AND HELIOSPHERIC OBSERVATORY,JOLENE PICKET,MELVYN GOLDSTEIN,3/3/2008,5/1/2007,4/30/2010,Awarded,Distribution
4200242613,NNX07AI24G S07,UNIVERSITY OF IOWA,GSFC,YEAR 2 INCREMENTAL FUNDING,SOLAR TERRESTRIAL SCIENCE PROGRAMME,JOLENE PICKET,MELVYN GOLDSTEIN,3/25/2008,5/1/2007,4/30/2010,Awarded,Distribution
4200249310,NNX07AI24G S08,UNIVERSITY OF IOWA,GSFC,YEAR 2 INCREMENTAL FUNDING - REVIEWED AND APPROVED FOR FUNDING,SOLAR TERRESTRIAL SCIENCE PROGRAMME,JOLENE PICKET,MELVYN GOLDSTEIN,5/13/2008,5/1/2007,4/30/2010,Awarded,Distribution
4200272667,NNX07AI24G S09,UNIVERSITY OF IOWA,GSFC,FUNDING - AUGMENTATION,SOLAR TERRESTRIAL SCIENCE PROGRAMME,JOLENE PICKET,MELVYN GOLDSTEIN,11/19/2008,5/1/2007,4/30/2010,Awarded,Distribution
4200197511,NNX07AI25G S01,TEXAS SOUTHERN UNIVERSITY,JSC,ADMIN - NO-COST EXTENSION,EXPLORATION SYSTEMS PROGRAM,VICTOR OBOT,JANELLE HOLT,8/25/2008,6/1/2007,8/31/2008,Awarded,Distribution
4200191298,NNX07AI27G S01,NORTHWESTERN UNIVERSITY,GSFC,ADMINISTRATIVE - NO COST EXTENSION,UNSOLICITED,GILES NOVAK,DAVID CHUSS,5/16/2008,5/4/2007,5/3/2009,Awarded,Distribution
4200192478,NNX07AI31G S01,BUFFALO STATE COLLEGE,HQ,SUPPLEMENT 01 PARTIAL DEOB,UNSOLICITED,KEVIN WILLIAMS,STEPHEN SAUNDERS,3/25/2008,6/7/2007,6/6/2009,Awarded,Distribution
4200192478,NNX07AI31G S02,BUFFALO STATE COLLEGE,HQ,ADMINISTRATIVE - CHANGE IN TO,UNSOLICITED,KEVIN WILLIAMS,MICHAEL KELLEY,4/15/2008,6/7/2007,6/6/2009,Awarded,Distribution
4200248081,NNX07AI34A S02,UNIVERSITY OF TEXAS MEDICAL BRANCH,HQ,FUNDING - YEAR 2 FUNDING,UNSOLICITED,RICHARD JENNINGS,MARC SHEPANEK,5/22/2008,3/14/2007,3/13/2010,Awarded,Distribution
4200192752,NNX07AI35G S02,SMITHSONIAN INSTITUTION,GSFC,ADMINISTRATIVE - NO COST EXTENSION,XMM-NEWTON AO-5 CYCLE,SALLIE BALIUNAS,STEVEN SNOWDEN,3/3/2008,3/13/2007,3/12/2009,Awarded,Distribution
4200192728,NNX07AI37G S01,UNIVERSITY OF COLORADO - BOULDER,GSFC,ADMINISTRATIVE - NO COST EXTENSION,XMM-NEWTON AO-5 CYCLE,GUY STRINGFELLOW,NEIL GEHRELS,3/3/2008,3/14/2007,3/13/2009,Awarded,Distribution
4200240211,NNX07AI39G S01,UNIVERSITY OF NEW MEXICO,GSFC,YEAR 2 FUNDING - REVIEWED AND APPROVED FOR FUNDING,COSMOCHEMISTRY PROGRAM,FRANS RIETMEIJER,JOSEPH NUTH,3/11/2008,4/1/2007,3/31/2010,Awarded,Distribution
4200252221,NNX07AI40G S01,SONOMA STATE UNIVERSITY,GSFC,YEAR 2 FUNDING,UNSOLICITED,LYNN COMINSKY,STEVEN SNOWDEN,6/4/2008,3/15/2007,3/14/2011,Awarded,Distribution
4200252221,NNX07AI40G S02,SONOMA STATE  UNIVERSITY,GSFC,T.O. CHANGE,UNSOLICITED,LYNN COMINSKY,STEVEN SNOWDEN,7/15/2008,3/15/2007,3/14/2011,Awarded,Distribution
4200237356,NNX07AI41G S01,UNIVERSITY OF CALIFORNIA - BERKELEY,GSFC,YEAR 2 FUNDING - REVIEWED AND APPROVED FOR FUNDING,HELIOPHYSICS GUEST INVESTIGATOR PROGRAM,HUGH HUDSON,THERESE KUCREA,2/20/2008,3/12/2007,3/11/2010,Awarded,Distribution
4200255788,NNX07AI42G S02,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,HQ,YEAR 2& 3 INCREMENTAL FUNDING & ADM. CHANGE IN TO,PLANETARY GEOLOGY AND GEOPHYSICS,WILLIAM DURHAM,MICHAEL KELLEY,6/23/2008,3/13/2007,3/12/2010,Awarded,Distribution
4200234796,NNX07AI43G S01,UNIVERSITY OF HAWAII,HQ,YEAR 2 FUNDING - REVIEWED AND APPROVED FOR FUNDING,COSMOCHEMISTRY,ALEXANDER KROT,DAVID LINDSTROM,2/11/2008,3/14/2007,3/13/2010,Awarded,Distribution
4200244909,NNX07AI44G S01,WASHINGTON UNIVERSITY,HQ,YEAR 2 FUNDING - REVIEWED AND APPROVED FOR FUNDING,COSMOCHEMISTRY,RANDY KOROTEV,DAVID LINDSTROM,4/25/2008,3/15/2007,3/14/2010,Awarded,Distribution
4200233771,NNX07AI45G S01,WASHINGTON UNIVERSITY,HQ,YEAR 2 FUNDING - REVIEWED AND APPROVED FOR FUNDING,COSMOCHEMISTRY,CHRISTINE FLOSS,DAVID LINDSTROM,2/5/2008,3/14/2007,3/13/2010,Awarded,Distribution
4200247113,NNX07AI46G S01,UNIVERSITY OF WISCONSIN - MADISON,HQ,YEAR 2 FUNDING - REVIEWED AND APPROVED FOR FUNDING,COSMOCHEMISTRY,NORIKO KITA,DAVID LINDSTROM,4/23/2008,3/14/2007,3/13/2010,Awarded,Distribution
4200238814,NNX07AI47G S01,UNIVERSITY OF CALIFORNIA - BERKELEY,HQ,YEAR 2 FUNDING - REVIEWED AND APPROVED FOR FUNDING,COSMOCHEMISTRY PROGRAM,KEES WELTEN,DAVID LINDSTROM,3/3/2008,4/1/2007,3/31/2010,Awarded,Distribution
4200233785,NNX07AI48G S01,CARNEGIE INSTITUTION,HQ,YEAR 2 FUNDING - REVIEWED AND APPROVED FOR FUNDING,COSMOCHEMISTRY,DOUGLAS RUMBLE,DAVID LINDSTROM,2/11/2008,3/14/2007,3/13/2010,Awarded,Distribution
4200244054,NNX07AI49G S01,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,HQ,YEAR 2 FUNDING - REVIEWED AND APPROVED FOR FUNDING,INTERDISCIPLINARY RESEARCH IN EARTH SCIENCE,CHIEN WANG,HAL MARING,4/14/2008,3/13/2007,3/12/2010,Awarded,Distribution
4200233787,NNX07AI50G S01,BROWN UNIVERSITY,HQ,YEAR 2 FUNDING - REVIEWED AND APPROVED FOR FUNDING,COSMOCHEMISTRY,MALCOLM RUTHERFORD,DAVID LINDSTROM,2/11/2008,3/15/2007,3/14/2010,Awarded,Distribution
4200246579,NNX07AI51G S01,UNIVERSITY OF CALIFORNIA - SAN DIEGO,HQ,YEAR 2 FUNDING - REVIEWED AND APPROVED FOR FUNDING,COSMOCHEMISTRY,GUENTER LUGMAIR,DAVID LINDSTROM,5/12/2008,3/15/2007,3/14/2010,Awarded,Distribution
4200233770,NNX07AI52G S01,UNIVERSITY OF ARIZONA,HQ,YEAR 2 FUNDING - REVIEWED AND APPROVED FOR FUNDING,COSMOCHEMISTRY PROGRAM,MICHAEL DRAKE,DAVID LINDSTROM,2/7/2008,3/14/2007,3/13/2010,Awarded,Distribution
4200239573,NNX07AI54G S03,CALIFORNIA INSTITUTE OF TECHNOLOGY,GSFC,YEAR 2 FUNDING - REVIEWED AND APPROVED FOR FUNDING,ASTRONOMY AND PHYSICS RESEARCH AND ANALYSIS,JAMES BOCK,JOHN BRINTON,3/21/2008,4/1/2007,3/31/2010,Awarded,Distribution
4200248429,NNX07AI55G S01,INSTITUTE FOR GLOBAL ENVIRONMENT STRATEGIES,HQ,YEAR 2 FUNDING - REVIEWED AND APPROVED FOR FUNDING,UNSOLICITED,THERESA SCHWERIN,MING-YING WEI,5/13/2008,3/13/2007,3/12/2010,Awarded,Distribution
4200192926,NNX07AI56G S01,BATTELLE MEMORIAL INSTITUTE,HQ,PARTIAL DEOBLIGATION,INTERDISCIPLINARY RESEARCH IN EARTH SCIENCE,STEVEN GHAN,HAL MARING,2/8/2008,4/10/2007,4/9/2010,Awarded,Distribution
4200244049,NNX07AI56G S02,BATTELLE MEMORIAL INSTITUTE,HQ,YEAR 2 FUNDING - REVIEWED AND APPROVED FOR FUNDING,INTERDISCIPLINARY RESEARCH IN EARTH SCIENCE,STEVEN GHAN,HAL MARING,4/14/2008,4/10/2007,4/9/2010,Awarded,Distribution
4200193061,NNX07AI58G S01,UNIVERSITY OF WASHINGTON,GSFC,ADMIN - NO-COST EXTENSION,UNSOLICITED,JENS GUNDLACH,STEPHEN  MERKOWITZ,8/21/2008,7/17/2007,7/16/2009,Awarded,Distribution
4200260893,NNX07AI61G S02,DENVER MUSEUM OF NATURE AND SCIENCE,HQ,YEAR 2 FUNDING - REVIEWED AND APPROVED FOR FUNDINGFUNDING - AUGMENTATION,SPACE SCIENCES,DAVID GRINSPOON,ADRIANA OCAMPO,8/25/2008,4/15/2007,4/14/2010,Awarded,Distribution
4200260894,NNX07AI63G S01,CALIFORNIA INSTITUTE OF TECHNOLOGY,HQ,YEAR 2 FUNDING - REVIEWED AND APPROVED FOR FUNDING,VENUS EXPRESS MISSION,YUK L. YUNG,ADRIANA OCAMPO,7/27/2008,4/16/2007,4/15/2010,Awarded,Distribution
4200240959,NNX07AI69G S01,SOUTHWEST RESEARCH INSTITUTE,HQ,YEAR 2 FUNDING - REVIEWED AND APPROVED FOR FUNDING,ORIGINS OF SOLAR SYSTEMS,ROBIN CANUP,DAVID LINDSTROM,3/28/2008,5/1/2007,4/30/2010,Awarded,Distribution
4200242036,NNX07AI71G S01,CARNEGIE INSTITUTION OF WASHINGTON,HQ,YEAR 2 FUNDING - REVIEWED AND APPROVED FOR FUNDING,ORIGINS OF SOLAR SYSTEMS,GEORGE CODY,DAVID LINDSTROM,3/27/2008,4/1/2007,3/31/2010,Awarded,Distribution
4200233792,NNX07AI72G S01,SPACE TELESCOPE SCIENCE INSTITUTE,HQ,YEAR 2 FUNDING - REVIEWED AND APPROVED FOR FUNDING,ORIGINS OF SOLAR SYSTEMS,STEPHEN LUBOW,DAVID LINDSTROM,2/19/2008,3/19/2007,3/18/2010,Awarded,Distribution
4200237541,NNX07AI73G S01,SOUTHWEST RESEARCH INSTITUTE,HQ,YEAR 2 FUNDING - REVIEWED AND APPROVED FOR FUNDING,ORIGINS OF SOLAR SYSTEMS,HAROLD LEVISON,DAVID LINDSTROM,2/20/2008,4/1/2007,3/31/2010,Awarded,Distribution
4200242069,NNX07AI74G S01,AMERICAN MUSEUM OF NATURAL HISTORY,HQ,YEAR 2 FUNDING - REVIEWED AND APPROVED FOR FUNDING,ORIGINS OF SOLAR SYSTEMS,MORDECAI-MARK MAC LOW,DAVID LINDSTROM,5/1/2008,4/1/2007,3/31/2010,Awarded,Distribution
4200246432,NNX07AI75G S01,CARNEGIE INSTITUTION OF WASHINGTON,HQ,FUNDING YEAR 2 INCREMENTAL FUNDING - REVIEWED AND APPROVED FOR,ORIGINS OF SOLAR SYSTEMS,LARRY NITTLER,DAVID LINDSTROM,4/17/2008,4/1/2007,3/31/2010,Awarded,Distribution
4200234651,NNX07AI76G S01,SUNY STONY BROOK,HQ,SUPPLEMENT - AUGMENTATION,ORGINS OF SOLAR SYSTEMS,MICHAL SIMON,DAVID LINDSTROM,1/23/2008,5/1/2007,4/30/2009,Awarded,Distribution
4200244735,NNX07AI76G S02,SUNY-STONY BROOK,HQ,YEAR 2 FUNDING - REVIEWED AND APPROVED FOR FUNDING,ORIGINS OF SOLAR SYSTEMS,MICHAL SIMON,DAVID LINDSTROM,4/23/2008,5/1/2007,4/30/2009,Awarded,Distribution
4200241281,NNX07AI77G S01,UNIVERSITY OF FLORIDA,HQ,YEAR 2 FUNDING - REVIEWED AND APPROVED FOR FUNDING & ADM CHANGE IN TO,ASTROPHYSICS DATA ANALYSIS,THOMAS KEHOE,DOUGLAS HUDGINS,3/20/2008,3/19/2007,3/18/2010,Awarded,Distribution
4200240676,NNX07AI79G S01,PLANETARY SCIENCE INSTITUTE,HQ,YEAR 2 FUNDING - REVIEWED AND APPROVED FOR FUNDING,ORIGINS OF SOLAR SYSTEMS,STUART WEIDENSCHILLING,DAVID LINDSTROM,3/24/2008,3/19/2007,3/18/2010,Awarded,Distribution
4200242062,NNX07AI80G S01,HARVARD UNIVERSITY,HQ,YEAR 2 FUNDING - REVIEWED AND APPROVED FOR FUNDING,ORIGINS OF SOLAR SYSTEMS,STEIN JACOBSEN,DAVID LINDSTROM,3/27/2008,4/1/2007,3/31/2010,Awarded,Distribution
4200235867,NNX07AI81G S01,UNIVERSITY OF HAWAII,HQ,YEAR 2 FUNDING - REVIEWED AND APPROVED FOR FUNDING,ORIGINS OF SOLAR SYSTEMS,ALEXANDER KNOT,DAVID LINDSTROM,2/13/2008,4/1/2007,3/31/2010,Awarded,Distribution
4200237543,NNX07AI82G S01,WASHINGTON UNIVERSITY,HQ,YEAR 2 FUNDING - REVIEWED AND APPROVED FOR FUNDING,ORIGINS OF SOLAR SYSTEMS,CHRISTINE FLOSS,DAVID LINDSTROM,2/27/2008,4/1/2007,3/31/2010,Awarded,Distribution
4200243209,NNX07AI83G S02,UNIVERSITY OF TEXAS - AUSTIN,HQ,FUNDING YEAR 2 INCREMENTAL FUNDING - REVIEWED AND APPROVED FOR,ORIGINS OF SOLAR SYSTEMS,DANIEL JAFFE,DAVID LINDSTROM,4/28/2008,3/19/2007,3/18/2010,Awarded,Distribution
4200249117,NNX07AI83G S03,UNIVERSITY OF TEXAS,HQ,YEAR 2- EPO FUNDING,ORIGINS OF SOLAR SYSTEMS,DANIEL JAFFE,DAVID LINDSTROM,5/19/2008,3/19/2007,3/18/2010,Awarded,Distribution
4200219585,NNX07AI84A S04,UNIVERSITY OF MARYLAND,GSFC,ADMINISTRATIVE CORRECTION,UNSOLICTED,ANTONIO BUSALACCHI,RICHARD HARTLE,2/6/2008,5/17/2007,5/16/2011,Awarded,Distribution
4200241370,NNX07AI84A S05,UNIVERSITY OF MARYLAND - COLLEGE PARK,GSFC,FUNDING - INCREMENTAL,UNSOLICITED,ANTONIO BUSALACCHI,RICHARD HARTLE,3/25/2008,5/17/2007,5/16/2011,Awarded,Distribution
4200244434,NNX07AI84A S06,UNIVERSITY OF MARYLAND - COLLEGE PARK,GSFC,YEAR 1 INCREMENTAL FUNDING,UNSOLICITED,ANTONIO BUSALACCHI,RICHARD HARTLE,4/7/2008,5/17/2007,5/16/2011,Awarded,Distribution
4200247338,NNX07AI84A S07,UNIVERSITY OF MARYLAND - COLLEGE PARK,GSFC,YEAR 1 INCREMENTAL FUNDING,UNSOLICITED,ANTONIO BUSALACCHI,RICHARD HARTLE,6/9/2008,5/17/2007,5/16/2011,Awarded,Distribution
4200254532,NNX07AI84A S08,UNIVERSITY OF MARYLAND,GSFC,YR. 1 FULLY FUNDED & YEAR 2 INC. FUNDING,UNSOLICITED,ANTONIO BUSALACCHI,RICHARD HARTLE,8/1/2008,5/17/2007,5/16/2011,Awarded,Distribution
4200263708/ 4200264712,NNX07AI84A S09,UNIVERSITY OF MARYLAND - COLLEGE PARK,GSFC,YEAR 2 INCREMENTAL FUNDING - REVIEWED AND APPROVED FOR FUNDING,UNSOLICITED,ANTONIO BUSALACCHI,RICHARD HARTLE,8/19/2008,5/17/2007,5/16/2011,Awarded,Distribution
4200274206,NNX07AI84A S10,UNIVERSITY OF MARYLAND,GSFC,FUNDING - INCREMENTAL - REVIEWED AND APPROVED FOR FUNDING,UNSOLICITED,ANTONIO BUSALACCHI,RICHARD HARTLE,11/24/2008,5/17/2007,5/16/2011,Awarded,Distribution
4200276643,NNX07AI84A S11,UNIVERSITY OF MARYLAND - COLLEGE PARK,GSFC,FUNDING - INCREMENTAL,UNSOLICITED,ANTONIO BUSALACCHI,RICHARD HARTLE,12/22/2008,5/17/2007,5/16/2011,Awarded,Distribution
4200238797,NNX07AI87G S01,SETI INSTITUTE,HQ,YEAR 2 FUNDING - REVIEWED AND APPROVED FOR FUNDING,ORGINS OF SOLAR SYSTEMS,STEVEN CHARNLEY,DAVID LINDSTROM,3/10/2008,3/20/2007,3/19/2010,Awarded,Distribution
4200242067,NNX07AI88G S02,UNIVERSITY OF CALIFORNIA - SANTA CRUZ,HQ,YEAR 2 FUNDING - REVIEWED AND APPROVED FOR FUNDING,ORIGINS OF SOLAR SYSTEMS,DOUG LIN,DAVID LINDSTROM,4/3/2008,4/1/2007,3/31/2010,Awarded,Distribution
4200195006,NNX07AI90A S03,UNIVERSITY OF MINNESOTA,JSC,ADMINISTRATIVE - NO COST EXTENSION/ ADMINISTRATIVE - ONR DELEGATION,UNSOLICITED,VICTOR KOSCHEYEV,NICHOLAS SKYTLAND,2/25/2008,6/1/2007,12/31/2008,Awarded,Distribution
4200248078,NNX07AI90A S04,UNIVERSITY OF MINNESOTA,JSC,FUNDING - AUGMENTATION,UNSOLICITED,VICTOR KOSCHEYEV,NICHOLAS SKYTLAND,5/7/2008,6/1/2007,12/31/2008,Awarded,Distribution
4200246621,NNX07AI91G S01,UNIVERSITY OF CALIFORNIA - LOS ANGELES,HQ,YEAR 2 FUNDING - REVIEWED AND APPROVED FOR FUNDING,ORIGINS OF SOLAR SYSTEMS,EDWARD YOUNG,DAVID LINDSTROM,4/25/2008,4/1/2007,3/31/2010,Awarded,Distribution
4200244742,NNX07AI92G S01,CORNELL UNIVERSITY,GSFC,YEAR 2 FUNDING - REVIEWED AND APPROVED FOR FUNDING,NASA AFRICAN MONSOON MULTIDISCPLINARY ACTIVITIES,KERRY COOK,RICHARD LAWRENCE,4/14/2008,6/1/2007,5/31/2009,Awarded,Distribution
4200239510,NNX07AI93G S01,COLUMBIA UNIVERSITY,GSFC,YEAR 2 FUNDING - REVIEWED AND APPROVED FOR FUNDING,NASA AFRICAN MONSOON MULTIDISCIPLINARY ACTIVITIES,LEONARD DRUYAN,RICHARD LAWRENCE,3/6/2008,3/27/2007,3/26/2009,Awarded,Distribution
4200239081,NNX07AI94G S02,FLORIDA STATE UNIVERSITY,GSFC,YEAR 2 FUNDING - REVIEWED AND APPROVED FOR FUNDING,NASA AFRICAN MONSOON MULTIDISCIPLINARY ACTIVITIES,TIRUVALAM KRISHNAMURTI,RICHARD LAWRENCE,3/6/2008,4/25/2007,4/24/2009,Awarded,Distribution
