Purchase Requisition Number,Grant Number,Institution,NASA Center,Proposal Title,Program Title,Principal Investigator Name,Technical Officer,Award Date,Performance Start Date,Performance End Date,Status,Description of Action
(N/A),NNX08AQ35G S06,TEXAS ENGINEERING EXPERIMENT STATION,JSC,CONTRIBUTORS TO LONG-TERM RECOVERY OF BONE STRENGTH FOLLOWING EXPOSURE TO MICROGRAVITY,NASA HUMAN RESEARCH PROGRAM AND THE NATIONAL SPACE BIOMEDICAL RESEARCH INSTITUTE,HARRY HOGAN,CARLA F GUIDRY,5/21/2012,5/20/2008,11/19/2012,Awarded,Distribution
(N/A),NNX08AQ36G S05,ARIZONA STATE UNIVERSITY,JSC,RAPID MEASUREMENTS OF BONE LOSS USING TRACER-LESS CALCIUM ISOTOPE ANALYSIS OF BLOOD AND URINE,NASA HUMAN RESEARCH PROGRAM AND THE NATIONAL SPACE BIOMEDICAL RESEARCH INSTITUTE,ARIEL ANBAR,CARLA F GUIDRY,4/27/2012,5/20/2008,3/19/2013,Awarded,Distribution
4200433410,NNX08AQ41A S08,LC Tech,ARC,DEVELOPMENT OF A FIELD RAMAN INSTRUMENT TO DETECT BIOGENIC ORGANICS,UNSOLICITED,BIN CHEN,CHRISTOPHER P MCKAY,5/9/2012,3/20/2008,3/19/2014,Work In Progress,Distribution
(N/A),NNX08AQ41A S09,LC Tech,ARC,DEVELOPMENT OF A FIELD RAMAN INSTRUMENT TO DETECT BIOGENIC ORGANICS,UNSOLICITED,BIN CHEN,CHRISTOPHER P MCKAY,6/13/2012,3/20/2008,3/19/2014,Work In Progress,Receiving
4200440380,NNX08AQ41A S10,LC Tech,ARC,DEVELOPMENT OF A FIELD RAMAN INSTRUMENT TO DETECT BIOGENIC ORGANICS,UNSOLICITED,BIN CHEN,CHRISTOPHER P MCKAY,6/22/2012,3/20/2008,3/19/2014,Work In Progress,Distribution
(N/A),NNX08AQ41A S11,LC Tech,ARC,DEVELOPMENT OF A FIELD RAMAN INSTRUMENT TO DETECT BIOGENIC ORGANICS,UNSOLICITED,BIN CHEN,CHRISTOPHER P MCKAY,7/13/2012,3/20/2008,3/19/2014,Work In Progress,Resolve/FPDS-NG
4200457782,NNX08AQ41A S12,LC Tech,ARC,DEVELOPMENT OF A FIELD RAMAN INSTRUMENT TO DETECT BIOGENIC ORGANICS,UNSOLICITED,BIN CHEN,CHRISTOPHER P MCKAY,11/9/2012,3/20/2008,3/19/2014,Work In Progress,Distribution
(N/A),NNX08AQ50G S07,UNIVERSITY OF ALASKA - FAIRBANKS,HQ,QUANTIFYING THE ROLE OF OCEAN-ICE-ATMOSPHERE INTERACTIONS IN SHAPING RECENT REDUCTION OF ICE COVER IN THE EURASIAN BASIN OF THE ARTIC OCEAN,CRYOSPHERIC SCIENCE PROGRAM,VLADIMIR POLYAKOV,THOMAS P WAGNER,3/28/2012,5/15/2008,5/14/2013,Awarded,Distribution
4200434120,NNX08AQ56G S04,UNIVERSITY OF COLORADO - BOULDER,HQ,DYNAMICS OF SPINNING RING PARTICLES AND STABILITY OF PLANETARY RINGS,OUTER PLANETS RESEARCH (OPR) PROGRAM,LARRY ESPOSITO,TERRY A HURFORD,5/13/2012,5/20/2008,5/19/2013,Awarded,Distribution
4200435933,NNX08AQ63A S04,UNIVERSITY OF MONTANA,HQ,AN EARTH SYSTEM DATA RECORD FOR LAND SURFACE FREEZE-THAW STATE: QUANTIFYING TERRESTRIAL WATER MOBILITY CONSTRAINTS TO GLOBAL ECOSYSTEM PROCESSES,MAKING EARTH SYSTEM DATA RECORDS FOR USE IN RESEARCH ENVIRONMENTS (FORMERLY REASoN),JOHN KIMBALL,MARTHA E MAIDEN,5/20/2012,7/1/2008,6/30/2013,Awarded,Distribution
(N/A),NNX08AQ65G S04,UNIVERSITY OF ARIZONA,HQ,CHAOS AND STABILITY IN THE OUTER SOLAR SYSTEM - PHASE II,OUTER PLANETS RESEARCH (OPR),RENU MALHOTRA,CURT S NIEBUR,8/6/2012,8/11/2008,7/31/2013,Awarded,Distribution
(N/A),NNX08AQ70G S07,"UNIVERSITY OF COLORADO, BOULDER",HQ,IMPACT OF FUTURE LOSS OF SUMMER ARCTIC SEA ICE ON NORTHERN HEMISPHERE SNOW COVER,CRYOSPHERIC SCIENCE,JULIENNE STROEVE,THOMAS P WAGNER,5/15/2012,5/22/2008,5/21/2013,Awarded,Distribution
(N/A),NNX08AQ75G S03,SPACE SCIENCE INSTITUTE,HQ,STUDIES OF THE JETS AND PLUME OF ENCELADUS,CASSINI DATA ANALYSIS PROGRAM (CDAP),CAROLYN C PORCO,MAX P BERNSTEIN,5/8/2012,9/1/2008,12/31/2013,Work In Progress,Package Processing
(N/A),NNX08AQ82G S07,UNIVERSITY OF CALIFORNIA - IRVINE,HQ,(N/A),CRYOSPHERIC SCIENCE,TODD DUPONT,THOMAS WAGNER,6/22/2012,7/1/2008,6/30/2013,Awarded,Distribution
(N/A),NNX08AQ83G S08,OHIO STATE UNIVERSITY,HQ,"CONSTRAINING THE CAUSES, MECHANISMS AND IMPACTS OF RAPID CHANGES IN GREENLAND'S OUTLET GLACIERS",CRYOSPHERIC SCIENCE PROGRAM,IAN HOWAT,THOMAS P WAGNER,4/28/2012,5/15/2008,5/14/2013,Awarded,Distribution
(N/A),NNX08AQ85G S04,"UNIVERSITY OF ILLINOIS, URBANA",HQ,FUNDING - YEAR 3 FULLY FUNDED REVIEWED AND APPROVED FOR FUNDING,NEW INVESTIGATOR PROGRAM (NIP) IN EARTH SCIENCE,STEPHEN NESBITT,MING-YING WEI,8/9/2012,8/1/2008,8/31/2012,Awarded,Distribution
(N/A),NNX08AQ88G S05,UNIVERSITY OF CALIFORNIA - LOS ANGELES,HQ,THE EXCITATION OF EQUATORIAL MAGNETOSONIC WAVES AND THEIR EFFECTS ON RADIATION BELT PARTICLES,LIVING WITH A STAR TARGETED RESEARCH AND TECHNOLOGY  PROGRAM,RICHARD THORN,MADHULIKA GUHATHAKURTA,5/22/2012,6/27/2008,8/26/2013,Awarded,Distribution
(N/A),NNX08AQ91G S05,UNIVERSITY CORPORATION FOR ATMOSPHERIC RESEARCH,HQ,INVESTIGATIONS OF THE SOURCES AND CHANGES OF THE DAILY VARIABILITY OF THE THERMOSPHERE AND IONOSPHERE,LIVING WITH A STAR TARGETED RESEARCH AND TECHNOLOGY PROGRAM,WENBIN WANG,MADHULIKA GUHATHAKURTA,8/22/2012,5/19/2008,9/14/2012,Awarded,Distribution
(N/A),NNX08AQ95G S05,BRIGHAM YOUNG UNIVERSITY,HQ,"DUNES ON TITAN: DUNE PROPERTIES, GLOBAL WINDS, AND CLIMATE",OUTER PLANETS RESEARCH PROGRAM,JANI RADEBAUGH,CURT S NIEBUR,9/19/2012,10/1/2008,4/30/2013,Awarded,Distribution
(N/A),NNX08AR04G S06,UNIVERSITY OF FLORIDA,HQ,CHARACTERIZING THE ORBITAL ECCENTRICITIES OF EARTH-LIKE PLANETS WITH KEPLER,KEPLER PARTICIPATING SCIENTIST PROGRAM (KPSP - 2007),ERIC FORD,DOUGLAS HUDGINS,3/21/2012,5/22/2008,5/21/2013,Awarded,Distribution
(N/A),NNX08AR05A S06,SCIENCE AND TECHNOLOGY CORPORATION,HQ,"IMPROVEMENT OF THE NVAP GLOBAL WATER VAPOR DATA SET FOR CLIMATE, HYDROLOGICAL, AND WEATHER STUDIES",MAKING EARTH SYSTEM DATA RECORDS FOR USE IN RESEARCH ENVIRONMENTS (FORMERLY REASoN),THOMAS VONDER HAAR,MARTHA E MAIDEN,4/17/2012,5/16/2008,11/15/2012,Awarded,Distribution
(N/A),NNX08AR05A S07,SCIENCE AND TECHNOLOGY CORPORATION,HQ,"IMPROVEMENT OF THE NVAP GLOBAL WATER VAPOR DATA SET FOR CLIMATE, HYDROLOGICAL, AND WEATHER STUDIES",MAKING EARTH SYSTEM DATA RECORDS FOR USE IN RESEARCH ENVIRONMENTS (FORMERLY REASoN),THOMAS VONDER HAAR,MARTHA E MAIDEN,9/17/2012,5/16/2008,5/15/2013,Awarded,Distribution
(N/A),NNX08AR08G S06,ARIZONA STATE UNVERSITY,HQ,MINERALOGY AND MICROTEXTURE: ROVER-BASED DEMONSTRATION OF AN INTEGRATED PAYLOAD FOR ASSESSING HABITABILITY ON EARLY MARS,MARS INSTRUMENT DEVELOPMENT PROJECT PROGRAM,JACK FARMER,DAVID LAVERY,4/27/2012,5/23/2008,5/31/2013,Awarded,Distribution
(N/A),NNX08AR17G S07,UNIVERSITY OF CALIFORNIA - IRVINE,HQ,INTERPRETATION AND UNCERTAINTIES IN ICE SHEET MASS BALANCE AND SEASONAL VARIABILITY FROM GRACE DATA,CRYOSPHERIC SCIENCE PROGRAM,ISABELLA VELICOGNA,THOMAS WAGNER,6/2/2012,5/15/2008,5/14/2013,Awarded,Distribution
4200424549,NNX08AR22G S08,UNIVERSITY OF HAWAII,HQ,A NEO SEARCH PROGRAM USING THE PAN-STARRS PS1 TELESCOPE,NEAR EARTH OBJECT OBSERVATION (NEOO) PROGRAM,ROBERT JEDICKE,LINDLEY N JOHNSON,3/13/2012,5/28/2008,9/30/2012,Awarded,Distribution
(N/A),NNX08AR26G S08,RUTGERS STATE UNIVERSITY,HQ,IMPROVING COASTAL CIRCULATION ANALYSIS AND PREDICTION THROUGH REFINED ALTIMETER DATA PROCESSING AND VARIATIONAL DATA ASSIMILATION INTO A REGIONAL OCEAN MODEL,OCEAN SURFACE TOPOGRAPHY SCIENCE TEAM,JOHN WILKIN,ERIC J LINDSTROM,6/8/2012,10/1/2008,9/30/2013,Awarded,Distribution
(N/A),NNX08AR29G S04,OHIO STATE UNIVERSITY RESEARCH FOUNDATION,HQ,INTEGRATION OF LUNAR RECONNAISSANCE ORBITER CAMERA (LROC) AND LUNAR ORBITER LASER ALTIMETER (LOLA) DATA FOR NEAR REAL-TIME PRECISION LUNAR TOPOGRAPHIC MAPPING AND LANDING SITES ASSESSMENT,LUNAR RECONNAISSANCE ORBITER (LRO) PARTICIPATING SCIENTISTS (PSS),RONGXING LI,THOMAS H MORGAN,5/7/2012,5/28/2008,5/31/2013,Awarded,Distribution
4200420375,NNX08AR30G S07,UNIVERSITY OF WASHINGTON,HQ,ASSESSING MERIDIONAL TRANSPORTS IN THE NORTH ATLANTIC OCEAN,OCEAN SURFACE TOPOGRAPHY SCIENCE TEAM (OSTST),KATHRYN KELLY,ERIC J LINDSTROM,1/3/2012,10/1/2008,9/30/2012,Awarded,Distribution
(N/A),NNX08AR30G S08,UNIVERSITY OF WASHINGTON,HQ,ASSESSING MERIDIONAL TRANSPORTS IN THE NORTH ATLANTIC OCEAN,OCEAN SURFACE TOPOGRAPHY SCIENCE TEAM (OSTST),KATHRYN KELLY,ERIC J LINDSTROM,5/22/2012,10/1/2008,9/30/2013,Awarded,Distribution
4200454551,NNX08AR32G S04,TENNESSEE TECHNICAL UNIVERSITY,HQ,ADVANCING THE HYDROLOGIC POTENTIAL OF NASA'S TRMM-BASED SATELLITE RAINFALL ESTIMATION SYSTEM FOR GLOBAL FLOOD MONITORING IN ANTICIPATION OF GPM,NEW INVESTIGATOR PROGRAM IN EARTH SCIENCE,FAISAL HOSSAIN,MING-YING WEI,10/12/2012,6/6/2008,5/31/2013,Awarded,Distribution
4200420332,NNX08AR33G S07,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,HQ,"APPLICATIONS OF SATELLITE ALTIMETRY, GRAVITY, WINDS AND IN SITU DATA TO PROBLEMS OF THE OCEAN CIRCULATION",OCEAN SURFACE TOPOGRAPHY SCIENCE TEAM,CARL WUNSCH,ERIC J LINDSTROM,1/5/2012,10/1/2008,9/30/2012,Awarded,Distribution
(N/A),NNX08AR34G S04,UNIVERSITY OF TEXAS - AUSTIN,HQ,"ESTABLISHING MULTI-FREQUENCY, RADAR-SOUNDING ANALOGS FOR ICE ON MARS",MARS FUNDAMENTAL RESEARCH,JOHN HOLT,MITCHELL D SCHULTE,5/31/2012,6/1/2008,5/13/2013,Awarded,Distribution
(N/A),NNX08AR34G S05,UNIVERSITY OF TEXAS - AUSTIN,HQ,"ESTABLISHING MULTI-FREQUENCY, RADAR-SOUNDING ANALOGS FOR ICE ON MARS",MARS FUNDAMENTAL RESEARCH,JOHN HOLT,MITCHELL D SCHULTE,6/21/2012,6/1/2008,5/31/2013,Awarded,Distribution
4200420320,NNX08AR37G S07,OREGON STATE UNIVERSITY,HQ,AN INVESTIGATION OF GLOBAL MESOSCALE VARIABILITY,OCEAN SURFACE TOPOGRAPHY SCIENCE TEAM,DUDLEY CHELTON,ERIC J LINDSTROM,1/5/2012,10/1/2008,9/30/2012,Awarded,Distribution
(N/A),NNX08AR37G S08,OREGON STATE UNIVERSITY,HQ,AN INVESTIGATION OF GLOBAL MESOSCALE VARIABILITY,OCEAN SURFACE TOPOGRAPHY SCIENCE TEAM,DUDLEY CHELTON,ERIC J LINDSTROM,8/31/2012,10/1/2008,9/30/2013,Awarded,Distribution
(N/A),NNX08AR40G S08,OREGON STATE UNIVERSITY,HQ,INTERACTIONS BETWEEN COSTAL AND OFFSHORE CIRCULATION,OCEAN SURFACE TOPOGRAPHY SCIENCE TEAM,PAUL STRUB,ERIC J LINDSTROM,6/5/2012,10/1/2008,9/30/2013,Awarded,Distribution
4200420318,NNX08AR48G S07,UNIVERSITY OF COLORADO - BOULDER,HQ,BUILDING AND UNDERSTANDING A CLIMATE DATA RECORD OF SEA LEVEL CHANGE,OCEAN SURFACE TOPOGRAPHY SCIENCE TEAM (OSTST),ROBERT NEREM,ERIC J LINDSTROM,1/12/2012,10/1/2008,9/30/2012,Awarded,Distribution
(N/A),NNX08AR48G S08,UNIVERSITY OF COLORADO - BOULDER,HQ,BUILDING AND UNDERSTANDING A CLIMATE DATA RECORD OF SEA LEVEL CHANGE,OCEAN SURFACE TOPOGRAPHY SCIENCE TEAM (OSTST),ROBERT NEREM,ERIC J LINDSTROM,7/16/2012,10/1/2008,9/30/2013,Awarded,Distribution
4200420378,NNX08AR49G S07,UNIVERSITY OF HAWAII,HQ,DYNAMICS OF ANISOTROPIC MEAN AND TIME-VARYING STRUCTURES OF OCEAN CIRCULATION,OCEAN SURFACE TOPOGRAPHY SCIENCE TEAM (OSTST,NIKOLAI MAXIMENKO,ERIC J LINDSTROM,1/5/2012,10/1/2008,9/30/2012,Awarded,Distribution
(N/A),NNX08AR49G S08,UNIVERSITY OF HAWAII,HQ,DYNAMICS OF ANISOTROPIC MEAN AND TIME-VARYING STRUCTURES OF OCEAN CIRCULATION,OCEAN SURFACE TOPOGRAPHY SCIENCE TEAM (OSTST,NIKOLAI MAXIMENKO,ERIC J LINDSTROM,7/20/2012,10/1/2008,4/30/2013,Awarded,Distribution
(N/A),NNX08AR50G S05,"UNIVERSITY OF MARYLAND, BALTIMORE COUNTY",HQ,EASTERN MEDITERRANEAN ALTIMETER CALIBRATION NETWORK - E -MACNET (CONTINUATION OF DYNMSLAC & GAVDOS),OCEAN SURFACE TOPOGRAPHY SCIENCE TEAM (OSTST),ERRICOS PAVLIS,ERIC J LINDSTROM,9/25/2012,10/1/2008,9/30/2013,Awarded,Distribution
(N/A),NNX08AR53H S04,UNIVERSITY OF ALABAMA IN HUNTSVILLE,MSFC,DETERMINING GALAXY CLUSTER MASSES FROM CHANDRA X-RAY IMAGING SPECTROSCOPY AND SUNYAEV ZEL'DOVICH EFFECT OBSERVATIONS,GRADUATE STUDENT RESEARCHERS PROGRAM,MAX BONAMENTE,JENNIFER J. SIMMONS,2/13/2012,6/2/2008,1/31/2013,Awarded,Distribution
(N/A),NNX08AR60G S08,UNIVERSITY OF COLORADO - BOULDER,HQ,OPERATIONAL OCEAN CIRCULATION MONITORING FOR THE STUDY OF MESOSCALE DYNAMICS,OCEAN SURFACE TOPOGRAPHY SCIENCE TEAM (OSTST),ROBERT LEBEN,ERIC J LINDSTROM,9/13/2012,10/1/2008,3/31/2013,Awarded,Distribution
4200420268,NNX08AR61G S07,UNIVERSITY OF COLORADO - BOULDER,HQ,A NEW METHOD FOR MAPPING MESOSCALE CIRCULATION OVER THE SHELF: RETRACKING ALTIMETRIC WAVEFORMS TO CONFORM TO GEOSTROPHIC CURRENTS INFERRED FROM SATELLITE IMAGERY,OCEAN SURFACE TOPOGRAPHY SCIENCE TEAM,WILLIAM EMERY,ERIC J LINDSTROM,1/5/2012,10/1/2008,9/30/2012,Awarded,Distribution
(N/A),NNX08AR61G S08,UNIVERSITY OF COLORADO - BOULDER,HQ,A NEW METHOD FOR MAPPING MESOSCALE CIRCULATION OVER THE SHELF: RETRACKING ALTIMETRIC WAVEFORMS TO CONFORM TO GEOSTROPHIC CURRENTS INFERRED FROM SATELLITE IMAGERY,OCEAN SURFACE TOPOGRAPHY SCIENCE TEAM,WILLIAM EMERY,ERIC J LINDSTROM,9/5/2012,10/1/2008,9/30/2013,Awarded,Distribution
(N/A),NNX08AR62G S05,"UNIVERSITY OF COLORADO, BOULDER",HQ,INTERANNUAL VARIABILITY AND DECADAL CHANGE OF THERMOCLINE DEPTH AND UPPER-OCEAN HEAT CONTENT IN THE INDIAN OCEAN,OCEAN SURFACE TOPOGRAPHY SCIENCE TEAM (OSTST),WEIQING HAN,ERIC J LINDSTROM,7/17/2012,10/1/2008,9/30/2013,Awarded,Distribution
4200420242,NNX08AR63G S08,EARTH & SPACE RESEARCH,HQ,STUDIES OF UPPER OCEAN DYNAMICS RELATED TO THE PACIFIC DECADAL OSCILLATION USING SATELLITE ALTIMETER DATA AND DERIVED VELOCITY FIELDS,OCEAN SURFACE TOPOGRAPHY SCIENCE TEAM (OSTST),GARY LAGERLOEF,ERIC J LINDSTROM,1/13/2012,10/1/2008,9/30/2012,Awarded,Distribution
(N/A),NNX08AR63G S09,EARTH & SPACE RESEARCH,HQ,STUDIES OF UPPER OCEAN DYNAMICS RELATED TO THE PACIFIC DECADAL OSCILLATION USING SATELLITE ALTIMETER DATA AND DERIVED VELOCITY FIELDS,OCEAN SURFACE TOPOGRAPHY SCIENCE TEAM (OSTST),GARY LAGERLOEF,ERIC J LINDSTROM,8/9/2012,10/1/2008,9/30/2014,Awarded,Distribution
4200420238,NNX08AR65G S07,WOODS HOLE OCEANOGRAPHIC INSTITUTION,HQ,GLOBAL UPPER OCEAN VELOCITY,OCEAN SURFACE TOPOGRAPHY SCIENCE TEAM (OSTST),STEVEN JAYNE,ERIC J LINDSTROM,1/3/2012,10/1/2008,9/30/2012,Awarded,Distribution
(N/A),NNX08AR65G S08,WOODS HOLE OCEANOGRAPHIC INSTITUTION,HQ,GLOBAL UPPER OCEAN VELOCITY,OCEAN SURFACE TOPOGRAPHY SCIENCE TEAM (OSTST),STEVEN JAYNE,ERIC J LINDSTROM,9/18/2012,10/1/2008,3/31/2013,Awarded,Distribution
(N/A),NNX08AR66G S07,UNIVERSITY OF ALABAMA - HUNTSVILLE,HQ,INVESTIGATION OF AEROSOLS AND THEIR IMPACTS USING AURA AND OTHER A-TRAIN MEASUREMENTS,ATMOSHPERIC COMPOSITION:  AURA SCIENCE TEAM,SUNDAR CHRISTOPHER,RICHARD S ECKMAN,5/31/2012,7/10/2008,7/9/2013,Awarded,Distribution
(N/A),NNX08AR88G S03,UNIVERSITY OF CALIFORNIA - DAVIS,ARC,EFFECTS OF LONG-DURATION SPACEFLIGHT ON THE CIRCADIAN AND METABOLIC SYSTEMS OF MICE,UNSOLICITED,CHARLES A. FULLER,JACOB COHEN,1/4/2012,7/1/2008,12/31/2012,Awarded,Distribution
(N/A),NNX08AR88G S04,UNIVERSITY OF CALIFORNIA - DAVIS,ARC,EFFECTS OF LONG-DURATION SPACEFLIGHT ON THE CIRCADIAN AND METABOLIC SYSTEMS OF MICE,UNSOLICITED,CHARLES A. FULLER,JACOB COHEN,5/14/2012,7/1/2008,12/31/2012,Awarded,Distribution
(N/A),NNX08AR88G S05,UNIVERSITY OF CALIFORNIA - DAVIS,ARC,EFFECTS OF LONG-DURATION SPACEFLIGHT ON THE CIRCADIAN AND METABOLIC SYSTEMS OF MICE,UNSOLICITED,CHARLES A. FULLER,SIDNEY SUN,5/21/2012,7/1/2008,12/31/2012,Awarded,Distribution
(N/A),NNX08AR88G S06,UNIVERSITY OF CALIFORNIA - DAVIS,ARC,EFFECTS OF LONG-DURATION SPACEFLIGHT ON THE CIRCADIAN AND METABOLIC SYSTEMS OF MICE,UNSOLICITED,CHARLES A. FULLER,SIDNEY SUN,11/21/2012,7/1/2008,9/30/2013,Awarded,Distribution
4200435746,NNX08AT04A S04,COLORADO STATE UNIVERSITY,HQ,A LONG-TERM PRECIPITATION DATASET WITH UNCERTAINTY INFORMATION,MAKING EARTH SYSTEM DATA RECORDS FOR USE IN RESEARCH ENVIRONMENTS (FORMERLY REASoN),CHRISTIAN KUMMEROW,MARTHA E MAIDEN,5/30/2012,7/1/2008,6/30/2013,Awarded,Distribution
4200439443,NNX08AT05A S04,UNIVERSITY OF ARIZONA,HQ,Vegetation Phenology and Enhanced Vegetation Index Products from Multiple Long Term Satellite Data Records,MAKING EARTH SYSTEM DATA RECORDS FOR USE IN RESEARCH ENVIRONMENTS (FORMERLY REASON),KAMEL DIDAN,MARTHA E MAIDEN,6/20/2012,8/1/2008,7/31/2013,Awarded,Distribution
4200440121,NNX08AT06G S05,UNIVERSITY OF TEXAS - AUSTIN,JSC,SIMULATION OF HYPERVELOCITY IMPACT EFFECTS ON ORBITAL DEBRIS SHIELDING AND THERMAL PROTECTION SYSTEMS,UNSOLICITED,ERIC FAHRENTHOLD,ERIC L CHRISTIANSEN,6/21/2012,7/1/2008,6/30/2013,Awarded,Distribution
4200457019,NNX08AT06G S06,UNIVERSITY OF TEXAS - AUSTIN,JSC,SIMULATION OF HYPERVELOCITY IMPACT EFFECTS ON ORBITAL DEBRIS SHIELDING AND THERMAL PROTECTION SYSTEMS,UNSOLICITED,ERIC FAHRENTHOLD,ERIC L CHRISTIANSEN,11/28/2012,7/1/2008,6/30/2013,Awarded,Distribution
(N/A),NNX08AT13G S04,UNIVERSITY OF CALIFORNIA - SANTA CRUZ,HQ,MODELING STONE CIRCLES AND LABYRINTHS ON MARS AS A RECORD OF SEASONAL VARIATION,MARS FUNDAMENTAL RESEARCH PROGRAM,ERIC ASPHAUG,MITCHELL D SCHULTE,4/27/2012,6/15/2008,9/14/2012,Awarded,Distribution
(N/A),NNX08AT13G S05,UNIVERSITY OF CALIFORNIA - SANTA CRUZ,HQ,MODELING STONE CIRCLES AND LABYRINTHS ON MARS AS A RECORD OF SEASONAL VARIATION,MARS FUNDAMENTAL RESEARCH PROGRAM,ERIC ASPHAUG,MITCHELL D SCHULTE,5/10/2012,6/15/2008,9/14/2012,Awarded,Distribution
(N/A),NNX08AT19G S05,SYSTEM SCIENCE APPLICATIONS INC,HQ,PELAGIC HABITAT ANALYSIS MODULE (PHAM): ENHANCED DECISION SUPPORT FOR PELAGIC FISHERIES AND MARINE SANCTUARIES,DECISION SUPPORT THROUGH EARTH SCIENCE RESEARCH RESULTS,DALE KIEFER,WILLIAM TURNER,4/15/2012,8/1/2008,1/31/2013,Awarded,Distribution
(N/A),NNX08AT19G S06,SYSTEM SCIENCE APPLICATIONS INC,HQ,PELAGIC HABITAT ANALYSIS MODULE (PHAM): ENHANCED DECISION SUPPORT FOR PELAGIC FISHERIES AND MARINE SANCTUARIES,DECISION SUPPORT THROUGH EARTH SCIENCE RESEARCH RESULTS,DALE KIEFER,WILLIAM TURNER,10/30/2012,8/1/2008,6/3/2013,Awarded,Distribution
(N/A),NNX08AT36H S04,UNIVERSITY OF DELAWARE,GSFC,USING HYDRODYNAMICAL SIMULATIONS TO PROBE COLLIDING WIND BINARIES,GRADUATE STUDENT RESEARCHERS PROGRAM,STANLEY P OWOCKI,MABLELENE S BURRELL,6/20/2012,7/1/2008,6/30/2013,Awarded,Distribution
(N/A),NNX08AT46G S04,UNIVERSITY OF WASHINGTON,LaRC,ANALYSIS OF THE NASA/GEWEX SURFACE RADIATION BUDGET PRODUCTS,UNSOLICIITED,LAURA M HINKELMAN,LAURA HINKELMAN,6/5/2012,6/11/2008,6/10/2013,Awarded,Distribution
4200439017,NNX08AT46G S05,UNIVERSITY OF WASHINGTON,LaRC,ANALYSIS OF THE NASA/GEWEX SURFACE RADIATION BUDGET PRODUCTS,UNSOLICIITED,LAURA M HINKELMAN,PAUL W STACKHOUSE,6/26/2012,6/11/2008,6/10/2013,Awarded,Distribution
(N/A),NNX08AT49G S05,PENNSYLVANIA STATE UNIVERSITY,HQ,INVESTIGATION OF ATMOSPHERIC RESPONSE TO SNOW AND SEA ICE CHANGE IN THE ARCTIC,CRYOSPHERIC SCIENCE,EUGENE CLOTHIAUX,THOMAS WAGNER,5/10/2012,6/9/2008,9/30/2012,Awarded,Distribution
(N/A),NNX08AT59A S04,UNIVERSITY OF CALIFORNIA,ARC,DEMONSTRATION OF SMALL ROVER PAYLOADS OF ORGANIC MATERIAL SENSING CAPABILITY BASED ON FIBER LASER AND OPTICAL FIBER PROBE,UNSOLICITED,BIN CHEN,CHRISTOPHER MCKAY,8/23/2012,10/1/2008,6/30/2013,Awarded,Distribution
(N/A),NNX08AT61G S06,SOUTHWEST RESEARCH INSTITUTE,HQ,IMPROVEMENTS TO AN IN-SITU RB-SR GEOCHRONOLOGY INSTRUMENT,PLANETARY INSTRUMENT DEFINITION AND DEVELOPMENT (PIDD) PROGRAM,SCOTT ANDERSON,JANICE L BUCKNER,5/20/2012,6/12/2008,6/11/2013,Awarded,Distribution
4200433107/ 1,NNX08AT65A S06,CALIFORNIA TEACHING FELLOWS FOUNDATION,ARC,PRE-SERVICE TEACHER INSTITUTE AT AMES RESEARCH CENTER,UNSOLICITED,STEVE PRICE,BRENDA J. COLLINS,8/7/2012,6/10/2008,9/30/2012,Awarded,Distribution
(N/A),NNX08AT65A S07,CALIFORNIA TEACHING FELLOWS FOUNDATION,ARC,PRE-SERVICE TEACHER INSTITUTE AT AMES RESEARCH CENTER,UNSOLICITED,STEVE PRICE,BRENDA J. COLLINS,9/17/2012,6/10/2008,6/28/2013,Awarded,Distribution
(N/A),NNX08AT68A S03,UNIVERSITY OF IDAHO,HQ,SPACECRAFT COMPONENT STERILIZATION USING SUPERCRITICAL CARBON DIOXIDE,EXPERIMENTAL PROGRAM TO STIMULATE COMPETITIVE RESEARCH (EPSCoR),AARON THOMAS,DIANE D DETROYE,7/3/2012,9/1/2008,8/31/2013,Awarded,Distribution
(N/A),NNX08AT69A S04,MONTANA STATE UNIVERSITY SYSTEMS,HQ,DEVELOPMENT OF A NOVEL HIGH SPECTRAL RESOLUTION LIDAR FOR STUDIES OF THE EFFECTS OF AEROSOLS ON THE EARTH'S CLIMATE SYSTEM,EXPERIMENTAL PROGRAM TO STIMULATE COMPETITIVE RESEARCH,ANGELA DES JARDINS,DIANE D DETROYE,7/5/2012,9/1/2008,8/31/2013,Awarded,Distribution
4200424216,NNX08AT75G S03,UNIVERSITY OF MICHIGAN,GSFC,FUNDING - YEAR 3 FULLY FUNDED REVIEWED AND APPROVED FOR FUNDING,UNSOLICITED,TAMAS GOMBOSI,MICHAEL HESSE,2/21/2012,7/1/2008,6/30/2013,Awarded,Distribution
4200458494,NNX08AT75G S04,UNIVERSITY OF MICHIGAN,GSFC,FUNDING - YEAR 3 FULLY FUNDED REVIEWED AND APPROVED FOR FUNDING,UNSOLICITED,TAMAS GOMBOSI,MICHAEL HESSE,11/21/2012,7/1/2008,6/30/2013,Awarded,Distribution
(N/A),NNX08AT75G S05,UNIVERSITY OF MICHIGAN,GSFC,FUNDING - YEAR 3 FULLY FUNDED REVIEWED AND APPROVED FOR FUNDING,UNSOLICITED,TAMAS GOMBOSI,MICHAEL HESSE,12/7/2012,7/1/2008,6/30/2013,Awarded,Distribution
