Purchase Requisition Number,Grant Number,Institution,NASA Center,Proposal Title,Program Title,Principal Investigator Name,Technical Officer,Award Date,Performance Start Date,Performance End Date,Status,Description of Action
"4200730816","80NSSC18M0135 P00007","SETI  Institute","ARC","Identifying and Distinguishing Deep Life: Biomarkers","Unsolicited","Michael Kubo","TORI HOEHLER","2020-04-24","2018-09-01","2021-08-31","Approved/ Awarded","Distribution"
"4200735232, 4200735454","80NSSC18M0135 P00008","SETI  Institute","ARC","Identifying and Distinguishing Deep Life: Biomarkers","Unsolicited","Michael Kubo","TORI HOEHLER","2020-06-23","2018-09-01","2022-06-30","Approved/ Awarded","Distribution"
"4200737938","80NSSC18M0135 P00009","SETI  Institute","ARC","Identifying and Distinguishing Deep Life: Biomarkers","Unsolicited","Michael Kubo","TORI HOEHLER","2020-07-27","2018-09-01","2022-06-30","Approved/ Awarded","Distribution"
"(N/A)","80NSSC18M0136 P00001","UniversIty of Hawai","LARC","Continuous and Sustainable Workshops and Training in Enhancing Institutional Capacity through Innovative Partnerships between Pacific Minority Serving Institutions","Minority University Research and Education Project (MUREP) for Sustainability and Innovation Collaborative (MUSIC)","DILMURAT AZIMOV","CLARENCE BOSTIC","2020-01-22","2018-08-29","2020-08-28","Approved/ Awarded","Distribution"
"(N/A)","80NSSC18M0136 P00002","UniversIty of Hawai","LARC","Continuous and Sustainable Workshops and Training in Enhancing Institutional Capacity through Innovative Partnerships between Pacific Minority Serving Institutions","Minority University Research and Education Project (MUREP) for Sustainability and Innovation Collaborative (MUSIC)","DILMURAT AZIMOV","ERIN REED","2020-07-29","2018-08-29","2021-08-28","Approved/ Awarded","Distribution"
"(N/A)","80NSSC18M0137 P00003","QUALITY EDUCATION FOR MINORITIES NETWORK INC.","LARC","Building STEM Capacity at Minority-Serving Institutions (MSIs) to Broaden Participation in NASA Education and Research","MUREP for Sustainability and Innovation Collaborative (MUSIC)","Laura-Lee Davidson","Garnise Dennis","2020-02-18","2019-08-29","2020-08-28","Approved/ Awarded","Distribution"
"4200739707","80NSSC18M0137 P00004","QUALITY EDUCATION FOR MINORITIES NETWORK INC.","LARC","Building STEM Capacity at Minority-Serving Institutions (MSIs) to Broaden Participation in NASA Education and Research","MUREP for Sustainability and Innovation Collaborative (MUSIC)","Laura-Lee Davidson","Garnise Dennis","2020-08-11","2019-08-29","2021-08-31","Approved/ Awarded","Distribution"
"(N/A)","80NSSC18M0138 P00002","ALABAMA A&M UNIVERSITY","LARC","MAESTRO ? Management Acquisition and Education Support Training Research and Outreach","MUREP for Sustainability and Innovation Collaborative (MUSIC)","CHANCE GLENN","ERIN REED","2020-02-03","2018-08-29","2020-08-28","Approved/ Awarded","Distribution"
"(N/A)","80NSSC18M0138 P00003","ALABAMA A&M UNIVERSITY","LARC","MAESTRO ? Management Acquisition and Education Support Training Research and Outreach","MUREP for Sustainability and Innovation Collaborative (MUSIC)","CHANCE GLENN","ERIN REED","2020-08-21","2018-08-29","2021-08-28","Approved/ Awarded","Distribution"
"(N/A)","80NSSC18M0139 P00001","Albany State Universtiy","GRC","Albany State University NASA MUREP Aerospace Academy","Minority University Research and Education Project (MUREP) Aerospace Academy (MAA)","ROBERT  OWOR","Priscilla Mobley","2020-12-15","2019-01-01","2021-12-31","Approved/ Awarded","Distribution"
"4200744209","80NSSC18M0139 P00002","Albany State Universtiy","GRC","Albany State University NASA MUREP Aerospace Academy","Minority University Research and Education Project (MUREP) Aerospace Academy (MAA)","ROBERT  OWOR","Priscilla Mobley","2020-12-15","2019-01-01","2021-12-31","Approved/ Awarded","Distribution"
"(N/A)","80NSSC18M0141 P00001","Elizabeth City State University","GRC","NASA MUREP Aerospace Academy of Northeastern North Carolina","Minority University Research and Education Project (MUREP) Aerospace Academy (MAA)","KULDEEP RAWAT","Priscilla Mobley","2020-08-05","2018-10-01","2021-09-30","Approved/ Awarded","Distribution"
"4200744332","80NSSC18M0142 P00001","Navajo Technical College","GRC","Increasing Diverse Participation in NASA Specific Science and Engineering Degrees: NTU ROBOTICS ACADEMY","Minority University Research and Education Project (MUREP) Aerospace Academy (MAA)","Monsuru Ramoni","Priscilla Mobley","2020-09-21","2019-01-07","2021-01-06","Approved/ Awarded","Distribution"
"(N/A)","80NSSC18M0142 P00002","NAVAJO TECHNICAL COLLEGE","GRC","Increasing Diverse Participation in NASA Specific Science and Engineering Degrees: NTU ROBOTICS ACADEMY","Minority University Research and Education Project (MUREP) Aerospace Academy (MAA)","Monsuru Ramoni","Priscilla Mobley","2020-11-16","2019-01-07","2022-01-06","Approved/ Awarded","Distribution"
"(N/A)","80NSSC18M0143 P00001","TENNESSEE STATE UNIVERSITY","GRC","THE TENNESSEE MINORITY UNIVERSITY RESEARCH AND EDUCATION PROGRAM (MUREP) AEROSPACE ACADEMY (MAA) GRANT PROPOSAL","Minority University Research and Education Project (MUREP) Aerospace Academy (MAA)","TRINETIA RESPRESS","Priscilla Mobley","2020-08-18","2018-10-01","2021-09-30","Approved/ Awarded","Distribution"
"4200744145","80NSSC18M0143 P00002","TENNESSEE STATE UNIVERSITY","GRC","THE TENNESSEE MINORITY UNIVERSITY RESEARCH AND EDUCATION PROGRAM (MUREP) AEROSPACE ACADEMY (MAA) GRANT PROPOSAL","Minority University Research and Education Project (MUREP) Aerospace Academy (MAA)","TRINETIA RESPRESS","Priscilla Mobley","2020-09-17","2018-10-01","2021-09-30","Approved/ Awarded","Distribution"
"4200740368","80NSSC18M0146 P00003","Virginia Polytechnic Institute & State University","LARC","Smooth Wall Separation Over Bumps: Benchmark Experiments for CFD Validation","Transformational Tools and Technologies (TTT)","KEVIN  LOWE","MICHAEL KEGERISE","2020-09-08","2018-10-01","2021-09-30","Approved/ Awarded","Distribution"
"4200740369","80NSSC18M0147 P00003","UNIVERSITY OF COLORADO, BOULDER","LARC","Improving the Accuracy and Efficiency of Scale Resolving Simulations for Favorable and Adverse Pressure Gradient Flows","Transformational Tools and Technologies (TTT)","Kenneth Jansen","CHRISTOPHER RUMSEY","2020-08-07","2019-01-01","2021-12-31","Approved/ Awarded","Distribution"
"4200740370","80NSSC18M0148 P00003","UNIVERSITY OF MARYLAND - COLLEGE PARK","LARC","Adaptivity in wall-modeled large eddy simulations of complex three-dimensional flows","Transformational Tools and Technologies (TTT)","JOHAN LARSSON","PONNAMPALAM BALAKUMAR","2020-08-08","2018-10-01","2021-09-30","Approved/ Awarded","Distribution"
"4200740371","80NSSC18M0149 P00003","UNIVERSITY OF MICHIGAN","LARC","Scale-resolving turbulence simulations through adaptive high-order discretizations & data-enabled model refinements","Transformational Tools and Technologies (TTT)","Krzysztof  Fidkowski","GARY COLEMAN","2020-08-14","2018-11-01","2021-10-31","Approved/ Awarded","Distribution"
"4200737872","80NSSC18M0150 P00002","University of Pittsburgh","LARC","A Stochastic Framework for Computation of Sensitivities in Chaotic Flows","Transformational Tools and Technologies (TTT)","HESSAM BABAEE","MARK CARPENTER","2020-07-30","2018-11-01","2021-10-31","Approved/ Awarded","Distribution"
"4200723868","80NSSC18M0151 P00005","Georgia Tech Applied Research Corporation","GRC","Aero-Thermo-Mechanical System Optimization Tools for Electric Propulsion Aircraft Design","Transformational Tools and Technologies (TTT)","GRAEME KENNEDY","Jeffrey Chin","2020-02-28","2018-09-01","2021-08-31","Approved/ Awarded","Distribution"
"4200728436","80NSSC18M0151 P00006","Georgia Tech Applied Research Corporation","GRC","Aero-Thermo-Mechanical System Optimization Tools for Electric Propulsion Aircraft Design","Transformational Tools and Technologies (TTT)","GRAEME KENNEDY","Jeffrey Chin","2020-03-27","2018-09-01","2021-08-31","Approved/ Awarded","Distribution"
"4200741291","80NSSC18M0151 P00007","Georgia Tech Applied Research Corporation","GRC","Aero-Thermo-Mechanical System Optimization Tools for Electric Propulsion Aircraft Design","Transformational Tools and Technologies (TTT)","GRAEME KENNEDY","Jeffrey Chin","2020-09-29","2018-09-01","2021-08-31","Approved/ Awarded","Distribution"
"4200740612","80NSSC18M0152 P00003","Leland Stanford Junior University","LARC","SCALABLE HIERARCHICAL CFD SOLVERS FOR FUTURE EXASCALE ARCHITECTURES","D.2 TRANSFORMATIONAL TOOLS AND TECHNOLOGIES (TTT)","Juan Alonso","William Anderson","2020-08-12","2018-10-01","2021-09-30","Approved/ Awarded","Distribution"
"4200741343","80NSSC18M0153 P00003","UNIVERSITY OF CALIFORNIA, SAN DIEGO","GRC","GIGA RESOLUTION TOPOLOGY OPTIMIZATION FOR COUPLED THERMO-MECHANICAL MULTIFUNCTIONALITIES","D.2 TRANSFORMATIONAL TOOLS AND TECHNOLOGIES (TTT)","Hyunsun Kim","Justin Gray","2020-08-11","2018-08-31","2021-08-30","Approved/ Awarded","Distribution"
"4200740613","80NSSC18M0154 P00002","University of Wyoming","LARC","EFFICIENT AND ROBUST CFD SOLVERS FOR EXASCALE ARCHITECTURES","D.2 TRANSFORMATIONAL TOOLS AND TECHNOLOGIES (TTT)","DIMITRI MAVRIPLIS","Scott Murman","2020-09-17","2018-10-01","2021-09-30","Approved/ Awarded","Distribution"
"4200740680","80NSSC18M0155 P00004","UNIVERSITY OF PENNSYLVANIA","GRC","ASSESSMENT OF WALL-MODELED LES IN NONEQUILIBRIUM FLOWS WITH EMPHASIS ON GRID INDEPENDENCY","D.2 TRANSFORMATIONAL TOOLS AND TECHNOLOGIES (TTT)","George Park","Dennis Yoder","2020-08-05","2019-01-01","2021-12-31","Approved/ Awarded","Distribution"
"4200729974","80NSSC18M0157 P00003","University of Washington","HQ","Community tools for analysis of NASA Earth Observing System Data in the Cloud","Advancing Collaborative Connections for Earth System Science","ANTHONY ARENDT","Kevin Murphy","2020-04-27","2018-09-14","2020-09-13","Approved/ Awarded","Distribution"
"(N/A)","80NSSC18M0157 P00004","University of Washington","HQ","Community tools for analysis of NASA Earth Observing System Data in the Cloud","Advancing Collaborative Connections for Earth System Science","ANTHONY ARENDT","Kevin Murphy","2020-09-01","2018-09-14","2021-09-13","Approved/ Awarded","Distribution"
"4200728969","80NSSC18M0158 P00004","University Corporation For Atmospheric Research - UCAR/NCAR","HQ","Community tools for analysis of NASA Earth Observing System Data in the Cloud","Advancing Collaborative Connections for Earth System Science","Ethan Gutmann","Kevin Murphy","2020-04-06","2018-09-14","2020-09-13","Approved/ Awarded","Distribution"
"(N/A)","80NSSC18M0158 P00005","University Corporation For Atmospheric Research - UCAR/NCAR","HQ","Community tools for analysis of NASA Earth Observing System Data in the Cloud","Advancing Collaborative Connections for Earth System Science","Joseph Hamman","Kevin Murphy","2020-09-16","2018-09-14","2021-09-13","Approved/ Awarded","Distribution"
"4200728654","80NSSC18M0159 P00004","Element 84, Inc","HQ","Community tools for analysis of NASA Earth Observing System Data in the Cloud","Advancing Collaborative Connections for Earth System Science","Daniel Pilone","Kevin Murphy","2020-04-20","2018-09-14","2020-09-13","Approved/ Awarded","Distribution"
"(N/A)","80NSSC19K0001 P00003","UNIVERSITY OF MAINE","HQ","Rapid Response: Adding bio-optical sensors to a Southern Ocean Float-based Observing System ? linking ocean color to carbon science in the Southern Ocean","Rapid Response and Novel Research in Earth Science","EMMANUEL  BOSS","Laura Lorenzoni","2020-09-18","2018-10-18","2020-10-17","Approved/ Awarded","Distribution"
"4200726044","80NSSC19K0002 P00001","Portland State University","HQ","Forest Fire Effects on Snow Albedo: Improving Remote Sensing of Snow in Burned Forests","New (Early Career) Investigator Program in Earth Science","Kelly Gleason","Jared Entin","2020-03-13","2018-10-18","2021-10-17","Approved/ Awarded","Distribution"
"(N/A)","80NSSC19K0010 P00001","University of Virginia","HQ","INSIDE-OUT PLANET FORMATION","ASTROPHYSICS THEORY","JONATHAN  TAN","Evan Scannapieco","2020-03-23","2019-04-15","2021-04-14","Approved/ Awarded","Distribution"
"4200724120","80NSSC19K0011 P00001","UNIVERSITY OF ARIZONA","HQ","THE HYDROLOGY, CLIMATE, AND SEDIMENTARY DEPOSITS OF MERIDIANI PLANUM AND GALE CRATER","RESEARCH OPPORTUNITIES IN SPACE AND EARTH SCIENCES ? 2014","JEFFREY ANDREWS-HANNA","Delia Santiago-Materese","2020-03-03","2018-10-29","2020-10-28","Approved/ Awarded","Distribution"
"(N/A)","80NSSC19K0011 P00002","UNIVERSITY OF ARIZONA","HQ","THE HYDROLOGY, CLIMATE, AND SEDIMENTARY DEPOSITS OF MERIDIANI PLANUM AND GALE CRATER","RESEARCH OPPORTUNITIES IN SPACE AND EARTH SCIENCES ? 2014","JEFFREY ANDREWS-HANNA","Delia Santiago-Materese","2020-10-20","2018-10-29","2021-10-28","Approved/ Awarded","Distribution"
"4200744886","80NSSC19K0013 P00002","University of Nevada-Reno","HQ","Compositional Investigation of Major Stratigraphic Units of the South Polar Residual Cap","Mars Data Analysis","WENDY CALVIN","Mitchell Schulte","2020-09-16","2018-11-01","2021-10-31","Approved/ Awarded","Distribution"
"4200747940","80NSSC19K0014 P00002","University of Kentucky - Lexington","HQ","The Nature of the Mars Crust from Low-altitude MAVEN and MGS MAG Data and Elastic Thickness Variation from High Resolution Gravity and Topography Models across Northern Lowlands and other Crustal and Magnetic Dichotomy Boundaries","Mars Data Analysis","DHANANJAY RAVAT","Mitchell Schulte","2020-10-19","2018-11-01","2021-10-31","Approved/ Awarded","Distribution"
"4200739336","80NSSC19K0015 P00002","SETI INSTITUTE","HQ","Nocturnal mixed layers and water ice clouds: Observations and modeling of their properties, origin, and influence on martian climate","Mars Data Analysis","David Hinson","Mitchell Schulte","2020-07-30","2018-10-03","2021-10-02","Approved/ Awarded","Distribution"
"(N/A)","80NSSC19K0017 P00001","UCAR","GSFC","Balloon-borne Investigation of the Temperature and Speed of Electrons in the Corona (BITSE)","(N/A)","JOAN  BURKEPILE","Jeffrey Newmark","2020-05-29","2018-09-27","2021-05-26","Approved/ Awarded","Distribution"
"(N/A)","80NSSC19K0019 P00003","KENNETH CUMMINS CONSULTING","KSC","ADVISORY PANEL SERVICE ? 2018-19","SINGLESOURCE","KENNETH CUMMINS","Kristin Smith","2020-09-08","2018-08-03","2020-08-31","Approved/ Awarded","Distribution"
"(N/A)","80NSSC19K0020 P00006","University of California-San Diego","JSC","Mobile Gravity Suit (an integrative countermeasure device)","Appendix B: NASA Human Research Program Omnibus Opportunity","LONNIE  PETERSEN","Diana Risin","2020-07-18","2018-10-04","2021-10-03","Approved/ Awarded","Distribution"
"4200709261","80NSSC19K0021 P00001","SUNY-STATE UNIVERSITY OF NEW YORK - RESEARCH FOUNDATION / STONY BROOK","HQ","Origins, preservation and exposure histories of rock units in the Noachian plains","Mars Data Analysis program","Deanne Rogers","Mitchell Schulte","2020-02-20","2018-10-03","2021-10-02","Approved/ Awarded","Distribution"
"4200749926","80NSSC19K0021 P00002","SUNY-STATE UNIVERSITY OF NEW YORK - RESEARCH FOUNDATION / STONY BROOK","HQ","Origins, preservation and exposure histories of rock units in the Noachian plains","Mars Data Analysis program","Deanne Rogers","Mitchell Schulte","2020-11-20","2018-10-03","2021-10-02","Approved/ Awarded","Distribution"
"(N/A)","80NSSC19K0024 P00003","UNIVERSITY OF MARYLAND, COLLEGE PARK","HQ","Mining the SOHO and STEREO archives: 20+ years of comet observations","Solar System Workings","MATTHEW KNIGHT","Delia Santiago-Materese","2020-09-24","2019-01-01","2021-12-31","Approved/ Awarded","Distribution"
"4200750131","80NSSC19K0025 P00005","SETI INSTITUTE","HQ","Details in the devils: Using physical characteristics of dust-laden vortices to remotely determine ambient meteorological conditions on Earth and Mars","Solar System Workings","LORI  FENTON","Delia Santiago-Materese","2020-12-03","2018-10-12","2021-10-11","Approved/ Awarded","Distribution"
"4200749904","80NSSC19K0026 P00003","University of Colorado Boulder","HQ","Atmospheric waves in giant planets: energy and chemical transport","Solar System Workings","BENJAMIN BROWN","Delia Santiago-Materese","2020-11-13","2018-10-12","2021-10-11","Approved/ Awarded","Distribution"
"4200749905","80NSSC19K0029 P00003","PLANETARY SCIENCE INSTITUTE","HQ","Microstructural evolution of solar system ices through sintering","Solar System Workings","JAMIE MOLARO","Delia Santiago-Materese","2020-11-13","2018-10-12","2021-10-11","Approved/ Awarded","Distribution"
"4200720819","80NSSC19K0030 P00002","UNIVERSITY OF TENNESSEE - KNOXVILLE","HQ","New constraints on thermal evolution, thermal structure, and magmatism on asteroids: Application of a REE-in-two pyroxene thermometer to meteorites and development of next-generation thermal models","Solar System Workings","NICHOLAS DYGERT","Delia Santiago-materese","2020-01-08","2018-10-12","2021-10-11","Approved/ Awarded","Distribution"
"4200724117","80NSSC19K0030 P00003","UNIVERSITY OF TENNESSEE - KNOXVILLE","HQ","New constraints on thermal evolution, thermal structure, and magmatism on asteroids: Application of a REE-in-two pyroxene thermometer to meteorites and development of next-generation thermal models","Solar System Workings","NICHOLAS DYGERT","Delia Santiago-materese","2020-03-04","2018-10-12","2021-10-11","Approved/ Awarded","Distribution"
"4200751929","80NSSC19K0030 P00004","UNIVERSITY OF TENNESSEE - KNOXVILLE","HQ","New constraints on thermal evolution, thermal structure, and magmatism on asteroids: Application of a REE-in-two pyroxene thermometer to meteorites and development of next-generation thermal models","Solar System Workings","NICHOLAS DYGERT","Delia Santiago-materese","2020-12-22","2018-10-12","2021-10-11","Approved/ Awarded","Distribution"
"4200749906","80NSSC19K0031 P00004","UNIVERSITY OF NEVADA-RENO","HQ","Mineralogy of Hawaiian Shield Volcano Drill Core: Implications for Surface and Subsurface Aqueous History on Mars","Solar System Workings","WENDY CALVIN","Delia Santiago-Materese","2020-11-20","2018-10-12","2021-10-11","Approved/ Awarded","Distribution"
"4200720820","80NSSC19K0032 P00002","PLANETARY SCIENCE INSTITUTE","HQ","Constraining Lunar Bombardment History by Modeling Impact Age Distributions","Solar System Workings","OLEG ABRAMOV","Delia Santiago-Materese","2020-01-09","2018-10-12","2021-10-11","Approved/ Awarded","Distribution"
"4200723905","80NSSC19K0032 P00003","PLANETARY SCIENCE INSTITUTE","HQ","Constraining Lunar Bombardment History by Modeling Impact Age Distributions","Solar System Workings","OLEG ABRAMOV","Delia Santiago-Materese","2020-03-05","2018-10-12","2021-10-11","Approved/ Awarded","Distribution"
"4200748311","80NSSC19K0032 P00004","PLANETARY SCIENCE INSTITUTE","HQ","Constraining Lunar Bombardment History by Modeling Impact Age Distributions","Solar System Workings","OLEG ABRAMOV","Delia Santiago-Materese","2020-10-15","2018-10-12","2021-10-11","Approved/ Awarded","Distribution"
"(N/A)","80NSSC19K0036 P00002","UNIVERSITY OF MARYLAND - BALTIMORE COUNTY","GSFC","MONITORING THE EXTREMELY HARD X-RAY EMISSION FROM ETA CARINAE TOWARD PERIASTRON","NuSTAR Guest Observer - Cycle 4","KENJI HAMAGUCHI","CRAIG MARKWARDT","2020-11-13","2018-12-01","2021-11-30","Approved/ Awarded","Distribution"
"4200742412","80NSSC19K0037 P00002","ARIZONA STATE UNIVERSITY","HQ","Thermal Histories of Lunar Impact Melt Breccias as Constrained by Laser Ablation 40Ar/39Ar Studies of Xenocrystic Feldspars","Solar System Workings","Kip Hodges","Delia Santiago-Materese","2020-09-03","2018-10-12","2021-10-11","Approved/ Awarded","Distribution"
"4200750838","80NSSC19K0037 P00003","ARIZONA STATE UNIVERSITY","HQ","Thermal Histories of Lunar Impact Melt Breccias as Constrained by Laser Ablation 40Ar/39Ar Studies of Xenocrystic Feldspars","Solar System Workings","Kip Hodges","Delia Santiago-Materese","2020-11-25","2018-10-12","2021-10-11","Approved/ Awarded","Distribution"
"(N/A)","80NSSC19K0039 P00001","Space Lab Technologies","AFRC","Microgravity Investigation for Thin Film Hydroponics","NASA Flight Opportunities (FO) Appendix F1","Christine Escobar","RYAN DIBLEY","2020-07-08","2019-01-01","2021-06-30","Approved/ Awarded","Distribution"
"4200741674","80NSSC19K0040 P00002","JOHNS HOPKINS UNIVERSITY","HQ","Mars Global Map of Sodium - New Insights into Crustal Formation and Alteration","Mars Data Analysis","PATRICK PEPLOWSKI","Mitchell Schulte","2020-09-03","2018-10-12","2021-10-11","Approved/ Awarded","Distribution"
"4200710901","80NSSC19K0041 P00001","UNIVERSITY OF CENTRAL FLORIDA","HQ","INVESTIGATING THE FORMATION AND EVOLUTION OF THE MOON'S ANORTHOSITIC CRUST","LUNAR DATA ANALYSIS","KERRI  DONALDSON HANNA","ROBERT FOGEL","2020-01-22","2019-03-15","2022-03-14","Approved/ Awarded","Distribution"
"(N/A)","80NSSC19K0041 P00002","University of Central Florida","HQ","INVESTIGATING THE FORMATION AND EVOLUTION OF THE MOON'S ANORTHOSITIC CRUST","LUNAR DATA ANALYSIS","KERRI  DONALDSON HANNA","Sarah Noble","2020-12-10","2019-03-15","2022-03-14","Approved/ Awarded","Distribution"
"4200743994","80NSSC19K0043 P00002","BIGELOW LABORATORY FOR OCEAN SCIENCES","GSFC","Maintenance of the MODIS Algorithm for Particulate Inorganic Carbon:","RESEARCH OPPORTUNITIES IN SPACE AND EARTH SCIENCES","William Balch","KURTIS THOME","2020-09-11","2018-10-12","2021-10-11","Approved/ Awarded","Distribution"
"(N/A)","80NSSC19K0045 P00002","Cornell University","HQ","DELAY-DOPPLER AND SUPER RESOLUTION PROCESSING OF THE CASSINI ALTIMETRY DATASET","PLANETARY DATA ARCHIVING, RESTORATION, AND TOOLS","ALEXANDER HAYES","KENNETH HANSEN","2020-05-12","2018-05-01","2021-04-30","Approved/ Awarded","Distribution"
"4200739338","80NSSC19K0046 P00002","UNIVERSITY OF COLORADO - BOULDER","HQ","High resolution mapping of surface water dynamics using CyGNSS L-band bistatic radar observations","Terrestrial Hydrology","ERIC SMALL","Jared Entin","2020-07-30","2018-07-19","2021-07-18","Approved/ Awarded","Distribution"
"4200724296","80NSSC19K0048 P00002","University of New Hampshire","GSFC","Dynamos, Winds, and Electric Fields in the Daytime Lower Ionosphere","RESEARCH OPPORTUNITIES IN SPACE AND EARTH SCIENCES","JAMES CLEMMONS","Robert Pfaff","2020-03-03","2018-10-16","2021-10-15","Approved/ Awarded","Distribution"
"(N/A)","80NSSC19K0052 P00002","JOHNS HOPKINS UNIVERSITY","GSFC","UNDERSTANDING THE STRUCTURE AND DYNAMICS OF THE SLOW SOLAR WIND","UNSOLICITED","Angelos Vourlidas","SPIRO ANTIOCHOS","2020-09-14","2018-10-01","2020-09-30","Approved/ Awarded","Distribution"
"(N/A)","80NSSC19K0053 P00002","University of Iowa","GSFC","Cluster Wideband Plasma Wave Data: Operations Planning, Data Validation and Archival Services","UNSOLICITED","JOLENE PICKETT","Aaron Robertson","2020-09-29","2018-11-01","2020-12-31","Approved/ Awarded","Distribution"
"4200724396","80NSSC19K0054 P00001","STATE UNIVERSITY OF NEW YORK FOR UNIVERSITY - BUFFALO","GSFC","Physically based and stochastic models for Greenland moulin formation, longevity, and spatial distribution","Cryospheric Science","KRISTIN POINAR","Lauren Andrews","2020-02-19","2018-10-18","2021-10-17","Approved/ Awarded","Distribution"
"(N/A)","80NSSC19K0055 P00002","BAY AREA ENVIRONMENTAL RESEARCH INSTITUT","GSFC","Using multiple satellite retrievals to characterize dust sources and long range transport","UNSOLICITED","Qian Tan","Hongbin Yu","2020-10-14","2018-11-01","2021-10-31","Approved/ Awarded","Distribution"
"4200729933","80NSSC19K0056 P00001","Climate, Aerosol, and Pollution Research, LLC","GSFC","Using Radiation Measurements to Constrain the Anthropogenic Contribution to Dust Radiative Forcing and Its Climate Response","(N/A)","Jan Perlwitz","Ronald Miller","2020-05-04","2018-10-18","2021-10-17","Approved/ Awarded","Distribution"
"4200745937","80NSSC19K0056 P00002","Climate, Aerosol, and Pollution Research, LLC","GSFC","Using Radiation Measurements to Constrain the Anthropogenic Contribution to Dust Radiative Forcing and Its Climate Response","(N/A)","Jan Perlwitz","Ronald Miller","2020-09-23","2018-10-18","2021-10-17","Approved/ Awarded","Distribution"
"(N/A)","80NSSC19K0057 P00002","BRIGHAM YOUNG UNIVERSITY","HQ","CONSISTENCY IN THE SCATTEROMETER CLIMATE RECORD","OCEAN VECTOR WINDS SCIENCE TEAM","DAVID LONG","Nadya Vinogradova Shiffer","2020-01-21","2018-10-24","2022-10-23","Approved/ Awarded","Distribution"
"(N/A)","80NSSC19K0058 P00002","Scripps Institution of Oceanography(legal bs name:  U of California, San Diego)","HQ","MESOSCALE OCEAN-ATMOSPHERE COUPLING AND OROGRAPHIC WIND EFFECTS ON OCEAN VARIABILITY","OCEAN VECTOR WINDS SCIENCE TEAM","SHANG-PING XIE","Nadya Vinogradova Shiffer","2020-01-14","2018-12-19","2022-12-18","Approved/ Awarded","Distribution"
"(N/A)","80NSSC19K0059 P00002","Scripps Institution of Oceanography(legal bs name:  U of California, San Diego)","HQ","DIURNAL AND HIGH-FREQUENCY WIND VARIABILITY","OCEAN VECTOR WINDS SCIENCE TEAM","Sarah Gille","NADYA VINOGRADOVA SHIFFER","2020-01-07","2018-12-19","2022-12-18","Approved/ Awarded","Distribution"
"(N/A)","80NSSC19K0060 P00001","UNIVERSITY OF WASHINGTON","HQ","DETERMINING THE MOMENTUM ENTRAINMENT AND IMPROVED CALCULATION OF THE GLOBAL MARINE ATMOSPHERIC BOUNDARY LAYER MEAN STATE USING OCEAN VECTOR WINDS","OCEAN VECTOR WINDS SCIENCE TEAM","RALPH FOSTER","Nadya Vinogradova Shiffer","2020-01-15","2018-12-19","2022-12-18","Approved/ Awarded","Distribution"
"4200738794","80NSSC19K0060 P00002","UNIVERSITY OF WASHINGTON","HQ","DETERMINING THE MOMENTUM ENTRAINMENT AND IMPROVED CALCULATION OF THE GLOBAL MARINE ATMOSPHERIC BOUNDARY LAYER MEAN STATE USING OCEAN VECTOR WINDS","OCEAN VECTOR WINDS SCIENCE TEAM","RALPH FOSTER","Nadya Vinogradova Shiffer","2020-07-29","2018-12-19","2022-12-18","Approved/ Awarded","Distribution"
"(N/A)","80NSSC19K0061 P00002","OREGON STATE UNIVERSITY","HQ","SCATTEROMETER WINDS, AIR-SEA COUPLING, AND COASTAL OCEAN CIRCULATION","OCEAN VECTOR WINDS SCIENCE TEAM","Roger Samelson","Nadya Vinogradova Shiffer","2020-01-06","2018-12-19","2022-12-18","Approved/ Awarded","Distribution"
"4200750125","80NSSC19K0065 P00002","AERODYNE RESEARCH","HQ","CHARACTERIZING AND IMPROVING THE QUANTIFICATION OF AERODYNE AEROSOL MASS SPECTROMETERS","ATMOSPHERIC COMPOSITION: LABORATORY RESEARCH","Manjula Canagaratna","Barry Lefer","2020-11-19","2018-12-19","2021-12-18","Approved/ Awarded","Distribution"
"4200723064","80NSSC19K0076 P00002","FLORIDA INSTITUTE OF TECHNOLOGY","HQ","AN INVESTIGATION ON THE ROLES OF THE SHOCK ACCELERATION AND THE INTERPLANETARY TRANSPORT ON THE SPECTRA OF SOLAR ENERGETIC","HELIOPHYSICS LIVING WITH A STAR SCIENCE","Lulu Zhao","Jeff Morrill","2020-01-31","2018-12-01","2022-11-30","Approved/ Awarded","Distribution"
"4200734193","80NSSC19K0081 P00002","SRI INTERNATIONAL","HQ","TRACING THE HEIGHT-DEPENDENCE OF UPWARD ACCELERATION IN ION OUTFLOW","HELIOPHYSICS LIVING WITH A STAR SCIENCE","Ennio Sanchez","Jeff Morrill","2020-06-16","2018-10-26","2022-10-25","Approved/ Awarded","Distribution"
"4200723199","80NSSC19K0087 P00002","NorthWest Research Associates, Inc","HQ","THE ROLE OF MAGNETIC TOPOLOGY IN DETERMINING THE ERUPTIVITY OF SOLAR FLARES","HELIOPHYSICS LIVING WITH A STAR SCIENCE","GRAHAM BARNES","Jeff Morrill","2020-01-31","2019-01-01","2022-12-31","Approved/ Awarded","Distribution"
