Purchase Requisition Number,Grant Number,Institution,NASA Center,Proposal Title,Program Title,Principal Investigator Name,Technical Officer,Award Date,Performance Start Date,Performance End Date,Status,Description of Action
4200553889,NNX13AO08G S02,"Harvard College, President and Fellows of (Harvard University)",HQ,INVESTIGATION OF TROPOSPHERIC CHEMISTRY-CLIMATE INTERACTIONS IN HINDCASTS OF THE RECENT PAST,"MODELING, ANALYSIS, AND PREDICTION",LORETTA MICKLEY,DAVID B CONSIDINE,6/11/2015,7/30/2013,7/29/2017,Work In Progress,Receiving
(N/A),NNX13AO13G S01,Georgia Tech Applied Research Corporation,HQ,INTERNATIONAL PLANETARY PROBE WORKSHOP,NON-COMPETITIVE,STEPHEN RUFFIN,MITCHELL D SCHULTE,5/5/2015,7/30/2013,8/31/2015,Work In Progress,Receiving
4200556240,NNX13AO15G S04,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,HQ,ASSESSMENT OF THE IMPACT OF AEROSOL COMPOSITION ON CIRRUS CLOUDS USING DATA FROM THE MACPEX FIELD STUDY,ATMOSPHERIC COMPOSITION: MODELING AND ANALYSIS,DANIEL J CZICZO,HAL B MARING,6/29/2015,7/30/2013,7/29/2016,Work In Progress,Receiving
(N/A),NNX13AO17G S04,City College of New York (CCNY),HQ,DEVELOPMENT OF INTEGRATED LAND SURFACE WATER STATE INDICATORS FOR CLIMATE ASSESSMENT,DEVELOPMENT AND TESTING OF POTENTIAL INDICATORS FOR THE NATIONAL CLIMATE ASSESSMENT,KYLE MCDONALD,LUCIA S TSAOUSSI,9/29/2015,7/30/2013,9/30/2016,Work In Progress,Receiving
(N/A),NNX13AO18G S02,UNIVERSITY OF CENTRAL FLORIDA,HQ,INVESTIGATION OF SPATIAL AND SEASONAL DISTRIBUTIONS OF CALCIUM AND SODIUM IN THE EXOSPHERE OF MERCURY TO CONSTRAIN SOURCE PROCESSES,PLANETARY MISSION DATA ANALYSIS,ERIC  BRADLEY,MICHAEL S KELLEY,3/17/2015,7/30/2013,7/29/2016,Work In Progress,Receiving
4200561418,NNX13AO20G S02,TRUSTEES OF BOSTON UNIVERSITY,HQ,CHARACTERIZING DAY-TO-DAY VARIABILITY LIMITS OF MARS' UPPER ATMOSPHERE,MAVEN PARTICIPATING SCIENTIST PROGRAM,MICHAEL MENDILLO,KELLY E FAST,8/11/2015,7/31/2013,7/30/2016,Work In Progress,Receiving
4200573140,NNX13AO20G S03,(N/A),HQ,CHARACTERIZING DAY-TO-DAY VARIABILITY LIMITS OF MARS' UPPER ATMOSPHERE,MAVEN PARTICIPATING SCIENTIST PROGRAM,MICHAEL MENDILLO,KELLY E FAST,12/9/2015,7/31/2013,7/30/2016,Work In Progress,Receiving
4200557286,NNX13AO24H S02,University of California - Irvine,HQ,"THE CHANGING WATER RESOURCES OF EAST AFRICA: UNDERSTANDING THE CAUSAL LINKAGE BETWEEN SURFACE WATER AND GROUNDWATER VARIATIONS OVER EAST AFRICA USING GRACE, ALTIMETRY AND LSMS.",NASA EARTH AND SPACE SCIENCE FELLOWSHIP 2013,GUDRUN MAGNUSDOTTIR,MING-YING WEI,7/7/2015,9/1/2013,8/31/2016,Work In Progress,Distribution
4200557287,NNX13AO25H S02,UNIVERSITY OF COLORADO - BOULDER,HQ,A STUDY OF CLIMATE CHANGE IMPACTS ON SOUTHWEST UNITED STATES WATER RESOURCE AND POLICY IMPLICATION: ANALYSES OF SATELLITE DATA IN CONJUNCTION WITH SURFACE-BASED OBSERVATIONS AND CLIMATE MODEL SIMULATIONS,NASA EARTH AND SPACE SCIENCE FELLOWSHIP 2013,WEIQING HAN,MING-YING WEI,7/8/2015,9/1/2013,8/31/2016,Work In Progress,Package Processing
4200557289,NNX13AO26H S02,"UNIVERSITY OF MARYLAND, COLLEGE PARK",HQ,GLOBAL AGRICULTURAL DROUGHT MONITORING FROM SATELLITE OBSERVATION,NASA EARTH AND SPACE SCIENCE FELLOWSHIP 2013,CHRISTOPHER O JUSTICE,MING-YING WEI,7/10/2015,9/1/2013,8/31/2016,Work In Progress,Receiving
4200557463,NNX13AO27G S02,"University of Michigan, Regents of the",HQ,THE DISTRIBUTIONS AND ESCAPE RATES OF ATOMIC NEUTRALS FROM THE UPPER ATMOSPHERE OF MARS,MAVEN PARTICIPATING SCIENTIST PROGRAM,MICHAEL R COMBI,KELLY E FAST,7/13/2015,7/31/2013,7/30/2016,Work In Progress,Package Processing
(N/A),NNX13AO29H S02,YALE UNIVERSITY,HQ,USE OF AIRBORNE LIDAR TO MODEL THREE-DIMENSIONAL HABITAT USE BY NEOTROPICAL PRIMATES,NASA EARTH AND SPACE SCIENCE FELLOWSHIP 2013,OSWALD SCHMITZ,MING-YING WEI,8/28/2015,9/1/2013,8/31/2016,Work In Progress,Receiving
4200561420,NNX13AO30G S02,UNIVERSITY OF COLORADO - BOULDER,HQ,ION CYCLOTRON WAVES AND PICKUP IONS: A MULTI-INSTRUMENT STUDY OF IONOSPHERIC LOSS FROM MARS,MAVEN PARTICIPATING SCIENTIST PROGRAM,FRANK CRARY,KELLY E FAST,8/11/2015,9/1/2013,8/31/2016,Work In Progress,Distribution
4200561433,NNX13AO31G S02,University of California-Los Angeles,HQ,MULTI-FLUID MHD STUDY OF THE SOLAR WIND INDUCED PLASMA ESCAPE FROM MARTIAN ATMOSPHERE,MAVEN PARTICIPATING SCIENTIST PROGRAM,YINGJUAN MA,KELLY E FAST,8/11/2015,11/1/2013,4/30/2016,Work In Progress,Package Processing
4200573143,NNX13AO31G S03,(N/A),HQ,MULTI-FLUID MHD STUDY OF THE SOLAR WIND INDUCED PLASMA ESCAPE FROM MARTIAN ATMOSPHERE,MAVEN PARTICIPATING SCIENTIST PROGRAM,Yingjuan Ma,KELLY E FAST,12/10/2015,11/1/2013,4/30/2016,Work In Progress,Receiving
(N/A),NNX13AO33G S02,Planetary Science Institute,HQ,THE LUNAR MAGNETIC FIELD RECORD,PLANETARY GEOLOGY AND GEOPHYSICS,CATHERINE JOHNSON,MICHAEL S KELLEY,5/26/2015,8/1/2013,7/31/2016,Work In Progress,Receiving
4200561419,NNX13AO35G S02,TRUSTEES OF BOSTON UNIVERSITY,HQ,INTEGRATION OF MAVEN NEUTRAL AND PLASMA OBSERVATIONS,MAVEN PARTICIPATING SCIENTIST PROGRAM,PAUL WITHERS,KELLY E FAST,8/11/2015,11/1/2013,4/30/2016,Work In Progress,Receiving
4200573142,NNX13AO35G S03,(N/A),HQ,INTEGRATION OF MAVEN NEUTRAL AND PLASMA OBSERVATIONS,MAVEN PARTICIPATING SCIENTIST PROGRAM,Paul Withers,KELLY E FAST,12/9/2015,11/1/2013,4/30/2016,Work In Progress,Receiving
4200573141,NNX13AO36G S03,(N/A),HQ,USING MAVEN TO CHARACTERIZE MARS UPPER ATMOSPHERE VARIABILITY AND ITS CONNECTION TO THE LOWER ATMOSPHERE,MAVEN PARTICIPATING SCIENTIST PROGRAM,SCOTT ENGLAND,KELLY E FAST,12/11/2015,11/1/2013,4/30/2016,Work In Progress,Receiving
4200555032,NNX13AO38G S04,"Scripps Institution of Oceanography (legal bs name:  U of California, San Diego)",HQ,INTERANNUAL VARIABILITY IN THE INDONESIAN-AUSTRALIAN BASIN AND IT'S IMPACT ON REGIONAL CLIMATE,PHYSICAL OCEANOGRAPHY,JANET SPRINTALL,ERIC J LINDSTROM,6/23/2015,8/1/2013,7/31/2016,Work In Progress,Receiving
4200568793,NNX13AO38G S05,(N/A),HQ,INTERANNUAL VARIABILITY IN THE INDONESIAN-AUSTRALIAN BASIN AND IT'S IMPACT ON REGIONAL CLIMATE,PHYSICAL OCEANOGRAPHY,JANET SPRINTALL,ERIC J LINDSTROM,10/23/2015,8/1/2013,7/31/2016,Work In Progress,Receiving
4200554182,NNX13AO39G S02,City College of New York (CCNY),HQ,DIAGNOSTIC ANALYSIS AND CLOUD-SYSTEM MODELING OF ORGANIZED TROPICAL CONVECTION IN THE YOTC-ECMWF DATABASE TO DEVELOP CLIMATE MODEL PARAMETERIZAATIONS,"MODELING, ANALYSIS, AND PREDICTION",WILLIAM ROSSOW,DAVID B CONSIDINE,6/10/2015,8/1/2013,7/31/2017,Work In Progress,Distribution
4200561716,NNX13AO40G S02,University of New Hampshire,HQ,"MOUNDS, MICROCLIMATES, AND MAIZE: UNDERSTANDING THE INFLUENCE OF INLAND LAKES ON AGRICULTURE IN PRE-CONTACT INDIGENOUS SOCIETIES USING REMOTE SENSING IMAGE DATA",SPACE ARCHAEOLOGY,MICHAEL PALACE,CRAIG DOBSON,8/14/2015,8/1/2013,7/31/2016,Work In Progress,Receiving
4200562275,NNX13AO43H S02,UNIVERSITY OF COLORADO - BOULDER,HQ,INVESTIGATING THE EFFECTS OF AZIMUTHAL STRUCTURE ON ULF-DRIVEN PARTICLE TRANSPORT AND ENERGIZATION IN THE RADIATION BELTS,NASA EARTH AND SPACE SCIENCE FELLOWSHIP 2013,SCOT ELKINGTON,ARIK POSNER,8/17/2015,9/1/2013,8/31/2016,Work In Progress,Distribution
(N/A),NNX13AO45G S03,George Mason University,HQ,DEVELOPMENT AND TESTING OF A DUST INDICATOR FOR CLIMATE ASSESSMENT IN THE WESTERN UNITED STATES,DEVELOPMENT AND TESTING OF POTENTIAL INDICATORS FOR THE NATIONAL CLIMATE ASSESSMENT,DANIEL  TONG,LUCIA S TSAOUSSI,7/15/2015,8/2/2013,2/1/2016,Work In Progress,Receiving
4200551104,NNX13AO46H S02,University of Illinois,HQ,ASSESSING DISASTER IMPACT FROM LARGE SCALE FLOODS USING HYPERSPECTRAL REMOTE SENSING,NASA EARTH AND SPACE SCIENCE FELLOWSHIP 2013,PRAVEEN KUMAR,MING-YING WEI,5/11/2015,9/1/2013,8/31/2016,Work In Progress,Distribution
4200561717,NNX13AO48G S02,JOHNS HOPKINS UNIVERSITY,HQ,SATELLITE REMOTE SENSING OF ANCIENT WATER AVAILABILITY AND IRRIGATION: A COMPARATIVE STUDY OF COMPLEX SOCIETIES IN OMAN AND ETHIOPIA,SPACE ARCHAEOLOGY,MICHAEL J HARROWER,MYRON DOBSON,8/14/2015,8/2/2013,8/1/2016,Work In Progress,Distribution
(N/A),NNX13AO49G S02,CULTURAL SITE RESEARCH AND MANAGEMENT INC,HQ,CLIMATE CHANGE AND HUMAN OCCUPATION OF THE NEW WORLD,SPACE ARCHAEOLOGY,DOUGLAS COMER,MYRON DOBSON,2/12/2015,8/2/2013,8/1/2016,Work In Progress,Receiving
4200561719,NNX13AO49G S03,CULTURAL SITE RESEARCH AND MANAGEMENT INC,HQ,CLIMATE CHANGE AND HUMAN OCCUPATION OF THE NEW WORLD,SPACE ARCHAEOLOGY,DOUGLAS COMER,MYRON DOBSON,8/20/2015,8/2/2013,8/1/2016,Work In Progress,Receiving
4200551365,NNX13AO50H S02,MICHIGAN TECHNOLOGICAL UNIVERSITY,HQ,APPLICATION OF REMOTE SENSING AND NUMERICAL MODELING TO VOLCANIC HAZARD MONITORING,NASA EARTH AND SPACE SCIENCE FELLOWSHIP 2013,THOMAS OOMMEN,MING-YING WEI,5/15/2015,9/1/2013,8/31/2016,Work In Progress,Receiving
(N/A),NNX13AO52H S02,UNIVERSITY OF MARYLAND - COLLEGE PARK,HQ,AMBIPOLAR DIFFUSION AND TURBULENCE IN THE FORMATION AND EVOLUTION OF ROTATING PRESTELLAR CORES,NASA EARTH AND SPACE SCIENCE FELLOWSHIP 2013,EVE OSTRIKER,KEITH B MACGREGOR,8/21/2015,9/1/2013,8/31/2016,Work In Progress,Receiving
4200564571,NNX13AO53G S02,University of South Florida,HQ,CHARACTERIZATION AND CORRECTION OF LAND ADJACENCY EFFECTS ON OCEAN COLOR IMAGERY OVER NEAR-SHORE AND INLAND WATERS,REMOTE SENSING OF WATER QUALITY,CHUANMIN HU,JARED K ENTIN,9/2/2015,1/1/2014,8/4/2016,Work In Progress,Distribution
(N/A),NNX13AO53G S03,University of South Florida,HQ,CHARACTERIZATION AND CORRECTION OF LAND ADJACENCY EFFECTS ON OCEAN COLOR IMAGERY OVER NEAR-SHORE AND INLAND WATERS,REMOTE SENSING OF WATER QUALITY,CHUANMIN HU,JARED K ENTIN,9/9/2015,8/5/2013,8/4/2016,Work In Progress,Receiving
4200561870,NNX13AO55H S02,UNIVERSITY OF ARIZONA,HQ,WAVELET ANALYSIS OF MARTIAN POLAR STRATIGRAPHY FROM HIRISE TOPOGRAPHY,NASA EARTH AND SPACE SCIENCE FELLOWSHIP 2013,SHANE BYRNE,MITCHELL D SCHULTE,8/15/2015,9/1/2013,8/31/2016,Work In Progress,Receiving
4200561857,NNX13AO56H S02,"University of Michigan, Regents of the",HQ,STUDY OF THE SOLAR WIND INTERACTION WITH MARS UPPER ATMOSPHERE: PREDICTIONS OF VOLATILE ESCAPE FOR THE MAVEN MISSION,NASA Earth and Space Science Fellowship 2013,STEPHEN W BOUGHER,MITCHELL D SCHULTE,8/13/2015,9/1/2013,8/31/2016,Work In Progress,Distribution
4200561866,NNX13AO57H S02,"THE RESEARCH FOUNDATION OF STATE UNIVERSITY OF NEW YORK, STONY BROOK",HQ,ASSESSING THE ROLE OF SHOCK METAMORPHISM IN MARTIAN CHRONOLOGY,NASA EARTH AND SPACE SCIENCE FELLOWSHIP 2013,TIMOTHY D GLOTCH,MITCHELL D SCHULTE,8/13/2015,9/1/2013,8/31/2016,Work In Progress,Receiving
4200561865,NNX13AO59H S02,PENNSYLVANIA STATE UNIVERSITY,HQ,DETERMINATION OF A CA ISOTOPIC BIOSIGNATURE IN GYPSUM: IMPLICATIONS FOR DETECTING EXTANT OR PAST LIFE ON MARS,NASA EARTH AND SPACE SCIENCE FELLOWSHIP 2013,MATTHEW FANTLE,MITCHELL D SCHULTE,8/13/2015,9/1/2013,8/31/2016,Work In Progress,Distribution
(N/A),NNX13AO63H S02,Purdue University,HQ,GRAVITY ANOMALIES IN LARGE IMPACT BASINS: A COMPLETE MODELING APPROACH,NASA EARTH AND SPACE SCIENCE FELLOWSHIP 2013,ANDREW FREED,MICHAEL S KELLEY,8/12/2015,9/1/2013,8/1/2016,Work In Progress,Distribution
4200560544,NNX13AO64H S02,UNIVERSITY OF TEXAS,HQ,SECONDARY PROCESSING OF CM REGOLITH: A MULTI-SCALE INVESTIGATION WITH X-RAY COMPUTED TOMOGRAPHY AND THERMAL INFRARED SPECTROSCOPY,NASA EARTH AND SPACE SCIENCE FELLOWSHIP 2013,RICHARD KETCHAM,MICHAEL S KELLEY,8/4/2015,9/1/2013,8/31/2016,Work In Progress,Distribution
(N/A),NNX13AO65H S02,University of Arizona,HQ,MULTIPLE PLANET-DEBRIS DISK INTERACTIONS: PROBING PLANETARY SYSTEM EVOLUTION,NASA EARTH AND SPACE SCIENCE FELLOWSHIP 2013,KAITLIN KRATTER,CHRISTINA RICHEY,1/26/2015,9/1/2013,8/31/2015,Work In Progress,Resolve/FPDS-NG
(N/A),NNX13AO65H S03,University of Arizona,HQ,MULTIPLE PLANET-DEBRIS DISK INTERACTIONS: PROBING PLANETARY SYSTEM EVOLUTION,NASA EARTH AND SPACE SCIENCE FELLOWSHIP 2013,KAITLIN KRATTER,MAX BERNSTEIN,1/30/2015,9/1/2013,8/31/2015,Work In Progress,Receiving
4200561854,NNX13AO65H S04,UNIVERSITY OF ARIZONA,HQ,MULTIPLE PLANET-DEBRIS DISK INTERACTIONS: PROBING PLANETARY SYSTEM EVOLUTION,NASA EARTH AND SPACE SCIENCE FELLOWSHIP 2013,KAITLIN KRATTER,MAX BERNSTEIN,8/14/2015,9/1/2013,8/31/2016,Work In Progress,Receiving
4200561829,NNX13AO66H S02,University of Chicago,HQ,ISOTOPIC STUDY OF REFRACTORY INCLUSIONS FROM THE MURCHISON CM2 CHONDRITE,NASA EARTH AND SPACE SCIENCE FELLOWSHIP 2013,ANDREW DAVIS,MAX P BERNSTEIN,8/14/2015,9/1/2013,8/31/2016,Work In Progress,Distribution
4200560404,NNX13AO67H S02,"Harvard College, President and Fellows of (Harvard University)",HQ,ATMOSPHERIC LOSS DURING HIGH ANGULAR MOMENTUM GIANT IMPACTS,NASA EARTH AND SPACE SCIENCE FELLOWSHIP 2013,SARAH STEWART-MUKHOPADHYAY,KELLY E FAST,7/31/2015,9/1/2013,8/31/2016,Work In Progress,Distribution
4200560405,NNX13AO68H S02,"University of Michigan, Regents of the",HQ,FIRST OBSERVATIONS OF SULFUR IONS IN MERCURY'S EXOSPHERE,NASA EARTH AND SPACE SCIENCE FELLOWSHIP 2013,THOMAS ZURBUCHEN,KELLY E FAST,7/31/2015,9/1/2013,8/31/2016,Work In Progress,Receiving
4200560410,NNX13AO69H S02,UNIVERSITY OF TENNESSEE,HQ,BUILDING BLOCKS OF THE TERRESTRIAL PLANETS: MINERALOGY OF HUNGARIA ASTEROIDS,NASA EARTH AND SPACE SCIENCE FELLOWSHIP 2013,JOSHUA EMERY,KELLY E FAST,8/3/2015,9/1/2013,8/31/2016,Work In Progress,Receiving
(N/A),NNX13AO70G S02,JOHNS HOPKINS UNIVERSITY,HQ,EXOSPHERIC MODELING FOR INTERPRETATION OF LADEE DATA,LUNAR ATMOSPHERE AND DUST ENVIRONMENT EXPLORER GUEST INVESTIGATOR PROGRAM,DANA HURLEY,SARAH K NOBLE,6/8/2015,8/5/2013,8/4/2016,Work In Progress,Receiving
(N/A),NNX13AO72G S02,UNIVERSITY OF COLORADO - BOULDER,HQ,INVESTIGATING DUST EXOSPHERES BY LADEE,LUNAR ATMOSPHERE AND DUST ENVIRONMENT EXPLORER GUEST INVESTIGATOR PROGRAM,SASCHA KEMPF,SARAH K NOBLE,6/18/2015,8/5/2013,8/4/2016,Work In Progress,Receiving
4200552375,NNX13AO73G S02,University of Miami ROSENSTIEL MARINE (KEY BISCAYNE),HQ,THE MEDITENANEAN AND BLACK SEAS: ANALYSIS OF LARGE SEA LEVEL ANOMALIES,OCEAN SURFACE TOPOGRAPHY SCIENCE,DENIS VOLKOV,ERIC J LINDSTROM,5/27/2015,8/5/2013,8/4/2017,Work In Progress,Receiving
(N/A),NNX13AO74G S02,UNIVERSITY OF MARYLAND  BALTIMORE COUNTY,HQ,A TOOLBOX OF EXOSPHERIC MODELS AND VISUALIZATION METHODS FOR LADEE DATA ACQUISITION AND INTERPRETATION,LUNAR ATMOSPHERE AND DUST ENVIRONMENT EXPLORER GUEST INVESTIGATOR PROGRAM,MENELAOS SARANTOS,SARAH K NOBLE,8/3/2015,8/5/2013,8/4/2016,Work In Progress,Receiving
4200551079,NNX13AP11H S02,YALE UNIVERSITY,HQ,USING MULTI-PLATFORM REMOTE SENSING DATA TO PREDICT VERTEBRATE SPECIES DISTRIBUTIONS ACROSS SPATIAL SCALES,NASA EARTH AND SPACE SCIENCE FELLOWSHIP 2013,WALTER JETZ,MING-YING WEI,6/1/2015,9/1/2013,8/31/2016,Work In Progress,Receiving
4200555903,NNX13AP27G S02,PLANETARY SCIENCE INSTITUTE,HQ,MINERALOGICAL MAPPING OF ASTEROID ITOKAWA USING HAYABUSA AMICA CAMERA MULTI-SPECTRAL AND NIRS SPECTROMETER DATA,PLANETARY MISSION DATA ANALYSIS,VISHNU REDDY KANUPURU,MICHAEL S KELLEY,6/24/2015,8/7/2013,8/6/2017,Work In Progress,Distribution
4200557243,NNX13AP28G S03,UNIVERSITY OF WASHINGTON,HQ,SEA SURFACE TEMPERATURE SCIENCE TEAM MEETINGS: 2013-2015,"TOPICAL WORKSHOPS, SYMPOSIA, AND CONFERENCES",ANDREW JESSUP,ERIC J LINDSTROM,7/9/2015,8/15/2013,8/14/2016,Work In Progress,Distribution
4200549662,NNX13AP31H S02,WOODS HOLE OCEANOGRAPHIC INSTITUTION,HQ,INTEGRATING REMOTE SENSING AND FIELD OBSERVATIONS OF CONTROLS ON THE OCEAN CARBON CYCLE BY THE BIOLOGICAL PUMP,NASA EARTH AND SPACE SCIENCE FELLOWSHIP 2013,KEN BUESSELER,MING-YING WEI,4/29/2015,9/1/2013,8/31/2016,Work In Progress,Receiving
4200557052,NNX13AP33G S03,"Scripps Institution of Oceanography (legal bs name:  U of California, San Diego)",HQ,QUANTIFYING FOSSIL AND BIOSPHERIC CO2 FLUXES IN CALIFORNIA USING GROUND-BASED AND SATELLITE OBSERVATIONS,"CARBON MONITORING SYSTEM: CONTINUING PROTOTYPE PRODUCT DEVELOPMENT, RESEARCH, AND SCOPING",RALPH KEELING,KENNETH W JUCKS,7/8/2015,8/8/2013,8/7/2016,Work In Progress,Distribution
(N/A),NNX13AP33G S04,"Scripps Institution of Oceanography (legal bs name:  U of California, San Diego)",HQ,QUANTIFYING FOSSIL AND BIOSPHERIC CO2 FLUXES IN CALIFORNIA USING GROUND-BASED AND SATELLITE OBSERVATIONS,"CARBON MONITORING SYSTEM: CONTINUING PROTOTYPE PRODUCT DEVELOPMENT, RESEARCH, AND SCOPING",RALPH KEELING,KENNETH W JUCKS,7/17/2015,8/8/2013,8/7/2016,Work In Progress,Distribution
4200557726,NNX13AP34G S01,Pennsylvania State University,HQ,QUANTIFICATION OF THE SENSITIVITY OF NASA CMS FLUX INVERSIONS TO UNCERTAINTY IN ATMOSPHERIC TRANSPORT,"CARBON MONITORING SYSTEM: CONTINUING PROTOTYPE PRODUCT DEVELOPMENT, RESEARCH, AND SCOPING",THOMAS LAUVAUX,KENNETH W JUCKS,8/11/2015,8/8/2013,12/31/2016,Work In Progress,Receiving
4200567645,NNX13AP35A S02,UNIVERSITY OF ILLINOIS - URBANA-CHAMPAIGN,HQ,SCIENCE AND TECHNOLOGY DEVELOPMENT TO ENABLE SUPERDENSE QUANTUM TELEPORTATION FROM THE ISS,NASA INNOVATIVE ADVANCED CONCEPTS (NIAC) PHASE II,PAUL KWIAT,BERNARD J GELDZAHLER,9/29/2015,8/8/2013,8/7/2016,Work In Progress,Distribution
4200560423,NNX13AP41H S02,ARIZONA STATE UNIVERSITY,HQ,HIGH SPATIAL RESOLUTION 26AL-26MG DATING OF WARK-LOVERING RIMS AROUND REFRACTORY INCLUSIONS IN PRIMITIVE METEORITES,NASA EARTH AND SPACE SCIENCE FELLOWSHIP 2013,MEENAKSHI (MINI) WADHWA,JEFFREY N GROSSMAN,7/31/2015,9/1/2013,8/31/2016,Work In Progress,Package Processing
4200557727,NNX13AP42G S02,WOODS HOLE RESEARCH CENTER INC.,HQ,"TIME SERIES FUSION OF OPTICAL AND RADAR IMAGERY FOR IMPROVED MONITORING OF ACTIVITY DATA, AND UNCERTAINTY ANALYSIS OF EMISSION FACTORS FOR ESTIMATION OF FOREST CARBON FLUX","CARBON MONITORING SYSTEM: CONTINUING PROTOTYPE PRODUCT DEVELOPMENT, RESEARCH, AND SCOPING",JOSEF KELLNDORFER,ERIC S KASISCHKE,7/30/2015,8/9/2013,8/8/2016,Work In Progress,Receiving
4200562118,NNX13AP46G S02,SOUTH DAKOTA STATE UNIVERSITY,HQ,"FILLING A CRITICAL GAP IN INDONESIA'S NATIONAL CARBON MONITORING, REPORTING, AND VERIFICATION CAPABILITIES FOR SUPPORTING REDD+ ACTIVITIES: INCORPORATING, QUANTIFYING AND LOCATING FIRE EMISSIONS FROM WITHIN TROPICAL PEAT SWAMP FORESTS","CARBON MONITORING SYSTEM: CONTINUING PROTOTYPE PRODUCT DEVELOPMENT, RESEARCH, AND SCOPING",MARK COCHRANE,ERIC S KASISCHKE,8/14/2015,9/1/2013,8/31/2016,Work In Progress,Receiving
4200558083,NNX13AP48G S02,"SUNY-State University of New York, Research Foundation College of Environmental Sc",HQ,DEVELOPING STATISTICALLY RIGOROUS SAMPLING DESIGN AND ANALYSIS METHODS TO REDUCE AND QUANTIFY UNCERTAINTIES ASSOCIATED WITH CARBON MONITORING SYSTEMS,"CARBON MONITORING SYSTEM: CONTINUING PROTOTYPE PRODUCT DEVELOPMENT, RESEARCH, AND SCOPING",STEPHEN STEHMAN,ERIC S KASISCHKE,7/17/2015,8/9/2013,8/8/2016,Work In Progress,Receiving
(N/A),NNX13AP48G S03,(N/A),HQ,DEVELOPING STATISTICALLY RIGOROUS SAMPLING DESIGN AND ANALYSIS METHODS TO REDUCE AND QUANTIFY UNCERTAINTIES ASSOCIATED WITH CARBON MONITORING SYSTEMS,"CARBON MONITORING SYSTEM: CONTINUING PROTOTYPE PRODUCT DEVELOPMENT, RESEARCH, AND SCOPING",STEPHEN STEHMAN,Hank Margolis,11/18/2015,8/9/2013,8/8/2017,Work In Progress,Distribution
4200555033,NNX13AP51G S03,University of California-Los Angeles,HQ,CHARACTERIZATION AND DYNAMICS OF MESOSCALE AND SUB-MESOSCALE OCEANIC VARIABILITY IN THE SOLOMON SEA SIMULATED BY A NESTED ROMS MODEL,PHYSICAL OCEANOGRAPHY,JAMES MCWILLIAMS,ERIC J LINDSTROM,6/19/2015,8/9/2013,8/8/2016,Work In Progress,Receiving
4200551346,NNX13AP55H S02,TRUSTEES OF BOSTON UNIVERSITY,HQ,"REFINEMENT, EVALUATION AND APPLICATION OF ALLOMETRIC SCALING AND RESOURCE LIMITATIONS MODEL OF FOREST CANOPY HEIGHT AND BIOMASS THROUGH SYNERGISTIC OPTIMIZATION WITH SPACEBORNE AND AIRBORNE LIDAR WAVEFORM DATA",NASA EARTH AND SPACE SCIENCE FELLOWSHIP 2013,RANGA B MYNENI,MING-YING WEI,5/15/2015,9/1/2013,8/31/2016,Work In Progress,Distribution
(N/A),NNX13AP56G S02,MOREDATA! INC,HQ,PHOTOMETRIC OBSERVATIONS OF NEAR-EARTH AND RADAR-TARGET ASTEROIDS,NEAR EARTH OBJECT OBSERVATIONS,BRIAN WARNER,LINDLEY N JOHNSON,2/18/2015,9/1/2013,8/31/2016,Work In Progress,Receiving
4200557424,NNX13AP56G S03,MOREDATA! INC,HQ,PHOTOMETRIC OBSERVATIONS OF NEAR-EARTH AND RADAR-TARGET ASTEROIDS,NEAR EARTH OBJECT OBSERVATIONS,BRIAN WARNER,LINDLEY N JOHNSON,7/13/2015,9/1/2013,8/31/2016,Work In Progress,Receiving
4200560292,NNX13AP57H S02,UNIVERSITY OF ARIZONA,HQ,STABILITY OF ASTEROIDAL REGOLITH DURING PLANETARY CLOSE APPROACHES,NASA EARTH AND SPACE SCIENCE FELLOWSHIP 2013,ISAMU MATSUYAMA,LINDLEY N JOHNSON,7/30/2015,9/1/2013,8/31/2016,Work In Progress,Receiving
4200573257,NNX13AP60G S04,(N/A),HQ,MULTI-SENSOR ANALYSES OF ANTARCTIC ICE SHELF RESPONSE TO CLIMATE VARIABILITY,STUDIES WITH ICESAT AND CRYOSAT-2,LAURENCE PADMAN,THOMAS P WAGNER,12/17/2015,10/1/2013,9/30/2016,Work In Progress,Distribution
4200541570,NNX13AP64G S02,WOODS HOLE RESEARCH CENTER INC.,HQ,LIDAR AND OPTICAL DATA FUSION FOR GLOBAL CARBON STOCK MAPPING,STUDIES WITH ICESAT AND CRYOSAT-2,ALESSANDRO BACCINI,THOMAS P WAGNER,2/18/2015,8/15/2013,8/14/2016,Work In Progress,Receiving
4200561720,NNX13AP66G S02,Desert Research Institute,HQ,SUB-PIXEL DETECTION OF ARCHAEOLOGICAL MATERIALS USING NASA SATELLITE AND AIRCRAFT DATA,SPACE ARCHAEOLOGY,PAUL BUCK,MYRON DOBSON,8/14/2015,8/12/2013,8/11/2016,Work In Progress,Receiving
4200561753,NNX13AP67G S02,"Research Foundation for SUNY, Stony Brook",HQ,INFRARED STUDIES OF MARS-RELEVANT MATERIALS TO ENHANCE INTERPRETATIONS OF REMOTELY-ACQUIRED DATA SETS,FELLOWSHIPS FOR EARLY CAREER RESEARCHERS,DEANNE ROGERS,MITCHELL D SCHULTE,8/14/2015,8/12/2013,8/11/2016,Work In Progress,Package Prep
